Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,RESIDENTIAL,Unnamed: 10,Unnamed: 11,COMMERCIAL,Unnamed: 13,Unnamed: 14,INDUSTRIAL,Unnamed: 16,Unnamed: 17,TRANSPORTATION,Unnamed: 19,Unnamed: 20,TOTAL,Unnamed: 22,Unnamed: 23
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA_CODE,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2015,19307,City of Tuscumbia,A,Bundled,O,AL,Municipal,TVA,5515,53274,3874,3112,27861,832,1784,15840,3,0,0,0,10411,96975,4709
2015,19308,City of Tuskegee,A,Bundled,O,AL,Municipal,SOCO,8576,64589,5876,1942,14252,668,7524,76378,111,.,.,.,18042,155219,6655
2015,19324,Two Rivers Water & Light,A,Bundled,O,WI,Municipal,MISO,4140.6,32686,5493,4665.5,43316,584,409.3,3841,1,0,0,0,9215.4,79843,6078
2015,19325,Umatilla Electric Coop Assn,A,Bundled,O,OR,Cooperative,BPAT,13689.6,161019,11207,12326.8,190614,1972,60107.3,1228673,1500,0,0,0,86123.7,1580306,14679
2015,19327,TXU Energy Retail Co LP,D,Bundled,O,TX,Retail Power Marketer,ERCO,2892772,21499339,1464212,685406,5944103,175007,830077,13165783,28484,0,0,0,4408255,40609225,1667703
2015,19390,"UGI Utilities, Inc",A,Bundled,O,PA,Investor Owned,PJM,64895.8,550402,53959,19814.1,174566,6737,1704.7,18736,96,0,0,0,86414.6,743704,60792
2015,19390,"UGI Utilities, Inc",C,Delivery,O,PA,Investor Owned,PJM,127.9,3763,314,3775,155445,710,1644.5,87340,66,0,0,0,5547.4,246548,1090
2015,19396,Tri-County Electric Coop,A,Bundled,O,MI,Cooperative,MISO,30201.1,216764,22241,5653.2,37123,3262,7849.6,81154,151,0,0,0,43703.9,335041,25654
2015,19397,City of Ukiah - (CA),A,Bundled,O,CA,Municipal,CISO,4936,37376,6274,8514,70489,1574,183,1210,54,.,.,.,13633,109075,7902
2015,19430,City of Union City,A,Bundled,O,TN,Municipal,TVA,6494,68211,5148,9352,93427,1213,8699,130579,6,0,0,0,24545,292217,6367
2015,19431,City of Union - (SC),A,Bundled,O,SC,Municipal,DUK,8526,64879,5737,7325,57711,1102,946,8180,12,0,0,0,16797,130770,6851
2015,19435,Union Electric Membership Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,130221,1102313,70679,18343,193933,1720,.,.,.,.,.,.,148564,1296246,72399
2015,19436,Union Electric Co - (MO),A,Bundled,O,MO,Investor Owned,MISO,1463568,12903233,1043603,1275395,14679191,155680,469231,8272682,4254,1724,20622,1,3209918,35875728,1203538
2015,19437,Western Iowa Power Coop,A,Bundled,O,IA,Cooperative,SWPP,8902,64374,4025,1094.3,9825,237,3694.8,32432,1282,.,.,.,13691.1,106631,5544
2015,19445,"Southern Indiana R E C, Inc",A,Bundled,O,IN,Cooperative,MISO,13941,108085,8571,3209,27245,608,19627,316480,31,.,.,.,36777,451810,9210
2015,19446,Duke Energy Kentucky,A,Bundled,O,KY,Investor Owned,PJM,123812,1433316,122962,135236,1786454,15272,53100,813520,371,.,.,.,312148,4033290,138605
2015,19454,City of Unalaska - (AK),A,Bundled,O,AK,Municipal,,1542.6,3864,714,3726.6,10442,235,9955,31626,17,.,.,.,15224.2,45932,966
2015,19490,United Electric Coop Service Inc - (TX),A,Bundled,O,TX,Cooperative,ERCO,97762.7,1120612,67643,38702.7,489984,12159,31711.5,550438,68,.,.,.,168176.9,2161034,79870
2015,19493,Union County Electric Coop Inc,A,Bundled,O,SD,Cooperative,SWPP,2579,22361,1270,553,5030,86,353,875,224,.,.,.,3485,28266,1580
2015,19497,United Illuminating Co,A,Bundled,O,CT,Investor Owned,ISNE,312415,1285558,175205,96390,506452,13994,6073,32875,326,0,0,0,414878,1824885,189525
2015,19497,United Illuminating Co,C,Delivery,O,CT,Investor Owned,ISNE,123483,938051,112689,168021,2210232,16466,32105,451603,785,1915,25464,1,325524,3625350,129941
2015,19499,"United Power, Inc",A,Bundled,O,CO,Cooperative,WACM,86062,696114,66378,59786,561237,9561,61139,707848,690,0,0,0,206987,1965199,76629
2015,19501,"Union Rural Electric Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,17482.2,128892,8792,7979.8,72324,330,23907.9,303977,7,.,.,.,49369.9,505193,9129
2015,19502,"United Electric Co-op, Inc - (ID)",A,Bundled,O,ID,Cooperative,BPAT,5793,87793,4275,3549,62633,1004,6325,128883,1078,.,.,.,15667,279309,6357
2015,19545,"Black Hills Power, Inc. d/b/a",A,Bundled,O,MT,Investor Owned,WACM,7,82,12,24,229,23,7359,117177,5,.,.,.,7390,117488,40
2015,19545,"Black Hills Power, Inc. d/b/a",A,Bundled,O,SD,Investor Owned,WACM,69924,499824,54809,100628,796496,12985,14925,189682,4,.,.,.,185477,1486002,67798
2015,19545,"Black Hills Power, Inc. d/b/a",A,Bundled,O,WY,Investor Owned,WACM,2729,21921,2085,3485,27666,602,11052,122281,11,.,.,.,17266,171868,2698
2015,19547,Hawaiian Electric Co Inc,A,Bundled,O,HI,Investor Owned,HECO,455848.4,1626917,268842,551843.4,2221359,33264,628553,2905807,393,.,.,.,1636244.8,6754083,302499
2015,19558,Homer Electric Assn Inc,A,Bundled,O,AK,Cooperative,,43370.7,171719,26757,38947.9,175687,4056,13919,124366,24,.,.,.,96237.6,471772,30837
2015,19574,Upper Cumberland E M C,A,Bundled,O,TN,Cooperative,TVA,65441,611437,41305,35651,323412,7456,7426,98422,8,0,0,0,108518,1033271,48769
2015,19578,Upper Peninsula Power Company,A,Bundled,O,MI,Investor Owned,MISO,58465.2,255188,42740,33349.8,202380,5242,18845.3,325118,9,.,.,.,110660.3,782686,47991
2015,19579,Upshur Rural Elec Coop Corp,A,Bundled,O,TX,Cooperative,SWPP,63584,614574,39788,17951,183630,5462,7085,94291,16,.,.,.,88620,892495,45266
2015,19581,Upson Elec Member Corp,A,Bundled,O,GA,Cooperative,SOCO,12217,109837,8291,1784,14574,785,333,4025,3,.,.,.,14334,128436,9079
2015,19603,USBIA-Mission Valley Power,A,Bundled,O,MT,Federal,NWMT,13698,217170,14758,6922,121700,5249,1008,21285,1047,0,0,0,21628,360155,21054
2015,19604,USBIA-San Carlos Project,A,Bundled,O,AZ,Federal,WALC,14779,111685,10872,14227,146979,1884,5467,60274,5,.,.,.,34473,318938,12761
2015,19667,Utilities Dist-Western IN REMC,A,Bundled,O,IN,Cooperative,MISO,38239.5,233400,17911,5785,39498,1056,3705.3,37138,18,0,0,0,47729.8,310036,18985
2015,19677,City of Valentine - (NE),A,Bundled,O,NE,Municipal,SWPP,1939.7,22017,1422,2108.1,22970,425,.,.,.,.,.,.,4047.8,44987,1847
2015,19687,City of Valley City,A,Bundled,O,ND,Municipal,SWPP,2961,42296,3141,3812,53907,821,612,7179,1,0,0,0,7385,103382,3963
2015,19728,"UNS Electric, Inc",A,Bundled,O,AZ,Investor Owned,TEPC,87828,846204,82823,63665,604079,11366,14907,177755,14,.,.,.,166400,1628038,94203
2015,19784,Vera Irrigation District #15,A,Bundled,O,WA,Political Subdivision,BPAT,9402,138303,9928,5836,83392,1103,.,.,.,.,.,.,15238,221695,11031
2015,19785,Verdigris Valley Elec Coop Inc,A,Bundled,O,OK,Cooperative,AECI,51264.3,519510,31347,6020.8,52194,4118,7397.6,81709,661,0,0,0,64682.7,653413,36126
2015,19788,City of Vermillion - (SD),A,Bundled,O,SD,Municipal,SWPP,3321.9,30180,4072,2904.6,34759,526,.,.,.,.,.,.,6226.5,64939,4598
2015,19790,Verendrye Electric Coop Inc,A,Bundled,O,ND,Cooperative,MISO,20586.6,213340,14004,13993.1,152572,1928,12931.5,202792,70,0,0,0,47511.2,568704,16002
2015,19791,"Vermont Electric Cooperative, Inc",A,Bundled,O,VT,Cooperative,ISNE,42452.7,220210,34297,20655.2,126536,4402,10728.4,99244,12,0,0,0,73836.3,445990,38711
2015,19798,City of Vernon,A,Bundled,O,CA,Municipal,CISO,31.9,268,56,62511.2,392616,1303,95793.1,728369,557,.,.,.,158336.2,1121253,1916
2015,19804,City of Vero Beach - (FL),A,Bundled,O,FL,Municipal,FMPP,49141,373553,28803,41848,354828,6202,1648,14006,1,0,0,0,92637,742387,35006
2015,19806,"Victoria Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,30851.9,287362,19320,4885.5,45665,2658,7840.4,75811,329,.,.,.,43577.8,408838,22307
2015,19813,Vernon Electric Coop,A,Bundled,O,WI,Cooperative,MISO,17003,120742,10513,2657,24840,564,.,.,.,.,.,.,19660,145582,11077
2015,19820,Victory Electric Coop Assn Inc,A,Bundled,O,KS,Cooperative,SWPP,16218.9,137292,13486,27274.3,246804,3962,23301.8,302144,2160,.,.,.,66795,686240,19608
2015,19840,"Valley Electric Assn, Inc",A,Bundled,O,CA,Cooperative,NEVP,14.9,114,12,1.4,7,2,876.5,9154,30,0,0,0,892.8,9275,44
2015,19840,"Valley Electric Assn, Inc",A,Bundled,O,NV,Cooperative,NEVP,32401.8,262944,18729,19898.6,214146,2324,2082.6,21537,196,0,0,0,54383,498627,21249
2015,19856,City of Vineland - (NJ),A,Bundled,O,NJ,Municipal,PJM,30824,214840,21751,29324,203973,3214,27288,251773,64,.,.,.,87436,670586,25029
2015,19865,City of Vinton - (IA),A,Bundled,O,IA,Municipal,MISO,2182.9,17530,2177,931.5,9416,366,1176.3,11202,20,.,.,.,4290.7,38148,2563
2015,19869,Vinton Public Power Authority,A,Bundled,O,LA,Political Subdivision,MISO,.,.,.,.,.,.,140407.4,2680508,3,.,.,.,140407.4,2680508,3
2015,19876,Virginia Electric & Power Co,A,Bundled,O,NC,Investor Owned,PJM,173214.7,1629957,101620,88601.6,988252,17913,104697.3,1759349,52,0,0,0,366513.6,4377558,119585
2015,19876,Virginia Electric & Power Co,A,Bundled,O,VA,Investor Owned,PJM,3238382,29293300,2150818,3106451.1,39529284,254445,436498.1,7005795,611,15928.8,196432,1,6797260,76024811,2405875
2015,19876,Virginia Electric & Power Co,C,Delivery,O,VA,Investor Owned,PJM,0,0,0,715,134670,1,0,0,0,0,0,0,715,134670,1
2015,19882,Virginia Tech Electric Service,A,Bundled,O,VA,State,PJM,6653.3,56111,5410,28295.3,283826,1113,1197.2,12862,5,0,0,0,36145.8,352799,6528
2015,19883,City of Virginia - (MN),A,Bundled,O,MN,Municipal,MISO,4058.5,34732,4156,8226.8,61533,1042,979.1,15310,1,.,.,.,13264.4,111575,5199
2015,19896,City of Volga - (SD),A,Bundled,O,SD,Municipal,SWPP,1164,9949,883,196,1725,122,3158,39829,28,0,0,0,4518,51503,1033
2015,19898,Volunteer Electric Coop,A,Bundled,O,TN,Cooperative,TVA,147971,1400717,94947,68776,632595,18895,16093,232247,15,0,0,0,232840,2265559,113857
2015,19947,City of Wadena - (MN),A,Bundled,O,MN,Municipal,MISO,1865.2,21370,1948,538.5,6130,346,2882.8,40297,94,0,0,0,5286.5,67797,2388
2015,19951,City of Wadsworth - (OH),A,Bundled,O,OH,Municipal,PJM,12444,105219,11327,8103,92819,1435,8636,91218,137,.,.,.,29183,289256,12899
2015,19968,City of Wahoo - (NE),A,Bundled,O,NE,Municipal,SWPP,1897,21928,1878,2166,28962,465,935,12533,4,.,.,.,4998,63423,2347
2015,19974,Town of Wake Forest - (NC),A,Bundled,O,NC,Municipal,CPLE,9279.5,67684,5982,9810,90242,900,0,0,0,0,0,0,19089.5,157926,6882
2015,19979,Town of Wakefield - (MA),A,Bundled,O,MA,Municipal,ISNE,13463,82384,10814,4159,25654,1678,13688,90483,252,.,.,.,31310,198521,12744
2015,19980,City of Wakefield - (NE),A,Bundled,O,NE,Municipal,SWPP,507.4,4676,566,391,4010,101,2556,36630,1,.,.,.,3454.4,45316,668
2015,19981,Wake Electric Membership Corp,A,Bundled,O,NC,Cooperative,CPLE,70473,561514,37336,10872,99976,2154,3606,66216,3,.,.,.,84951,727706,39493
2015,20038,Town of Wallingford - (CT),A,Bundled,O,CT,Municipal,ISNE,27423.2,214291,21131,28255.2,245548,3640,13456.2,142029,25,.,.,.,69134.6,601868,24796
2015,20065,Walton Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,185325,1762173,114346,54850.9,518938,9328,16914.4,234051,61,.,.,.,257090.3,2515162,123735
2015,20069,City of Wamego - (KS),A,Bundled,O,KS,Municipal,SWPP,2775,19431,2005,1642,14596,267,1227,12344,26,.,.,.,5644,46371,2298
2015,20077,City of Wapakoneta - (OH),A,Bundled,O,OH,Municipal,PJM,4465,49281,4772,5233,53645,629,6062,91507,11,.,.,.,15760,194433,5412
2015,20130,Warren Rural Elec Coop Corp,A,Bundled,O,KY,Cooperative,TVA,87928,842481,51930,39933,360034,10684,46712,699677,44,0,0,0,174573,1902192,62658
2015,20134,City of Warroad,A,Bundled,O,MN,Municipal,MISO,874.6,7370,749,1634.2,15884,138,2255.6,33696,3,0,0,0,4764.4,56950,890
2015,20135,City of Washington - (UT),A,Bundled,O,UT,Municipal,PACE,5227.6,62161,6217,3848,39712,431,28,322,1,.,.,.,9103.6,102195,6649
2015,20136,City of Waseca - (MN),A,Bundled,O,MN,Municipal,MISO,3102,25560,3640,3430,33591,526,.,.,.,.,.,.,6532,59151,4166
2015,20138,"Wasco Electric Coop, Inc",A,Bundled,O,OR,Cooperative,BPAT,5065,48301,3772,1655,15687,538,2997,38708,345,.,.,.,9717,102696,4655
2015,20139,City of Washington - (IN),A,Bundled,O,IN,Municipal,PJM,7384,70956,6344,7389,77488,1079,1918,23808,1,.,.,.,16691,172252,7424
2015,20140,City of Washington - (GA),A,Bundled,O,GA,Municipal,SOCO,2833,20894,2052,2996,23856,308,4349,52249,5,.,.,.,10178,96999,2365
2015,20142,City of Washington - (NC),A,Bundled,O,NC,Municipal,CPLE,20083.9,138846,11127,15603.7,120104,2470,2214.8,19753,4,.,.,.,37902.4,278703,13601
2015,20146,Washington Elec Member Corp,A,Bundled,O,GA,Cooperative,SOCO,22426.3,188662,14656,5212.4,50357,703,7830.2,110985,7,.,.,.,35468.9,350004,15366
2015,20150,Washington Electric Coop - (OH),A,Bundled,O,OH,Cooperative,PJM,12471.6,86597,8259,3285.3,21098,2298,172.5,1856,2,.,.,.,15929.4,109551,10559
2015,20151,Washington Electric Coop - (VT),A,Bundled,O,VT,Cooperative,ISNE,12324,61335,10325,918,4815,559,494,3549,11,.,.,.,13736,69699,10895
2015,20163,Wagoner Public Works Authority,A,Bundled,O,OK,Municipal,SWPP,3677,35001,3279,2876,29627,571,714,9994,10,.,.,.,7267,74622,3860
2015,20169,Avista Corp,A,Bundled,O,ID,Investor Owned,AVA,108805,1146723,110394,92662,1023113,17642,48544,822348,463,0,0,0,250011,2992184,128499
2015,20169,Avista Corp,A,Bundled,O,MT,Investor Owned,AVA,15,167,9,50,522,17,0,0,0,0,0,0,65,689,26
2015,20169,Avista Corp,A,Bundled,O,WA,Investor Owned,AVA,226732,2424536,220344,223965,2208597,25192,63226,989648,899,0,0,0,513923,5622781,246435
2015,20176,City of Water Valley - (MS),A,Bundled,O,MS,Municipal,TVA,2196,21301,1549,1864,17483,445,1154,27056,1,0,0,0,5214,65840,1995
2015,20182,Waterloo Light & Water Comm,A,Bundled,O,WI,Municipal,MISO,1498.6,12962,1522,2826,26511,281,0,0,0,0,0,0,4324.6,39473,1803
2015,20187,Watertown Municipal Utilities,A,Bundled,O,SD,Municipal,SWPP,9404,113760,11297,10111,132941,2359,7851,126273,82,0,0,0,27366,372974,13738
2015,20211,Village of Waunakee - (WI),A,Bundled,O,WI,Municipal,MISO,5583.2,46679,5169,5843.6,52813,700,1314.7,15371,2,0,0,0,12741.5,114863,5871
2015,20213,Waupun Utilities,A,Bundled,O,WI,Municipal,MISO,3495.2,29385,3764,3908.5,38361,526,2909.7,38227,2,0,0,0,10313.4,105973,4292
2015,20214,Waverly Municipal Elec Utility,A,Bundled,O,IA,Municipal,MISO,4673,38229,4085,2170,22411,993,6543,82153,80,.,.,.,13386,142793,5158
2015,20216,Whitewater Valley Rural EMC,A,Bundled,O,IN,Cooperative,MISO,20473,159194,11626,4017,36934,215,729,6813,4,.,.,.,25219,202941,11845
2015,20219,City of Wayne,A,Bundled,O,NE,Municipal,SWPP,1989,17951,2019,3218,45443,494,0,0,0,0,0,0,5207,63394,2513
2015,20222,Wayne-White Counties Elec Coop,A,Bundled,O,IL,Cooperative,MISO,22441.4,148034,11955,7919.3,68275,1436,14179.9,179788,163,.,.,.,44540.6,396097,13554
2015,20228,Weakley County Mun Elec Sys,A,Bundled,O,TN,Municipal,TVA,25006,260398,15878,17310,169907,4574,3010,36685,7,0,0,0,45326,466990,20459
2015,20230,Weatherford Mun Utility System,A,Bundled,O,TX,Municipal,ERCO,16109,181229,12103,13459,168932,2247,2638,39116,5,.,.,.,32206,389277,14355
2015,20259,City of Webster City - (IA),A,Bundled,O,IA,Municipal,MISO,3827,31104,3854,3329,30917,550,2180,26530,7,.,.,.,9336,88551,4411
2015,20310,Town of Wellesley - (MA),A,Bundled,O,MA,Municipal,ISNE,15050.6,106097,8861,11718.4,87820,1168,6424.7,50571,4,0,.,.,33193.7,244488,10033
2015,20315,City of Wellington - (KS),A,Bundled,O,KS,Municipal,SWPP,4864,35174,3832,5567.5,46402,567,1897.8,18961,10,.,.,.,12329.3,100537,4409
2015,20318,Webster Electric Coop,A,Bundled,O,MO,Cooperative,AECI,22027,265872,17214,6017,84937,909,.,.,.,.,.,.,28044,350809,18123
2015,20332,Wells Rural Electric Co,A,Bundled,O,NV,Cooperative,NEVP,4997,50045,4331,4259,51150,936,28687,670960,143,0,0,0,37943,772155,5410
2015,20332,Wells Rural Electric Co,A,Bundled,O,UT,Cooperative,NEVP,520,5014,495,1114,13238,206,1081,17706,4,0,0,0,2715,35958,705
2015,20334,Wellsborough Electric Co,A,Bundled,O,PA,Investor Owned,PJM,5875,44124,5099,4260,32630,1183,4340,43734,14,.,.,.,14475,120488,6296
2015,20363,West Central Electric Coop Inc - (MO),A,Bundled,O,MO,Cooperative,AECI,23789,237184,13706,1088,13560,143,0,0,0,.,.,.,24877,250744,13849
2015,20368,West Central Electric Coop Inc - (SD),A,Bundled,O,SD,Cooperative,SWPP,8255,65704,5639,5839,54838,1176,.,.,.,.,.,.,14094,120542,6815
2015,20371,"West Florida El Coop Assn, Inc",A,Bundled,O,FL,Cooperative,AEC,44008,318525,24908,9099,72647,3293,6586,107218,1,.,.,.,59693,498390,28202
2015,20377,West Kentucky Rural E C C,A,Bundled,O,KY,Cooperative,TVA,52212,443859,30319,21458,163239,8218,5236,77927,4,0,0,0,78906,685025,38541
2015,20380,City of West Liberty - (IA),A,Bundled,O,IA,Municipal,MISO,1304,11781,1311,1025,10459,235,2518,29093,1,.,.,.,4847,51333,1547
2015,20382,City of West Memphis - (AR),A,Bundled,O,AR,Municipal,AECI,11002.6,139409,10388,8525.2,107269,1532,6942.4,120872,47,.,.,.,26470.2,367550,11967
2015,20387,West Penn Power Company,A,Bundled,O,PA,Investor Owned,PJM,543697,5259286,458753,149277.7,1589638,57347,64342.4,871390,6881,0,0,0,757317.1,7720314,522981
2015,20387,West Penn Power Company,C,Delivery,O,PA,Investor Owned,PJM,78048.5,1995326,163652,54908.8,3557902,29405,38475.3,6763473,5752,149.6,12129,1,171582.2,12328830,198810
2015,20392,City of West Plains - (MO),A,Bundled,O,MO,Municipal,SWPP,5652,58920,5078,2773,49767,975,6369,69361,140,.,.,.,14794,178048,6193
2015,20394,City of West Point - (MS),A,Bundled,O,MS,Municipal,TVA,3968,35894,3159,5180,42621,779,774,8718,1,0,0,0,9922,87233,3939
2015,20397,City of West Point - (NE),A,Bundled,O,NE,Municipal,SWPP,1677,14430,1490,796,6549,334,2947,31330,80,.,.,.,5420,52309,1904
2015,20401,West River Electric Assn Inc,A,Bundled,O,SD,Cooperative,SWPP,19426,158739,14621,9656,86032,1790,2563,26493,15,.,.,.,31645,271264,16426
2015,20413,Mountrail-Williams Elec Coop,A,Bundled,O,ND,Cooperative,SWPP,10997.5,173190,11140,11364.8,102456,2839,186924.2,1421339,4153,0,0,0,209286.5,1696985,18132
2015,20422,Whetstone Valley Elec Coop Inc,A,Bundled,O,SD,Cooperative,SWPP,6362,56491,3083,2495,28842,303,97,552,39,.,.,.,8954,85885,3425
2015,20434,City of Westby,A,Bundled,O,WI,Municipal,MISO,964.7,8279,990,1657.2,15569,231,0,0,0,0,0,0,2621.9,23848,1221
2015,20455,Western Massachusetts Electric Company,A,Bundled,O,MA,Investor Owned,ISNE,222937.9,1074587,147535,62679.6,332955,15660,8432.4,53926,516,.,.,.,294049.9,1461468,163711
2015,20455,Western Massachusetts Electric Company,C,Delivery,O,MA,Investor Owned,ISNE,32859.5,390068,43120,72542.2,1134438,5790,27006.9,567030,334,.,.,.,132408.6,2091536,49244
2015,20456,Twin Valleys Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,4338,36693,4106,3022,28024,1053,4768,27471,1246,.,.,.,12128,92188,6405
2015,20472,"Wharton County Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,8205,71366,5306,5267,48992,873,6930,95121,17,.,.,.,20402,215479,6196
2015,20476,Western Coop Electric Assn Inc,A,Bundled,O,KS,Cooperative,SWPP,7610.2,62057,7428,27903,280650,4414,1168.1,10560,459,.,.,.,36681.3,353267,12301
2015,20477,City of Westerville - (OH),A,Bundled,O,OH,Municipal,PJM,19144.5,169229,14413,23155.5,223507,2039,7634.2,83335,16,.,.,.,49934.2,476071,16468
2015,20481,City of Westfield - (MA),A,Bundled,O,MA,Municipal,ISNE,18462.7,131350,15794,18147,126027,1975,14028,112546,120,.,.,.,50637.7,369923,17889
2015,20509,Wheat Belt Public Power Dist,A,Bundled,O,NE,Political Subdivision,WACM,4307.8,33907,3235,4110.9,38085,752,10170.7,87579,1014,.,.,.,18589.4,159571,5001
2015,20510,"Wheatland Electric Coop, Inc",A,Bundled,O,CO,Cooperative,SWPP,29.4,229,35,173.1,1858,22,.,.,.,.,.,.,202.5,2087,57
2015,20510,"Wheatland Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,26333,214453,20977,29536.3,251056,10479,31283,334768,1398,.,.,.,87152.3,800277,32854
2015,20521,Wheeling Power Co,A,Bundled,O,WV,Investor Owned,PJM,44093,425826,35020,39397,457000,6108,154129,2747829,275,0,0,0,237619,3630655,41403
2015,20574,White River Valley El Coop Inc,A,Bundled,O,MO,Cooperative,AECI,55325,449056,36451,24484,230534,6919,4188,47636,9,.,.,.,83997,727226,43379
2015,20576,"White River Electric Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,2381.4,19278,2510,8191.6,76952,751,51734.4,663244,64,.,.,.,62307.4,759474,3325
2015,20583,Whitehall Electric Utility,A,Bundled,O,WI,Municipal,MISO,798.4,6316,758,1903.2,18654,200,1046.7,12158,2,0,0,0,3748.3,37128,960
2015,20603,Northeastern Rural E M C,A,Bundled,O,IN,Cooperative,PJM,39820,330219,25259,17082,167145,3986,51442,955439,8,.,.,.,108344,1452803,29253
2015,20639,"Wild Rice Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,24360,205236,13222,4758.7,47055,783,264.7,3360,2,.,.,.,29383.4,255651,14007
2015,20659,"WGL Energy Services, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,5951,60419,6096,123332,1501058,3934,0,0,0,0,0,0,129283,1561477,10030
2015,20659,"WGL Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,5643,56655,5303,14191,191603,2089,0,0,0,0,0,0,19834,248258,7392
2015,20659,"WGL Energy Services, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,84369,901257,73938,439738,5901854,27180,0,0,0,0,0,0,524107,6803111,101118
2015,20659,"WGL Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,9651,122827,12238,103156,1568692,7556,0,0,0,0,0,0,112807,1691519,19794
2015,20737,Willmar Municipal Utilities,A,Bundled,O,MN,Municipal,MISO,8516,78247,7967,10091,82062,1150,9236,110242,18,.,.,.,27843,270551,9135
2015,20785,City of Wilson,A,Bundled,O,NC,Municipal,CPLE,54268.7,402204,29709,41555.1,324510,4229,42832.2,555306,43,.,.,.,138656,1282020,33981
2015,20789,City of Wilton,A,Bundled,O,IA,Municipal,MISO,1348.9,11916,1314,884.9,8298,211,419.6,4306,5,.,.,.,2653.4,24520,1530
2015,20793,City of Winchester - (TN),A,Bundled,O,TN,Municipal,TVA,6750,66438,4615,7364,71970,1210,3778,47301,5,0,0,0,17892,185709,5830
2015,20806,City of Windom,A,Bundled,O,MN,Municipal,MISO,1720,18666,2040,1517.6,16527,373,2531.7,29368,19,.,.,.,5769.3,64561,2432
2015,20813,City of Winfield - (KS),A,Bundled,O,KS,Municipal,SWPP,7251,59383,5962,6101,62154,962,12451,171454,16,.,.,.,25803,292991,6940
2015,20823,Winner Municipal Utility,A,Bundled,O,SD,Municipal,SWPP,2017.7,18376,1441,2036.7,20833,484,.,.,.,.,.,.,4054.4,39209,1925
2015,20824,Village of Winnetka - (IL),A,Bundled,O,IL,Municipal,PJM,9343,81315,4481,4236,40625,570,.,0,.,.,0,.,13579,121940,5051
2015,20835,City of Winterset - (IA),A,Bundled,O,IA,Municipal,MISO,2488,19524,2180,733,6172,337,1759,20367,74,.,.,.,4980,46063,2591
2015,20837,City of Winthrop - (MN),A,Bundled,O,MN,Municipal,MISO,606,5257,670,176,1760,97,838,7815,20,.,.,.,1620,14832,787
2015,20841,"Wiregrass Electric Coop, Inc",A,Bundled,O,AL,Cooperative,AEC,38596,298242,20925,8741,70248,2746,0,0,0,.,.,.,47337,368490,23671
2015,20845,Wolverine Power Marketing Coop,B,Energy,O,MI,Cooperative,MISO,0,0,0,9035.8,184386,6,37983.5,801326,16,0,0,0,47019.3,985712,22
2015,20847,Wisconsin Electric Power Co,A,Bundled,O,MI,Investor Owned,MISO,25830.7,161488,24513,17006.4,118300,3062,111551,1838364,7,0,0,0,154388.1,2118152,27582
2015,20847,Wisconsin Electric Power Co,A,Bundled,O,WI,Investor Owned,MISO,1181833.5,7627783,993147,1040823.4,8826239,115041,615124.7,7247303,675,28,191,1,2837809.6,23701516,1108864
2015,20847,Wisconsin Electric Power Co,C,Delivery,O,MI,Investor Owned,MISO,0,0,0,1382.7,38900,46,977.9,406338,3,0,0,0,2360.6,445238,49
