Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Photovoltaic,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Wind,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Other,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Total,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
2015,2507,City of Burbank Water and Power,CA,1.099,2.466, , ,3.565,263,33, , ,296, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.099,2.466,0,0,3.565,263,33,0,0,296,0,0,0,0,0
2015,2548,City of Burlington Electric - (VT),VT,0.261,0.719,0.038,0,1.018,70,29,1,0,100,192.579,356.313,0,0,548.892,0,0.06,0,0,0.06,0,2,0,0,2,0,0,0,0,0,0,0.145,0,0,0.145,0,1,0,0,1,0,97.44,0,0,97.44,0.261,0.924,0.038,0,1.223,70,32,1,0,103,192.579,453.753,0,0,646.332
2015,2599,Burt County Public Power Dist,NE,0.064, , , ,0.064,8, , , ,8,3.5, , , ,3.5,0.044, , , ,0.044,5, , , ,5,10, , , ,10, , , , ,0, , , , ,0, , , , ,0,0.108,0,0,0,0.108,13,0,0,0,13,13.5,0,0,0,13.5
2015,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS, , , , ,0, , , , ,0, , , , ,0,0.02, , , ,0.02,3, , , ,3, , , , ,0,0.083, , , ,0.083,12, , , ,12, , , , ,0,0.103,0,0,0,0.103,15,0,0,0,15,0,0,0,0,0
2015,2643,Butler Public Power District - (NE),NE, , , , ,0, , , , ,0, , , , ,0,0.01,0.025, , ,0.035,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01,0.025,0,0,0.035,1,1,0,0,2,0,0,0,0,0
2015,2650,Borough of Butler - (NJ),NJ,0.171,0.333, , ,0.504,18,2, , ,20,57.7, , , ,57.7, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.171,0.333,0,0,0.504,18,2,0,0,20,57.7,0,0,0,57.7
2015,2651,Butler Rural Electric Coop Inc - (OH),OH,0.066,0.007, , ,0.073,10,2, , ,12,46.434,4.472, , ,50.906,0.002,0.003, , ,0.005,1,1, , ,2,0.028,0, , ,0.028, , , , ,0, , , , ,0, , , , ,0,0.068,0.01,0,0,0.078,11,3,0,0,14,46.462,4.472,0,0,50.934
2015,2652,Butler County Rural Elec Coop - (IA),IA,0.018, , , ,0.018,2, , , ,2,14.4, , , ,14.4,0.04, ,0.04, ,0.08,2, ,1, ,3,11.7, ,0.9, ,12.6, , , , ,0, , , , ,0, , , , ,0,0.058,0,0.04,0,0.098,4,0,1,0,5,26.1,0,0.9,0,27
2015,2678,C & L Electric Coop Corp,AR,0.008, , , ,0.008,3, , , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.008,0,0,0,0.008,3,0,0,0,3,0,0,0,0,0
2015,2890,City of Camden,SC,0.005, , , ,0.005,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.005,0,0,0,0.005,1,0,0,0,1,0,0,0,0,0
2015,2903,Canoochee Electric Member Corp,GA,0.005, , , ,0.005,2, , , ,2,0.003, , , ,0.003, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.005,0,0,0,0.005,2,0,0,0,2,0.003,0,0,0,0.003
2015,2955,Canby Utility Board,OR,0.016,0.015,0, ,0.031,2,1,0, ,3,0,0,0, ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.016,0.015,0,0,0.031,2,1,0,0,3,0,0,0,0,0
2015,2961,"Caney Valley El Coop Assn, Inc",KS,0.063, , , ,0.063,7, , , ,7, , , , ,0,0.003, , , ,0.003,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.066,0,0,0,0.066,8,0,0,0,8,0,0,0,0,0
2015,2982,Cape Hatteras Elec Member Corp,NC,0.018, , , ,0.018,4, , , ,4, , , , ,0, ,0.01, , ,0.01, ,1, , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.018,0.01,0,0,0.028,4,1,0,0,5,0,0,0,0,0
2015,2998,"Carbon Power & Light, Inc",WY,0.04,0.001, , ,0.041,13,1, , ,14, , , , ,0,0.106,0.012, , ,0.118,26,2, , ,28,16.6, , , ,16.6, , , , ,0, , , , ,0, , , , ,0,0.146,0.013,0,0,0.159,39,3,0,0,42,16.6,0,0,0,16.6
2015,3046,Duke Energy Progress - (NC),NC,6.527,5.004, , ,11.531,1528,118, , ,1646, , , , ,0,0.002,0.01, , ,0.012,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,6.529,5.014,0,0,11.543,1529,119,0,0,1648,0,0,0,0,0
2015,3046,Duke Energy Progress - (NC),SC,0.021,0.073, , ,0.094,7,6, , ,13, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.021,0.073,0,0,0.094,7,6,0,0,13,0,0,0,0,0
2015,3076,"Carroll Electric Coop, Inc - (OH)",OH,0.107, , , ,0.107,12, , , ,12,11.052, , , ,11.052,0.024, , , ,0.024,3, , , ,3,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.131,0,0,0,0.131,15,0,0,0,15,11.052,0,0,0,11.052
2015,3081,Carroll Electric Member Corp - (GA),GA,0.065, , , ,0.065,12, , , ,12, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.065,0,0,0,0.065,12,0,0,0,12,0,0,0,0,0
2015,3093,Carroll Electric Coop Corp - (AR),AR,0.467, , , ,0.467,87, , , ,87, , , , ,0,0.015, , , ,0.015,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.482,0,0,0,0.482,89,0,0,0,89,0,0,0,0,0
2015,3108,City of Cartersville - (GA),GA, , ,0.3, ,0.3, , ,1, ,1, , ,0, ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0,0,0.3,0,0.3,0,0,1,0,1,0,0,0,0,0
2015,3113,City of Carthage - (MO),MO,0.005,0.02, , ,0.025,1,1, , ,2, , , , ,0, ,0.001, , ,0.001, ,1, , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.005,0.021,0,0,0.026,1,2,0,0,3,0,0,0,0,0
2015,3203,Cedar Falls Utilities,IA,0.067, , , ,0.067,12, , , ,12,33.871, , , ,33.871,0.012, , , ,0.012,3, , , ,3,1.303, , , ,1.303,0, , , ,0,0, , , ,0,0, , , ,0,0.079,0,0,0,0.079,15,0,0,0,15,35.174,0,0,0,35.174
2015,3205,Cedar-Knox Public Power Dist,NE,0.032, , , ,0.032,4, , , ,4, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.032,0,0,0,0.032,4,0,0,0,4,0,0,0,0,0
2015,3208,Cedarburg Light & Water Comm,WI, ,0.008,0,0,0.008, ,1,0,0,1,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0,0.008,0,0,0.008,0,1,0,0,1,0,0,0,0,0
2015,3222,Central Alabama Electric Coop,AL,0.008, , , ,0.008,1, , , ,1,0.068, , , ,0.068, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.008,0,0,0,0.008,1,0,0,0,1,0.068,0,0,0,0.068
2015,3226,"Central Rural Electric Cooperative, Inc",OK,0.044, , , ,0.044,8, , , ,8,8, , , ,8,0.019, , , ,0.019,3, , , ,3,1.5, , , ,1.5, , , , ,0, , , , ,0, , , , ,0,0.063,0,0,0,0.063,11,0,0,0,11,9.5,0,0,0,9.5
2015,3235,City of Central City,NE, ,0.2, , ,0.2, ,8, , ,8, ,0, , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0,0.2,0,0,0.2,0,8,0,0,8,0,0,0,0,0
2015,3240,Central Electric Coop Inc - (OR),OR,0.531,0.03, , ,0.561,128,6, , ,134,263.691,11.193, , ,274.884,0.028, , , ,0.028,3, , , ,3,0.31, , , ,0.31,0.006, , , ,0.006,1, , , ,1,0.025, , , ,0.025,0.565,0.03,0,0,0.595,132,6,0,0,138,264.026,11.193,0,0,275.219
2015,3245,"Central Florida Elec Coop, Inc",FL,0.198,0.084, , ,0.282,34,4, , ,38,179.711,36.789, , ,216.5, , , , ,0, , , , ,0, , , , ,0, , ,1, ,1, , ,1, ,1, , ,435.36, ,435.36,0.198,0.084,1,0,1.282,34,4,1,0,39,179.711,36.789,435.36,0,651.86
2015,3248,Central Georgia El Member Corp,GA,0.072,0.004, , ,0.076,18,1, , ,19,52.721,1.625, , ,54.346, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.072,0.004,0,0,0.076,18,1,0,0,19,52.721,1.625,0,0,54.346
2015,3249,Central Hudson Gas & Elec Corp,NY,31.636,14.216, , ,45.852,4581,364, , ,4945, , , , ,0,0.156,0.016, , ,0.172,15,2, , ,17, , , , ,0, , , , ,0, , , , ,0, , , , ,0,31.792,14.232,0,0,46.024,4596,366,0,0,4962,0,0,0,0,0
2015,3264,Central Lincoln People's Ut Dt,OR,0.217,0.456, , ,0.673,38,14, , ,52,0.038,0.001, , ,0.039,0.001,0.02, , ,0.021,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.218,0.476,0,0,0.694,39,15,0,0,54,0.038,0.001,0,0,0.039
2015,3265,Cleco Power LLC,LA,13.87,1.024, , ,14.894,2368,96, , ,2464, , , , ,0,0.01, , , ,0.01,3, , , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0,13.88,1.024,0,0,14.904,2371,96,0,0,2467,0,0,0,0,0
2015,3266,Central Maine Power Co,ME,9.089,5.208,0, ,14.297,1686,185,0, ,1871,5203.275,1730.538, , ,6933.813,0.476,0.33, , ,0.806,171,31, , ,202,34.565,15.406, , ,49.971,0.159,0.817, , ,0.976,5,9, , ,14,3.772,207.731, , ,211.503,9.724,6.355,0,0,16.079,1862,225,0,0,2087,5241.612,1953.675,0,0,7195.287
2015,3268,Central Missouri Elec Coop Inc,MO,0.023,0.084, , ,0.107,4,1, , ,5, , , , ,0,0.003, , , ,0.003,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.026,0.084,0,0,0.11,5,1,0,0,6,0,0,0,0,0
2015,3273,"Central New Mexico El Coop, Inc",NM,0.69,0.266, , ,0.956,127,9, , ,136, , , , ,0,0.049,0.09, , ,0.139,9,1, , ,10, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.739,0.356,0,0,1.095,136,10,0,0,146,0,0,0,0,0
2015,3282,"Central Texas Elec Coop, Inc",TX,0.688, , , ,0.688,83, , , ,83, , , , ,0,0.04, , , ,0.04,10, , , ,10, , , , ,0,0.024, , , ,0.024,3, , , ,3, , , , ,0,0.752,0,0,0,0.752,96,0,0,0,96,0,0,0,0,0
2015,3287,"Central Valley Elec Coop, Inc",NM,0.01, , , ,0.01,2, , , ,2,0, , , ,0,0.001, , , ,0.001,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.011,0,0,0,0.011,3,0,0,0,3,0,0,0,0,0
2015,3291,Central Virginia Electric Coop,VA,0.554,0.014,0,0,0.568,98,2,0,0,100, , , , ,0,0.01,0,0,0,0.01,1,0,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0, , , , ,0,0.564,0.014,0,0,0.578,99,2,0,0,101,0,0,0,0,0
2015,3293,Central Wisconsin Elec Coop,WI,0.116, , , ,0.116,22, , , ,22,2.618, , , ,2.618, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.116,0,0,0,0.116,22,0,0,0,22,2.618,0,0,0,2.618
2015,3295,City of Centralia - (WA),WA,0.06,0.002, , ,0.062,10,1, , ,11, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.06,0.002,0,0,0.062,10,1,0,0,11,0,0,0,0,0
2015,3329,Borough of Chambersburg,PA,0.034,0.042, , ,0.076,9,4, , ,13, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.034,0.042,0,0,0.076,9,4,0,0,13,0,0,0,0,0
2015,3390,"Caddo Electric Coop, Inc",OK,0.01,0,0,0,0.01,2,0,0,0,2,0.25,0,0,0,0.25,0.001,0,0,0,0.001,5,0,0,0,5,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0.011,7,0,0,0,7,0.63,0,0,0,0.63
2015,3400,City of Chaska - (MN),MN,0.004, , , ,0.004,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.004,0,0,0,0.004,1,0,0,0,1,0,0,0,0,0
2015,3413,PUD No 1 of Chelan County,WA,0.181,0.02, , ,0.201,37,10, , ,47,145,24, , ,169,0,0, , ,0,0,0, , ,0,0,0, , ,0,0.005,0, , ,0.005,1,0, , ,1,0.735,0, , ,0.735,0.186,0.02,0,0,0.206,38,10,0,0,48,145.735,24,0,0,169.735
2015,3420,City of Cheney - (WA),WA,0.001,0.009, , ,0.01,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.001,0.009,0,0,0.01,1,1,0,0,2,0,0,0,0,0
2015,3436,Cherryland Electric Coop Inc,MI,0.123,0.108, , ,0.231,26,7, , ,33,102.1,56.887, , ,158.987,0.026,0.014, , ,0.04,14,2, , ,16,2.702,0.624, , ,3.326, , , , ,0, , , , ,0, , , , ,0,0.149,0.122,0,0,0.271,40,9,0,0,49,104.802,57.511,0,0,162.313
2015,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,0.053,0.046, , ,0.099,14,4, , ,18, , , , ,0,0.258,0.007, , ,0.265,98,3, , ,101, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.311,0.053,0,0,0.364,112,7,0,0,119,0,0,0,0,0
2015,3470,Cherokee County Elec Coop Assn,TX,0.056, , , ,0.056,12, , , ,12, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.056,0,0,0,0.056,12,0,0,0,12,0,0,0,0,0
2015,3478,Cimarron Electric Coop,OK,0.005, , , ,0.005,1, , , ,1,0.005, , , ,0.005,0.005,0.005, , ,0.01,1,1, , ,2,0.005,0.005, , ,0.01, , , , ,0, , , , ,0, , , , ,0,0.01,0.005,0,0,0.015,2,1,0,0,3,0.01,0.005,0,0,0.015
2015,3495,Chimney Rock Public Power Dist,NE,0.01, , , ,0.01,1, , , ,1,5.12, , , ,5.12, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01,0,0,0,0.01,1,0,0,0,1,5.12,0,0,0,5.12
2015,3498,Chippewa Valley Electric Coop,WI,0.038, , , ,0.038,5, , , ,5,26.359, , , ,26.359,0.01, , , ,0.01,2, , , ,2,3.672, , , ,3.672, , , , ,0, , , , ,0, , , , ,0,0.048,0,0,0,0.048,7,0,0,0,7,30.031,0,0,0,30.031
2015,3502,"Choctawhatche Elec Coop, Inc",FL,0.122,0.078, , ,0.2,25,29, , ,54, , , , ,0,0.002, , , ,0.002,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.124,0.078,0,0,0.202,26,29,0,0,55,0,0,0,0,0
2015,3503,"Choptank Electric Coop, Inc",MD,3.423,3.362,3.5, ,10.285,327,33,3, ,363, , , , ,0,0.06, , , ,0.06,13, , , ,13, , , , ,0, , , , ,0, , , , ,0, , , , ,0,3.483,3.362,3.5,0,10.345,340,33,3,0,376,0,0,0,0,0
2015,3522,Chugach Electric Assn Inc,AK,0.053,0.055, , ,0.108,13,5, , ,18, , , , ,0, ,0.013, , ,0.013, ,4, , ,4, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.053,0.068,0,0,0.121,13,9,0,0,22,0,0,0,0,0
2015,3527,Choctaw Electric Coop Inc,OK,0.136, , , ,0.136,26, , , ,26, , , , ,0,0.036, , , ,0.036,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.172,0,0,0,0.172,28,0,0,0,28,0,0,0,0,0
2015,3542,Duke Energy Ohio Inc,OH,1.975,14, , ,15.975,380,143, , ,523, , , , ,0,0.02,0.026, , ,0.046,6,4, , ,10, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.995,14.026,0,0,16.021,386,147,0,0,533,0,0,0,0,0
2015,3597,Citizens Electric Co - (PA),PA,0.13,0.57,0.003,0,0.703,19,6,1,0,26,2.723,265.41,0,0,268.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.57,0.003,0,0.703,19,6,1,0,26,2.723,265.41,0,0,268.133
2015,3600,Citizens Electric Corporation - (MO),MO,0.106,0.05, , ,0.156,18,3, , ,21,59.16,18.446, , ,77.606,0.015,0.001, , ,0.016,3,1, , ,4,0.921,0, , ,0.921, , , , ,0, , , , ,0, , , , ,0,0.121,0.051,0,0,0.172,21,4,0,0,25,60.081,18.446,0,0,78.527
2015,3634,City of Nixa - (MO),MO, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.011, , , ,0.011,2, , , ,2, , , , ,0,0.011,0,0,0,0.011,2,0,0,0,2,0,0,0,0,0
2015,3641,"Claiborne Electric Coop, Inc",LA,0.43, , , ,0.43,68, , , ,68,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.43,0,0,0,0.43,68,0,0,0,68,0,0,0,0,0
2015,3644,PUD No 1 of Clallam County,WA,1.15,0.06, , ,1.21,205,7, , ,212, , , , ,0,0.002,0.011, , ,0.013,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.152,0.071,0,0,1.223,206,8,0,0,214,0,0,0,0,0
2015,3660,PUD No 1 of Clark County - (WA),WA,2.079,0.188, , ,2.267,427,17, , ,444,1149.44,21.45, , ,1170.89,0.068,0.002, , ,0.07,4,1, , ,5,0.11,0, , ,0.11,0.016, , , ,0.016,1, , , ,1,6.06, , , ,6.06,2.163,0.19,0,0,2.353,432,18,0,0,450,1155.61,21.45,0,0,1177.06
2015,3687,Clark Energy Coop Inc - (KY),KY,0.025, , , ,0.025,5, , , ,5,13, , , ,13, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.025,0,0,0,0.025,5,0,0,0,5,13,0,0,0,13
2015,3701,Clark Electric Coop - (WI),WI,0.084,0.02, , ,0.104,15,1, , ,16,3.197,20.946, , ,24.143,0.002, , , ,0.002,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.086,0.02,0,0,0.106,16,1,0,0,17,3.197,20.946,0,0,24.143
2015,3722,Clarke Electric Coop Inc - (IA),IA,0.048, , , ,0.048,3, , , ,3,38.972, , , ,38.972,0.01, , , ,0.01,1, , , ,1,1.066, , , ,1.066, , , , ,0, , , , ,0, , , , ,0,0.058,0,0,0,0.058,4,0,0,0,4,40.038,0,0,0,40.038
2015,3739,Clearwater Power Company,ID,0.086, , , ,0.086,17, , , ,17, , , , ,0,0.01, , , ,0.01,4, , , ,4,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.096,0,0,0,0.096,21,0,0,0,21,0,0,0,0,0
2015,3739,Clearwater Power Company,OR,0.004, , , ,0.004,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.004,0,0,0,0.004,1,0,0,0,1,0,0,0,0,0
2015,3739,Clearwater Power Company,WA,0.001, , , ,0.001,1, , , ,1, , , , ,0,0.005, , , ,0.005,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.006,0,0,0,0.006,2,0,0,0,2,0,0,0,0,0
2015,3755,Cleveland Electric Illum Co,OH,0.819,3.705,0.058,0,4.582,135,66,4,0,205,0,0,0,0,0,0.021,2.735,1.225,0,3.981,5,15,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,6.44,1.283,0,8.563,140,81,6,0,227,0,0,0,0,0
2015,3757,"Clay Electric Cooperative, Inc",FL,1.57,0.039, , ,1.609,259,17, , ,276,86.255,32.833, , ,119.088, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.57,0.039,0,0,1.609,259,17,0,0,276,86.255,32.833,0,0,119.088
2015,3762,City of Cleveland - (OH),OH,0.09, , , ,0.09,34, , , ,34, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.09,0,0,0,0.09,34,0,0,0,34,0,0,0,0,0
2015,3764,Clearwater-Polk Elec Coop Inc,MN,0.024,0.09, , ,0.114,4,3, , ,7,3,12, , ,15, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.024,0.09,0,0,0.114,4,3,0,0,7,3,12,0,0,15
2015,3828,Cloverland Electric Co-op,MI,0.044,0.012, , ,0.056,8,2, , ,10, , , , ,0,0.05,0.013, , ,0.063,15,5, , ,20, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.094,0.025,0,0,0.119,23,7,0,0,30,0,0,0,0,0
2015,3841,Coast Electric Power Assn,MS,0.046,0.11, , ,0.156,8,2, , ,10,19.214,26.8, , ,46.014, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.046,0.11,0,0,0.156,8,2,0,0,10,19.214,26.8,0,0,46.014
2015,3843,Coastal Electric Member Corp,GA,0.016,0,0,0,0.016,4,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0.016,4,0,0,0,4,0,0,0,0,0
2015,3844,"Coastal Electric Coop, Inc",SC,0.057,0,0,0,0.057,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,0.057,6,0,0,0,6,0,0,0,0,0
2015,3881,City of Cody,WY,0.003,0.028, , ,0.031,1,2, , ,3,2.279,2.065, , ,4.344, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.003,0.028,0,0,0.031,1,2,0,0,3,2.279,2.065,0,0,4.344
2015,3916,Cobb Electric Membership Corp,GA,0.526,0.198, , ,0.724,126,7, , ,133,116.171,132.077, , ,248.248, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.526,0.198,0,0,0.724,126,7,0,0,133,116.171,132.077,0,0,248.248
2015,3931,Coles-Moultrie Electric Coop,IL,0.076, , , ,0.076,8, , , ,8, , , , ,0,0.01, , , ,0.01,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.086,0,0,0,0.086,9,0,0,0,9,0,0,0,0,0
2015,3989,City of Colorado Springs - (CO),CO,1.985,4.61,0,0,6.595,430,71,0,0,501,42.762,129.907,0,0,172.669,0.002,0.006,0,0,0.008,1,1,0,0,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.987,4.616,0,0,6.603,431,72,0,0,503,42.762,129.907,0,0,172.669
2015,4003,City of Colton - (CA),CA,0.86,0.528,1.639, ,3.027,183,20,3, ,206, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.86,0.528,1.639,0,3.027,183,20,3,0,206,0,0,0,0,0
2015,4005,"Columbia Basin Elec Cooperative, Inc",OR, ,0.1, , ,0.1, ,1, , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0,0.1,0,0,0.1,0,1,0,0,1,0,0,0,0,0
2015,4008,Columbia Power Coop Assn Inc,OR,0.03,0.006, , ,0.036,7,1, , ,8, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.03,0.006,0,0,0.036,7,1,0,0,8,0,0,0,0,0
2015,4040,Calhoun County Elec Coop Assn,IA,0.01, , , ,0.01,1, , , ,1,0, , , ,0,0.02, , , ,0.02,2, , , ,2,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.03,0,0,0,0.03,3,0,0,0,3,0,0,0,0,0
2015,4041,"Columbia Rural Elec Assn, Inc",WA,0.083,0.117, , ,0.2,15,4, , ,19, , , , ,0,0.008,0.009, , ,0.017,1,2, , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.091,0.126,0,0,0.217,16,6,0,0,22,0,0,0,0,0
2015,4045,City of Columbia - (MO),MO,0.072,0.095,0,0,0.167,14,3,0,0,17,24,1.12,0,0,25.12, ,0.011, , ,0.011, ,1, , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.072,0.106,0,0,0.178,14,4,0,0,18,24,1.12,0,0,25.12
2015,4063,Co-Mo Electric Coop Inc,MO,0.077, , , ,0.077,12, , , ,12, , , , ,0,0.002,0.004, , ,0.006,1,2, , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.079,0.004,0,0,0.083,13,2,0,0,15,0,0,0,0,0
2015,4065,City of Columbus - (OH),OH, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , ,0.91, ,0.91, , ,1, ,1, , ,1850.8, ,1850.8,0,0,0.91,0,0.91,0,0,1,0,1,0,0,1850.8,0,1850.8
2015,4071,"Columbus Electric Coop, Inc",AZ,0.018, , , ,0.018,5, , , ,5,11.85, , , ,11.85,0.006, , , ,0.006,1, , , ,1,3.1, , , ,3.1, , , , ,0, , , , ,0, , , , ,0,0.024,0,0,0,0.024,6,0,0,0,6,14.95,0,0,0,14.95
2015,4071,"Columbus Electric Coop, Inc",NM,0.06,0.106, , ,0.166,13,7, , ,20,58.04,43.18, , ,101.22,0.002, , , ,0.002,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.062,0.106,0,0,0.168,14,7,0,0,21,58.04,43.18,0,0,101.22
2015,4073,City of Columbus - (WI),WI,0.005,0.005,0,0,0.01,2,1,0,0,3,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0.005,0.005,0,0,0.01,2,1,0,0,3,0,0,0,0,0
