|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Residential|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Commercial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Industrial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Transportation|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Total|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Residential|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Commercial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Industrial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Transportation|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Total|,|Incremental Life Cycle Savings.Energy Savings (MWh).Residential|,|Incremental Life Cycle Savings.Energy Savings (MWh).Commercial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Industrial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Transportation|,|Incremental Life Cycle Savings.Energy Savings (MWh).Total|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Residential|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Commercial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Industrial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Transportation|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Total|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Total|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Total|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Total|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Total|,|Weighted Average Life.(Years).Residential|,|Weighted Average Life.(Years).Commercial|,|Weighted Average Life.(Years).Industrial|,|Weighted Average Life.(Years).Transportation|,|..Website|
2017,13143,Board of Water Electric & Communications,IA,MISO,364.431,1362.421,6456.953,.,8183.805,.,0.165,0.145,.,0.31,5349.969,15945.589,144390.51,.,165686.068,.,0.121,0.145,.,0.266,53.759,53.223,84.354,.,191.336,52.855,18.542,15.088,.,86.485,53.759,53.223,84.354,.,191.336,52.855,18.542,15.088,.,86.485,11.654,10.93,18.718,.,
2017,13214,The Narragansett Electric Co,RI,ISNE,127639,79245,48569,.,255453,15.31,10.68,6.55,.,32.54,924782,1038587,636553,.,2599922,15.31,10.68,6.55,.,32.54,30938,21996,13481,.,66415,9402,4994,3060,.,17456,30938,21996,13481,.,66415,9402,4994,3060,.,17456,7.245,13.106,13.106,.,
2017,13337,Nebraska Public Power District,NE,SWPP,564.357,7294.954,10553.845,0,18413.156,0.155,1.243,1.255,0,2.653,9103.951,80775.08,132240.55,0,222119.581,0.155,1.243,1.255,0,2.653,79.11,518.15,252.25,0,849.51,35.683,72.724,27.271,0,135.678,79.11,518.15,252.25,0,849.51,35.683,72.724,27.271,0,135.678,16.13,11.07,12.53,0,
2017,13407,Nevada Power Co,NV,NEVP,19343,147718,0,.,167061,8.4,18.5,0,.,26.9,181334,1735608,0,.,1916942,8.4,18.5,0,.,26.9,0,0,0,.,0,8635.7,12418.5,91,.,21145.2,0,0,0,.,0,8635.7,12418.5,91,.,21145.2,9.4,11.7,0,0,http://puc.nv.gov/utilities/electric
2017,13441,New Hampshire Elec Coop Inc,NH,ISNE,1694,2167,.,.,3861,.,.,.,.,.,16661,28496,.,.,45157,.,.,.,.,.,522.377,433.804,.,.,956.181,347.836,234.697,.,.,582.533,522.377,433.804,.,.,956.181,347.836,234.697,.,.,582.533,9.83,11.69,.,.,https://www.puc.nh.gov/Electric/coreenergyefficiencyprograms.htm
2017,13478,"Entergy New Orleans, LLC",LA,MISO,9415,17739,.,.,27154,2.347,2.443,.,.,4.79,143342,257580,.,.,400922,2.347,2.443,.,.,4.79,1438.608,1577.28,.,.,3015.888,2162.716,2293.118,.,.,4455.834,1438.608,1577.28,.,.,3015.888,2162.716,2293.118,.,.,4455.834,15.22,14.52,.,.,www.entergy-neworleans.com/energyefficiency
2017,13480,New Prague Utilities Comm,MN,MISO,252.2,400,400,.,1052.2,0.025,0.033,0.033,.,0.091,1664.7,6319.6,6319.6,.,14303.9,0.025,0.033,0.033,.,0.091,30,66,66,.,162,32,29,29,.,90,30,66,66,.,162,32,29,29,.,90,6.6,15.8,15.8,.,
2017,13488,New Ulm Public Utilities Comm,MN,MISO,212,787,531,0,1530,0.405,0.122,0.085,0,0.612,2366,15678,10637,0,28681,0.405,0.122,0.085,0,0.612,64,67,8,0,139,18,14,1,0,33,64,67,8,0,139,18,14,1,0,33,12.28,19.89,20,0,
2017,13511,New York State Elec & Gas Corp,NY,NYIS,5598.25,61134.27,.,.,66732.52,0.513,14.493,.,.,15.006,43727.652,601708.96,.,.,645436.612,0.57,16.1,.,.,16.67,1235.712,10109.501,.,.,11345.213,161.969,1355.13,.,.,1517.099,1235.712,10109.501,.,.,11345.213,161.969,1355.13,.,.,1517.099,15,15,.,.,
2017,13573,Niagara Mohawk Power Corp.,NY,NYIS,115023,96171,58943,.,270137,3,17.7,10.8,.,31.5,206077,906103,555353,.,1667533,3,17.7,10.8,.,31.5,9511,14143,8668,.,32322,2238,4010,2457,.,8705,9511,14143,8668,.,32322,2238,4010,2457,.,8705,1.791,9.421,9.421,.,
2017,13604,City of Niles - (MI),MI,PJM,389,1013,.,.,1402,.,.,.,.,.,5568,13624,.,.,19192,.,.,.,.,.,49,52,.,.,101,31,46,.,.,77,49,52,.,.,101,31,46,.,.,77,14.32,13.45,.,.,
2017,13630,North Carolina Mun Power Agny #1,NC,DUK,640.89,2150.08,234.96,.,3025.93,0.14,1.37,0.3,.,1.81,5873.95,20765.84,3044.33,.,29684.12,0.13,1.23,0.22,.,1.58,85.7,306.76,29.24,.,421.7,125.9,95,29,.,249.9,85.7,306.76,29.24,.,421.7,125.9,95,29,.,249.9,9.17,9.66,12.96,.,
2017,13664,Norris Public Power District,NE,SWPP,491,1331,300,0,2122,0.1,0.2,0.02,0,0.32,9139,14533,4319,0,27991,0.1,0.2,0.02,0,0.32,73,81,24,0,178,11.9,24.2,9.09,0,45.19,73,81,24,0,178,11.9,24.2,9.09,0,45.19,18.61,10.92,14.4,.,
2017,13676,"North Arkansas Elec Coop, Inc",AR,MISO,365,.,.,.,365,0.32,.,.,.,0.32,1752,.,.,.,1752,0.32,.,.,.,0.32,.,.,.,.,.,15.2,.,.,.,15.2,.,.,.,.,.,66.4,.,.,.,66.4,10,.,.,.,
2017,13687,North Carolina Eastern M P A,NC,CPLE,943.372,162,0,0,1105.372,0.318,0.54,0,0,0.858,7811.124,486,0,0,8297.124,0.282,0.324,0,0,0.606,19.75,0,0,0,19.75,158.277,108,0,0,266.277,19.75,0,0,0,19.75,158.277,108,0,0,266.277,8.28,3,0,0,
2017,13698,North Central Public Pwr Dist,NE,SWPP,21.759,199.468,147.843,.,369.07,0.006,0.027,0.02,.,0.053,402.037,2194.148,1626.273,.,4222.458,0.006,0.027,0.02,.,0.053,3.279,9.64,7.15,.,20.069,3.001,6.117,2.294,.,11.412,3.279,9.64,7.15,.,20.069,3.001,6.117,2.294,.,11.412,18.48,11,11,.,www.ncppd.com
2017,13725,City of North Platte,NE,SWPP,6.3,1260,0,0,1266.3,0.02,0.18,0,0,0.2,84.5,13856,0,0,13940.5,0.02,0.18,0,0,0.2,1.03,70,0,0,71.03,3.3,6.7,0,0,10,1.3,70,0,0,71.3,3.3,6.7,0,0,10,13.4,11,0,24.4,
2017,13731,"North Star Electric Coop, Inc",MN,MISO,548,332,.,.,880,.,.,.,.,.,6678,3863,.,.,10541,.,.,.,.,.,65,11,.,.,76,.,.,.,.,.,65,11,.,.,76,.,.,.,.,.,13.26,12.01,.,.,
2017,13739,Northeast Power,NE,SWPP,33,256,.,.,289,.,.,.,.,.,497,2811,.,.,3308,.,.,.,.,.,5,15,.,.,20,3,8,.,.,11,5,15,.,.,20,3,8,.,.,11,15,22,.,.,
2017,13756,Northern Indiana Pub Serv Co,IN,MISO,50200,71908,.,.,122108,35,18,.,.,53,421034,985210,.,.,1406244,4,13,.,.,17,2667,5505,.,.,8172,4097,2089,.,.,6186,2667,5505,.,.,8172,4097,2089,.,.,6186,8.387,13.7,.,.,
2017,13780,Northern States Power Co - Wisconsin,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,721.64,594.86,.,.,1316.5,831.6,471.19,.,.,1302.79,721.64,594.86,.,.,1316.5,831.6,471.19,.,.,1302.79,.,.,.,.,
2017,13781,Northern States Power Co - Minnesota,MN,MISO,178828,371759,60876,.,611463,140,86,81,.,307,1238926,5706962,1049178,.,7995066,140,86,81,.,307,12028,40912,5322,.,58262,11679,26148,3141,.,40968,12028,40912,5322,.,58262,11679,26148,3141,.,40968,6.928,15.351,17.235,.,
2017,13781,Northern States Power Co - Minnesota,SD,MISO,2601.809,3136.032,.,.,5737.841,2.231,0.801,.,.,3.032,15499.25,58947.534,.,.,74446.784,2.231,0.801,.,.,3.032,95.997,372.265,.,.,468.262,53.301,54.366,.,.,107.667,95.997,372.265,.,.,468.262,53.301,54.366,.,.,107.667,5.957,18.797,.,.,
2017,13788,Northern Wasco County PUD,OR,BPAT,789,416,137,.,1342,0.16,0.08,0.02,.,0.26,15780,8320,2055,.,26155,0.18,0.09,0.03,.,0.3,653,69,34.205,.,756.205,149.74,15.771,7.798,.,173.309,653,69,34.205,.,756.205,149.74,15.771,7.798,.,173.309,20,20,15,.,
2017,13798,Northwest Iowa Power Coop,IA,SWPP,4148,653,0,0,4801,1.3,0.06,0,0,1.36,58346,11216,0,0,69562,1.39,0.18,0,0,1.57,797,173,0,0,970,398,87,0,0,485,797,173,0,0,970,398,87,0,0,485,15,15,0,0,
2017,13838,"Northfork Electric Coop, Inc",OK,SWPP,0.002,0.078,.,.,0.08,0.001,0.001,.,.,0.002,8.79,3.22,.,.,12.01,0.001,0.001,.,.,0.002,4.437,11.787,.,.,16.224,0.672,0.528,.,.,1.2,4.437,11.787,.,.,16.224,0.672,0.528,.,.,1.2,30,5.5,.,.,
2017,13839,City of Norwood - (MA),MA,ISNE,0,208,307,0,515,0,0.086,0.12,0,0.206,0,1823,2735,0,4558,0,0.086,0.12,0,0.206,0,68.8,103.151,0,171.951,0,6.04,9.06,0,15.1,.,688,1031.51,.,1719.51,.,60.4,90.6,.,151,10,10,10,10,
2017,13936,Oakdale Electric Coop,WI,MISO,509,361,646,.,1516,0.1,0.1,0.1,.,0.3,7263,5137,9188,.,21588,0.1,0.1,0.1,.,0.3,41,12,23,.,76,38,4,0,.,42,41,12,23,.,76,38,4,0,.,42,14.27,14.23,14.222,.,
2017,13949,City of Oberlin - (OH),OH,PJM,151,183,.,.,334,0.014,0.017,.,.,0.031,745,2414,.,.,3159,0.014,0.017,.,.,0.031,9,9,.,.,18,61,26,.,.,87,9,9,.,.,18,61,26,.,.,87,5,13,.,.,
2017,13998,Ohio Edison Co,OH,PJM,184831.382,91009.073,45442.772,0,321283.227,33.07,14.507,6.112,0,53.689,2225259.422,1026937.879,529636.858,0,3781834.159,33.07,14.507,6.112,0,53.689,8313.612,4387.108,2764.296,0,15465.016,6277.988,2551.508,1643.435,0,10472.931,8313.612,4387.108,2764.296,0,15465.016,6277.988,2551.508,1643.435,0,10472.931,12.039,11.284,11.655,0,
2017,14006,Ohio Power Co,OH,PJM,215755,301484,16201,.,533440,36.1,43.3,2.3,.,81.7,2373305,3617813,194412,.,6185530,36.1,43.3,2.3,.,81.7,15450,17667,949,.,34066,12761,12197,655,.,25613,15450,17667,949,.,34066,12761,12197,655,.,25613,11,12,12,.,
2017,14012,"Ohop Mutual Light Company, Inc",WA,BPAT,333,26,.,.,359,0.04,0,.,.,0.04,2919,308,.,.,3227,0.33,0.04,.,.,0.37,21.73,2.39,.,.,24.12,.,.,.,.,.,21.73,2.39,.,.,24.12,.,.,.,.,.,12,8.76,0,0,
2017,14063,Oklahoma Gas & Electric Co,AR,SWPP,8100,12745,.,.,20845,2,2,.,.,4,122996,188902,.,.,311898,1,2,.,.,3,2401,1922,.,.,4323,800,1276,.,.,2076,2401,1922,.,.,4323,800,1276,.,.,2076,12,10,.,.,
2017,14063,Oklahoma Gas & Electric Co,OK,SWPP,59987,36512,36512,.,133011,16,7,7,.,30,732286,461462,461462,.,1655210,14,6,6,.,26,20345,4100,4100,.,28545,13751,4892,4892,.,23535,20345,4100,4100,.,28545,13751,4892,4892,.,23535,13.784,11.948,11.948,.,
2017,14109,"Oregon Trail El Cons Coop, Inc",OR,BPAT,135.24,3342.87,268.26,.,3746.37,0.14,2.29,0.03,.,2.46,4648,37097,3219,.,44964,0.14,2.29,0.03,.,2.46,41,649,16,.,706,.,.,.,.,.,41,649,16,.,706,.,.,.,.,.,34.37,11.62,12,.,
2017,14127,Omaha Public Power District,NE,SWPP,1981,29206,.,.,31187,2.5,5,.,.,7.5,24884,379106,.,.,403990,2.5,5,.,.,7.5,1026,1533,.,.,2559,514,546,.,.,1060,1026,1533,.,.,2559,514,546,.,.,1060,11.27,12.98,.,.,
2017,14132,City of Onawa - (IA),IA,MISO,255.19,117.81,0,0,373,0.03,0.02,0,0,0.05,3664,2345.75,0,0,6009.75,0.03,0.02,0,0,0.05,4,5.84,0,0,9.84,2.32,3.88,0,0,6.2,4,5.84,0,0,9.84,2.32,3.88,0,0,6.2,14.36,19.91,0,0,
2017,14154,Orange & Rockland Utils Inc,NY,NYIS,1973,18736,2615,0,23324,0.3,3.4,0.4,0,4.1,11071,263053,37996,0,312120,0.3,3.4,0.4,0,4.1,249,1200,1179,0,2628,356,146,560,0,1062,249,1200,1179,0,2628,356,146,560,0,1062,5.61,14.04,14.53,.,
2017,14159,City of Orange City - (IA),IA,MISO,216.6,212.8,969.5,.,1398.9,0.039,0.049,0.224,.,0.312,2764.8,2591.1,11804,.,17159.9,0.039,0.049,0.224,.,0.312,16,11.9,54.4,.,82.3,5.3,3.9,17.9,.,27.1,16,11.9,54.4,.,82.3,5.3,3.9,17.9,.,27.1,12.8,12.2,12.2,.,
2017,14178,"P K M Electric Coop, Inc",MN,MISO,276,1525,.,.,1801,0,0,.,.,0,3656,15726,.,.,19382,0,0,.,.,0,36.4,51.1,.,.,87.5,6.5,13,.,.,19.5,350,299,.,.,649,6.5,13,.,.,19.5,13.56,10.4,.,.,
2017,14201,City of Osage - (IA),IA,MISO,65.22,669.24,3.67,.,738.13,0.07,0.11,0,.,0.18,1146,13324.47,15.59,.,14486.06,0.07,0.11,0,.,0.18,17,57.59,0.7,.,75.29,0.66,6.82,0.04,.,7.52,17,57.59,0.7,.,75.29,0.66,6.82,0.04,.,7.52,17.57,19.91,4.25,.,
2017,14202,"Osceola Electric Coop, Inc",IA,SWPP,73,69,.,.,142,0.6,0,.,.,0.6,1613,745,.,.,2358,0.6,0,.,.,0.6,36,11,.,.,47,34,21,.,.,55,36,11,.,.,47,34,21,.,.,55,13.5,20,.,.,
2017,14232,Otter Tail Power Co,MN,MISO,15569.8,20803.4,16123.9,0,52497.1,19,4.8,2.9,0,26.7,162494.6,305808.1,225381.2,0,693683.9,19,4.8,2.9,0,26.7,744.594,1802.49,1340.057,0,3887.141,1160.062,960.263,598.432,0,2718.757,744.594,1802.49,1340.057,0,3887.141,1160.062,960.263,598.432,0,2718.757,10.4,15.9,15.8,0,
2017,14232,Otter Tail Power Co,SD,MISO,875.9,4326.9,.,0,5202.8,0.5,0.6,.,0,1.1,8205.4,122899.8,.,0,131105.2,0.5,0.6,.,0,1.1,32.679,323.72,.,0,356.399,27.842,79.117,.,0,106.959,32.679,323.72,.,0,356.399,27.842,79.117,.,0,106.959,10.4,15.9,15.8,0,
2017,14246,City of Owatonna - (MN),MN,MISO,1953.89,635.96,5310.4,.,7900.25,0.521,0.14,0.933,.,1.594,19538.9,21525.5,46343.1,.,87407.5,0.544,0.132,0.914,.,1.59,136.34,103.65,549.96,.,789.95,141.36,2.36,16.47,.,160.19,136.34,103.65,549.96,.,789.95,141.36,2.36,16.47,.,160.19,10,10,10,.,
2017,14328,Pacific Gas & Electric Co.,CA,CISO,699797,673342,113795,.,1486934,174,118,28,.,320,7244548,7670181,1221750,.,16136479,159,105,27,.,291,47381,48059,20368,.,115808,126617,93177,31733,.,251527,47381,48059,20368,.,115808,126617,93177,31733,.,251527,10.4,11.4,10.7,.,"PG&E's 2017 Annual Report submitted May 1, 2018: http://eestats.cpuc.ca.gov/Views/Documents.aspx PG&E's 2017 Annual Claims Submission in CEDARS submitted May 1, 2018: https://cedars.sound-data.com/upload/dashboard/list/         "
2017,14354,PacifiCorp,CA,PACW,2042.5,1459.9,1005.7,0,4508.1,0.2,0.2,0.1,0,0.5,28387.1,18979.2,13073.6,0,60439.9,0.2,0.2,0.1,0,0.5,778,164,134,0,1076,690,476,334,0,1500,778,164,134,0,1076,690,476,334,0,1500,13.9,13,13,0,www.pacificorp.com/es/dsm/california.html
2017,14354,PacifiCorp,ID,PACE,4461.4,6753.5,3330.7,0,14545.6,0.9,1.3,0.6,0,2.8,26852.4,92255.7,42309.6,0,161417.7,0.9,1.3,0.6,0,2.8,431,1165,572,0,2168,888,616,367,0,1871,431,1165,572,0,2168,888,616,367,0,1871,6,13.7,12.7,0,www.pacificorp.com/es/dsm/idaho.html
2017,14354,PacifiCorp,UT,PACE,111509.6,153924.8,46921.4,0,312355.8,21.1,29.1,8.9,0,59.1,810940.8,1818387.5,561095.7,0,3190424,21.1,29.1,8.9,0,59.1,8013,18937,6430,0,33380,7830,7451,2566,0,17847,8013,18937,6430,0,33380,7830,7451,2566,0,17847,7.3,11.8,12,0,www.pacificorp.com/es/dsm/utah.html
2017,14354,PacifiCorp,WA,PACW,21285.8,14313.2,11923.1,0,47522.1,2.8,1.9,1.6,0,6.3,137401,199467.6,171336.6,0,508205.2,2.8,1.9,1.6,0,6.3,2387,1640,1354,0,5381,2676,1846,1364,0,5886,2387,1640,1354,0,5381,2676,1846,1364,0,5886,6.5,13.9,14.4,0,www.pacificorp.com/es/dsm/washington.html
2017,14354,PacifiCorp,WY,PACE,8139.9,13238.7,19489.5,0,40868.1,1,1.7,2.5,0,5.2,53730.1,177994.1,233747.3,0,465471.5,1,1.7,2.5,0,5.2,264,2135,2746,0,5145,694,1791,1481,0,3966,264,2135,2746,0,5145,694,1791,1481,0,3966,6.6,13.4,12,0,www.pacificorp.com/es/dsm/wyoming.html
2017,14398,Palmetto Electric Coop Inc,SC,SC,1.5,.,.,.,1.5,0,.,.,.,0,21,.,.,.,21,0.1,.,.,.,0.1,0.4,.,.,.,0.4,0.2,.,.,.,0.2,0.4,.,.,.,0.4,0.2,.,.,.,0.2,15,.,.,.,www.palmetto.coop
2017,14401,City of Palo Alto - (CA),CA,CISO,2756,2927,1640,.,7323,0.17,0.41,0.16,.,0.74,24962,34212,6504,.,65678,0.17,0.41,0.16,.,0.74,2,373,164,.,539,1119,975,298,.,2392,2,373,164,.,539,1119,975,298,.,2392,9.1,11.7,4,.,
2017,14468,People's Cooperative Services,MN,MISO,2178.691,2298.389,470.713,.,4947.793,0.391,0.337,.,.,0.728,29667.235,31448.857,5736.109,.,66852.201,0.391,0.337,.,.,0.728,187.222,81.218,17.707,.,286.147,119.989,6.382,1.276,.,127.647,187.222,81.218,17.707,.,286.147,119.989,6.382,1.276,.,127.647,13.617,13.683,12.186,.,
2017,14505,Parkland Light & Water Company,WA,BPAT,19,666,.,.,685,0,0,.,.,0,382,7889,.,.,8271,0.04,0.9,.,.,0.94,5.21,54.64,.,.,59.85,.,.,.,.,.,5.21,54.64,.,.,59.85,.,.,.,.,.,21.47,11.84,.,.,
2017,14534,City of Pasadena - (CA),CA,CISO,6855,10620,.,0,17475,0.16,1.83,.,.,1.99,10201,119744,.,0,129945,0.16,1.83,.,0,1.99,946.923,2740.54,.,0,3687.463,175.336,784.037,.,0,959.373,946.923,2740.54,.,0,3687.463,175.336,784.037,.,0,959.373,1.5,11.3,.,0,PWPweb.com/savemoney
2017,14537,Pascoag Utility District,RI,ISNE,19.94,14.2,134.4,0,168.54,.,0.005,0.013,0,0.018,239.28,142,1344,0,1725.28,.,0.005,0.013,0,0.018,2.65,11.36,37.05,0,51.06,.,.,.,0,0,2.65,11.36,37.05,0,51.06,1,0.6,18,0,19.6,12,10,10,22,
2017,14557,"Pee Dee Electric Coop, Inc",SC,SC,0,0,0,0,0,0.018,0,0,0,0.018,0,0,0,0,0,0.018,0,0,0,0.018,14,0,0,0,14,3,0,0,0,3,14,0,0,0,14,3,0,0,0,3,0,0,0,0,
2017,14563,Pearl River Valley El Pwr Assn,MS,MISO,550,.,.,.,550,0.2,.,.,.,0.2,9375,.,.,.,9375,0.2,.,.,.,0.2,53.4,.,.,.,53.4,119.2,.,.,.,119.2,53.4,.,.,.,53.4,119.2,.,.,.,119.2,2,.,.,.,
2017,14606,"Peace River Electric Coop, Inc",FL,SEC,39,.,.,.,39,0.04,.,.,.,0.04,780,.,.,.,780,0.04,.,.,.,0.04,2.6,.,.,.,2.6,.,.,.,.,.,2.6,.,.,.,2.6,.,.,.,.,.,20,.,.,.,
2017,14610,Orlando Utilities Comm,FL,FMPP,14648,34973,.,.,49621,0.51,7.02,.,.,7.53,45239,538455,.,.,583694,0.51,7.02,.,.,7.53,720,1534,.,.,2254,1004,1255,.,.,2259,720,1534,.,.,2254,1004,1255,.,.,2259,3.09,15.4,.,.,
2017,14624,PUD No 2 of Grant County,WA,GCPD,173.77,2146.13,25686.29,.,28006.19,0.02,0.27,1.466,.,1.756,2534.83,26279.15,379466.86,.,408280.84,0.02,0.27,1.303,.,1.593,34,161,270,.,465,49,66,166,.,281,34,161,270,.,465,49,66,166,.,281,14.71,12.53,13.78,.,
2017,14645,City of Pella - (IA),IA,MISO,133.1,321.5,1076.5,.,1531.1,0.053,0.038,0.128,.,0.219,1910.5,3850.4,12890.5,.,18651.4,0.053,0.038,0.128,.,0.219,23.3,14.2,47.7,.,85.2,7.7,4.7,15.7,.,28.1,23.3,14.2,47.7,.,85.2,7.7,4.7,15.7,.,28.1,14.4,12,12,.,
2017,14668,Peninsula Light Company,WA,BPAT,1191.9,1404.7,.,.,2596.6,.,.,.,.,.,16210.452,16575.46,.,.,32785.912,.,.,.,.,.,285,244,.,.,529,173.4,.,.,.,173.4,285,244,.,.,529,173.4,.,.,.,173.4,13.6,11.8,.,.,
2017,14711,Pennsylvania Electric Co,PA,PJM,97778.195,34684.331,19708.44,0,152170.966,9.201,5.42,2.434,0,17.055,590363.388,505889.215,275814.02,0,1372066.623,9.201,5.42,2.434,0,17.055,4521.059,1601.064,1181.613,0,7303.736,7851.136,1265.823,867.99,0,9984.949,4521.059,1601.064,1181.613,0,7303.736,7851.136,1265.823,867.99,0,9984.949,6.038,14.586,13.995,0,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2017,14715,PPL Electric Utilities Corp,PA,PJM,224094.05,180100.61,101728.53,0,505923.19,28.566,30.172,11.16,0,69.898,2016846,2521408.54,1424199.42,0,5962453.96,21.428,66.541,54.038,0,142.007,12921.083,6602.834,4271.464,0,23795.381,23561.855,5561.199,4263.575,0,33386.629,12921.083,6602.834,4271.464,0,23795.381,23561.855,5561.199,4263.575,0,33386.629,9,14,14,0,http://www.puc.state.pa.us/filing_resources/issues_laws_regulations/act_129_information/electric_distribution_company_act_129_reporting_requirements.aspx         
2017,14716,Pennsylvania Power Co,PA,PJM,27494.201,12790.749,2493.065,0,42778.015,3.356,2.119,0.293,0,5.768,168533.675,189919.073,36861.08,0,395313.828,3.356,2.119,0.293,0,5.768,1423.601,687.924,153.452,0,2264.977,2418.657,415.181,138.311,0,2972.149,1423.601,687.924,153.452,0,2264.977,2418.657,415.181,138.311,0,2972.149,6.13,14.848,14.785,0,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2017,14717,Pee Dee Electric Member Corp,NC,CPLE,18,.,.,.,18,.,.,.,.,.,307,.,.,.,307,.,.,.,.,.,11,.,.,.,11,.,.,.,.,.,11,.,.,.,11,.,.,.,.,.,17.4,.,.,.,
2017,14857,Pitt & Greene Elec Member Corp,NC,CPLE,359,0,.,.,359,.,.,.,.,.,7180,.,.,.,7180,.,.,.,.,.,14.3,.,.,.,14.3,69.6,.,.,.,69.6,14.3,.,.,.,14.3,69.6,.,.,.,69.6,20,.,.,.,
2017,14940,PECO Energy Co,PA,PJM,230735,242210,.,.,472945,21.75,42.5,.,.,64.25,2354787,5037368,.,.,7392155,21.75,42.5,.,.,64.25,30096,10032,.,.,40128,38264.87,12754.955,.,.,51019.825,148542.001,253741.832,.,.,402283.833,.,.,.,.,.,9.72,13,.,.,https://www.peco.com/CustomerService/RatesandPricing/RateInformation/Pages/Filings.aspx
2017,15023,Piedmont Electric Member Corp,NC,DUK,2141.219,426.856,.,.,2568.075,.,.,.,.,.,2419.442,4539.53,.,.,6958.972,.,.,.,.,.,6.99,13.11,.,.,20.1,14.91,27.98,.,.,42.89,6.99,13.11,.,.,20.1,14.91,27.98,.,.,42.89,1.13,10.63,.,.,
2017,15034,Pierce-Pepin Coop Services,WI,MISO,896,477,.,.,1373,0.1,0.1,.,.,0.2,12816,6781,.,.,19597,0.1,0.1,.,.,0.2,50,15,.,.,65,.,.,.,.,.,50,15,.,.,65,.,.,.,.,.,14.304,14.216,.,.,
2017,15049,Electrical Dist No4 Pinal County,AZ,WALC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,810,.,.,.,810,.,.,.,.,.,810,.,.,.,810,.,.,.,.,
2017,15231,City of Port Angeles - (WA),WA,BPAT,897.093,536.392,58.861,.,1492.346,0.5,0.4,0.004,.,0.904,13277,6362,589,.,20228,0.491,0.4,0.004,.,0.895,659,117,12,.,788,.,.,.,.,.,659,117,12,.,788,.,.,.,.,.,10,10,10,10,
2017,15257,"Poudre Valley REA, Inc",CO,WACM,1155.872,1040.402,423.195,.,2619.469,.,.,.,.,.,9246.976,3121.206,1269.585,.,13637.767,.,.,.,.,.,179,74,21,.,274,.,.,.,.,.,179,74,21,.,274,.,.,.,.,.,8,3,3,.,
