|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Residential|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Commercial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Industrial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Transportation|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Total|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Residential|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Commercial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Industrial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Transportation|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Total|,|Incremental Life Cycle Savings.Energy Savings (MWh).Residential|,|Incremental Life Cycle Savings.Energy Savings (MWh).Commercial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Industrial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Transportation|,|Incremental Life Cycle Savings.Energy Savings (MWh).Total|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Residential|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Commercial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Industrial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Transportation|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Total|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Total|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Total|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Total|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Total|,|Weighted Average Life.(Years).Residential|,|Weighted Average Life.(Years).Commercial|,|Weighted Average Life.(Years).Industrial|,|Weighted Average Life.(Years).Transportation|,|..Website|
2015,14354,PacifiCorp,ID,PACE,8133,4480,2924,0,15537,1.6,0.9,0.6,0,3.1,47694,58240,38007,0,143941,1.6,0.9,0.6,0,3.1,574,1298,470,0,2342,831,606,460,0,1897,574,1298,470,0,2342,831,606,460,0,1897,5.9,13,13,0,http://www.pacificorp.com/es/dsm/idaho.html
2015,14354,PacifiCorp,UT,PACE,114977,81976,29912,0,226865,22.4,15.9,5.8,0,44.1,749515,959120,349970,0,2058605,22.4,15.9,5.8,0,44.1,14939,18514,6320,0,39773,9658,5339,1385,0,16382,14939,18514,6320,0,39773,9658,5339,1385,0,16382,6.5,11.7,11.7,0,http://www.pacificorp.com/es/dsm/utah.html
2015,14354,PacifiCorp,WA,PACW,22091,13977,10297,0,46365,2.9,1.8,1.3,0,6,166389,172293,134567,0,473249,2.9,1.8,1.3,0,6,2529,2264,1586,0,6379,2152,2038,751,0,4941,2529,2264,1586,0,6379,2152,2038,751,0,4941,7.5,12.3,13.1,0,http://www.pacificorp.com/es/dsm/washington.html
2015,14354,PacifiCorp,WY,PACE,10205,8343,12798,0,31346,1.3,1.1,1.6,0,4,50705,116805,179175,0,346685,1.3,1.1,1.6,0,4,584,1282,1666,0,3532,980,845,743,0,2568,584,1282,1666,0,3532,980,845,743,0,2568,5,14,14,0,http://www.pacificorp.com/es/dsm/wyoming.html
2015,14398,Palmetto Electric Coop Inc,SC,SC,5,.,.,.,5,0,.,.,.,0,82,.,.,.,82,0.3,.,.,.,0.3,2,.,.,.,2,0,.,.,.,0,2,.,.,.,2,0,.,.,.,0,15,.,.,.,www.palmetto.coop
2015,14401,City of Palo Alto - (CA),CA,CISO,1845,4927,421,.,7193,0,0.6,0.2,.,0.8,3985,63480,4954,.,72419,0,0.6,0.2,.,0.8,83,737,42,.,862,123,1275,108,.,1506,83,737,42,.,862,123,1275,108,.,1506,2.16,12.88,11.78,.,
2015,14426,Panhandle Rural El Member Assn,NE,WACM,.,.,0,.,0,.,.,11,.,11,.,.,0,.,0,.,.,11.5,.,11.5,.,.,135,.,135,.,.,68,.,68,.,.,452,.,452,.,.,100,.,100,0,0,3.5,0,We do not save energy just kW.
2015,14468,People's Cooperative Services,MN,MISO,2313,1240,840,.,4393,0.3,0.1,0,.,0.4,32802,16050,10596,.,59448,0.3,0.4,0,.,0.7,137,50,22,.,209,164,9,2,.,175,137,50,22,.,209,164,9,2,.,175,14.182,12.944,12.614,.,
2015,14505,Parkland Light & Water Company,WA,BPAT,357,242,0,.,599,0,0,0,.,0,2241,3126,0,.,5367,0,0,0,.,0,23,22,0,.,45,.,.,.,.,.,23,22,0,.,45,.,.,.,.,.,6.28,25,0,.,
2015,14534,City of Pasadena - (CA),CA,CISO,6740,4784,.,.,11524,0.2,0.8,.,.,1,20220,76549,.,.,96769,0.2,0.8,.,.,1,1157,881,.,.,2038,227,161,.,.,388,1157,881,.,.,2038,227,161,.,.,388,3,16,.,.,Pwpweb.com\savemoney
2015,14537,Pascoag Utility District,RI,ISNE,58,76,61,.,195,.,.,.,.,.,696,1520,610,.,2826,.,.,.,.,.,26,44,34,.,104,7,7,6,.,20,26,44,34,.,104,7,7,6,.,20,12,20,10,.,The full report will be available at www.ripuc.ri.gov    Docket 4534 Pascoag Utility District's Demand Side Management Program 2015 DSM Budget Full Year.   We delivered the report this week to the RIPUC so it may take a couple of weeks for them to post it to the web site.
2015,14557,"Pee Dee Electric Coop, Inc",SC,SC,21,.,.,.,21,0.1,.,.,.,0.1,424,.,.,.,424,0.1,.,.,.,0.1,.,.,.,.,.,18,.,.,.,18,.,.,.,.,.,18,.,.,.,18,20,.,.,.,
2015,14606,"Peace River Electric Coop, Inc",FL,SEC,26,.,.,.,26,0,.,.,.,0,220,.,.,.,220,0,.,.,.,0,3,.,.,.,3,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,8.55,.,.,.,
2015,14610,Orlando Utilities Comm,FL,FMPP,2204,11466,.,.,13670,0.6,2.1,.,.,2.7,23877,104203,.,.,128080,0.6,2.1,.,.,2.7,1182,328,.,.,1510,1889,505,.,.,2394,1182,328,.,.,1510,1889,505,.,.,2394,10.83,9.09,.,.,http://www.ouc.com/residential/save-energy-water-money/residential-rebates
2015,14624,PUD No 2 of Grant County,WA,GCPD,1726,604,36543,.,38873,0,0,0,.,0,60377,5795,39078,.,105250,0,0,0,.,0,394,105,1542,.,2041,173,68,162,.,403,394,105,1542,.,2041,173,68,162,.,403,29,9.24,1.56,.,
2015,14645,City of Pella - (IA),IA,MISO,103,173,581,.,857,0.1,0,0.1,.,0.2,1382,2157,7222,.,10761,0.1,0,0.1,.,0.2,25,13,45,.,83,22,12,40,.,74,25,13,45,.,83,22,12,40,.,73,13.5,12.4,12.4,.,
2015,14668,Peninsula Light Company,WA,BPAT,1955,737,.,.,2692,.,.,.,.,.,30361,7451,.,.,37812,.,.,.,.,.,385,221,.,.,606,186,.,.,.,186,385,221,.,.,606,186,.,.,.,186,15.53,10.11,.,.,
2015,14711,Pennsylvania Electric Co,PA,PJM,64698,20618,25137,0,110453,7.6,2.7,4.1,0,14.4,304669,240805,344348,0,889822,7.6,2.7,4.1,0,14.4,4432,1162,1535,0,7129,7313,1699,887,0,9899,4432,1162,1535,0,7129,7313,1699,887,0,9898,4.709,11.68,13.699,0,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2015,14715,PPL Electric Utilities Corp,PA,PJM,108509,111695,38809,0,259013,54.6,17.4,5.2,0,77.2,1085091,1563736,582133,0,3230960,14.2,16.9,6.2,0,37.3,11858,12516,4114,0,28488,24730,8508,1613,0,34851,11858,12516,4114,0,28488,24730,8508,1613,0,34851,10,14,15,.,http://www.puc.state.pa.us/filing_resources/issues_laws_regulations/act_129_information/electric_distribution_company_act_129_reporting_requirements.aspx
2015,14716,Pennsylvania Power Co,PA,PJM,11172,9552,12869,0,33593,1.8,1.2,1.5,0,4.5,54743,130861,136416,0,322020,1.8,1.2,1.5,0,4.5,966,488,479,0,1933,1732,700,310,0,2742,966,488,479,0,1933,1732,700,310,0,2742,4.9,13.7,10.6,0,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2015,14717,Pee Dee Electric Member Corp,NC,CPLE,60,0,.,.,60,.,.,.,.,.,954,0,.,.,954,.,.,.,.,.,16,0,.,.,16,.,.,.,.,.,16,0,.,.,16,.,.,.,.,.,16.75,.,.,.,
2015,14857,Pitt & Greene Elec Member Corp,NC,CPLE,112,0,.,.,112,.,.,.,.,.,2240,0,.,.,2240,.,.,.,.,.,38,0,.,.,38,23,0,.,.,23,38,0,.,.,38,23,0,.,.,23,20,.,.,.,
2015,14940,PECO Energy Co,PA,PJM,134143,173532,.,.,307675,74.3,31.1,.,.,105.4,2874801,5775052,.,.,8649853,66.3,23.4,.,.,89.7,4474,20146,.,.,24620,39504,4528,.,.,44032,56281,38729,.,.,95010,64156,36618,.,.,100774,9.66,13.22,.,.,https://www.peco.com/CustomerService/RatesandPricing/RateInformation/Pages/Filings.aspx
2015,15023,Piedmont Electric Member Corp,NC,DUK,1693,156,0,.,1849,0.2,0,0,.,0.2,2989,1900,0,.,4889,0.3,0.2,0,.,0.5,27,12,0,.,39,36,23,0,.,59,27,12,0,.,39,36,23,0,.,58,1.77,12.19,0,0,
2015,15034,Pierce-Pepin Coop Services,WI,MISO,857,83,.,.,940,0.2,.,.,.,0.2,13624,1160,.,.,14784,0.2,.,.,.,0.2,63,2,.,.,65,.,.,.,.,0,63,2,.,.,65,.,.,.,.,0,15.898,13.973,.,.,
2015,15231,City of Port Angeles - (WA),WA,BPAT,1332,796,683,.,2811,0.7,0.6,0.1,.,1.4,13320,7960,6830,.,28110,7.3,6.1,0.8,.,14.2,570,118,123,.,811,.,.,.,.,.,570,118,123,.,811,.,.,.,.,.,10,10,10,.,
2015,15257,"Poudre Valley R  E  A, Inc",CO,WACM,2741,1827,85,.,4653,.,.,.,.,.,2741,1827,85,.,4653,.,.,.,.,.,306,58,2,.,366,.,.,.,.,.,1435,220,39,.,1694,.,.,.,.,.,1,1,1,.,
2015,15263,The Potomac Edison Company,MD,PJM,48288,10960,8363,.,67611,7.8,1.8,1.3,.,10.9,232641,139104,106141,.,477886,7.8,1.8,1.4,.,11,7834,1833,1423,.,11090,4143,1305,1013,.,6461,7834,1833,1423,.,11090,4143,1305,1013,.,6461,4.8,12.7,12.7,.,http://webapp.psc.state.md.us/newIntranet/Maillog/submit_new.cfm?MaillogPath=182920&DirPath=C:\Casenum\Admin%20Filings\160000-199999\182920&maillognum=182920   
2015,15263,The Potomac Edison Company,WV,PJM,710,2104,2117,.,4931,0,0.4,0.2,.,0.6,5146,31565,31753,.,68464,0,0.4,0.4,.,0.8,279,165,71,.,515,75,158,68,.,301,279,165,71,.,515,75,158,68,.,301,7.248,15,15,.,http://www.psc.state.wv.us/scripts/WebDocket/ViewText.cfm?CaseActivityID=445562&NotType=%27WebDocket%27   
2015,15270,Potomac Electric Power Co,MD,PJM,78473,144261,.,.,222734,13.9,22.1,.,.,36,484136,2146617,.,.,2630753,13.9,22.1,.,.,36,15559,59834,.,.,75393,9020,12661,.,.,21681,15559,59834,.,.,75393,9020,12661,.,.,21681,6.2,14.9,.,.,
2015,15296,New York Power Authority,NY,NYIS,.,6971,.,13226,20197,.,3.7,.,0,3.7,.,104557,.,198396,302953,.,3.7,.,0,3.7,.,.,.,.,.,.,9,.,7,16,.,.,.,.,.,.,9,.,7,16,.,15,.,15,https://data.ny.gov/energy-environment/energy-efficiency-completed-projects-beginning-198
2015,15308,Plumas-Sierra Rural Elec Coop,CA,CISO,76,.,.,.,76,.,.,.,.,.,1349,.,.,.,1349,.,.,.,.,.,24,.,.,.,24,35,.,.,.,35,24,.,.,.,24,35,.,.,.,35,10,.,.,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2015,15308,Plumas-Sierra Rural Elec Coop,NV,CISO,4,.,.,.,4,.,.,.,.,.,71,.,.,.,71,.,.,.,.,.,1,.,.,.,1,2,.,.,.,2,1,.,.,.,1,2,.,.,.,2,10,.,.,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2015,15344,Polk-Burnett Electric Coop,WI,MISO,878,145,0,0,1023,0.2,0,0,0,0.2,13867,1708,0,0,15575,3.2,0,0,0,3.2,172,6,0,0,178,15,1,0,0,16,172,6,0,0,178,15,1,0,0,16,15.794,11.778,0,0,
2015,15356,Price Electric Coop Inc,WI,MISO,284,251,.,.,535,0.1,0,.,.,0.1,4503,3525,.,.,8028,1.6,0,.,.,1.6,18,10,.,.,28,14,1,.,.,15,18,10,.,.,28,14,1,.,.,15,15.856,14.043,.,.,
2015,15387,Princeton Public Utils Comm,MN,MISO,209,185,185,.,579,0,0,0,.,0,1799,3165,3165,.,8129,0,0,0,.,0,23,25,25,.,73,79,11,11,.,101,23,25,25,.,73,79,11,11,.,101,8.6,17.1,17.1,.,www.MNCIPdata.com
2015,15419,PUD No 3 of Mason County,WA,BPAT,823,1622,67,0,2512,0.8,1.6,0.1,0,2.5,9876,19464,804,0,30144,0.8,1.6,0.1,0,2.5,207,232,10,0,449,141,156,16,0,313,207,232,10,0,449,141,156,16,0,313,12,12,12,0,
2015,15466,Public Service Co of Colorado,CO,PSCO,163245,156723,57304,.,377272,43,27,7,.,77,2014440,2491892,942070,.,5448402,43,27,7,.,77,19123,21137,6729,.,46989,11473,12966,3277,.,27716,19123,21137,6729,.,46989,11473,12966,3277,.,27716,12,16,16,.,
2015,15470,"Duke Energy Indiana, LLC",IN,MISO,78148,47758,.,.,125906,11.9,7.1,.,.,19,348997,597665,.,.,946662,11.9,7.1,.,.,19,4114,4673,.,.,8787,4804,2515,.,.,7319,4144,4673,.,.,8817,4804,2515,.,.,7319,4.47,12.514,.,.,
2015,15472,Public Service Co of NH,NH,ISNE,12843,30921,12543,0,56307,1.6,5,2,0,8.6,168426,416267,168856,0,753549,1.6,5,2,0,8.6,7344,6217,2522,0,16083,1159,1147,465,0,2771,7344,6217,2522,0,16083,1159,1147,465,0,2771,13.11,13.46,13.46,0,www.puc.state.nh.us/Electric/coreenergyefficiencyprograms.htm
2015,15473,Public Service Co of NM,NM,PNM,41950,34052,1887,.,77889,7.7,4.2,0.2,.,12.1,318172,372768,21401,.,712341,7.7,4.2,0.2,.,12.1,4449,4235,94,.,8778,5536,2661,59,.,8256,4449,4235,94,.,8778,5536,2661,59,.,8256,5.24,10.97,9,.,pnm.com/regulatory
2015,15474,Public Service Co of Oklahoma,OK,SWPP,63094,59452,0,0,122546,13.4,9.2,0,0,22.6,750326,891773,0,0,1642099,13.4,9.2,0,0,22.6,13970,4711,0,0,18681,1037,657,0,0,1694,13970,4711,0,0,18681,1037,657,0,0,1694,11.9,15,0,0,
2015,15477,Public Service Elec & Gas Co,NJ,PJM,5540,5126,.,.,10666,0.5,0.5,.,.,1,107795,76898,.,.,184693,0.5,0.5,.,.,1,6096,1350,.,.,7446,1630,1232,.,.,2862,6096,1350,.,.,7446,1630,1232,.,.,2862,10.187,15,.,.,
2015,15500,Puget Sound Energy Inc,WA,PSEI,156854,113136,12570,.,282560,28.1,23.9,2.7,.,54.7,1963866,1180582,131176,.,3275624,104.2,13.3,1.5,.,119,42756,20664,2296,.,65716,8037,7994,888,.,16919,42756,20664,2296,.,65716,8037,7994,888,.,16919,18.54,11.39,1.26,.,www.utc.wa.gov
2015,15671,Randolph Electric Member Corp,NC,CPLE,1,93,0,.,94,.,.,.,.,.,8,1401,0,.,1409,.,.,.,.,.,1,8,0,.,9,.,.,.,.,.,1,8,0,.,9,.,.,.,.,.,12,15,.,.,
2015,15700,Rayle Electric Membership Corp,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,6,0,.,.,.,0,40,.,.,.,40,.,.,.,.,.,0,.,.,.,
2015,15748,Town of Reading - (MA),MA,ISNE,148,.,1193,.,1341,0.1,.,0.2,.,0.3,1036,.,11334,.,12370,1.1,.,1.9,.,3,82,.,165,.,247,.,.,.,.,.,82,.,165,.,247,.,.,.,.,.,10,.,10,.,
2015,15776,Reedy Creek Improvement Dist,FL,FPC,.,8879,.,.,8879,.,1,.,.,1,.,44395,.,.,44395,.,1,.,.,1,.,0,.,.,0,.,320,.,.,320,.,0,.,.,0,.,1600,.,.,1600,.,5,.,.,
2015,15783,City of Redding - (CA),CA,BANC,1279,1667,.,.,2946,0.3,0.7,.,.,1,14664,25009,.,.,39673,0.3,0.7,.,.,1,858,1517,.,.,2375,161,200,.,.,361,858,1517,.,.,2375,166,390,.,.,556,13.75,15,.,.,
2015,15846,City of Remsen - (IA),IA,MISO,90,2,1,.,93,.,.,.,.,.,825,36,20,.,881,.,.,.,.,.,9,1,1,.,11,8,1,1,.,10,9,1,1,.,11,8,1,1,.,10,9.1,16,16,.,
2015,16060,Riverland Energy Cooperative,WI,MISO,2966,1116,56,0,4138,0.4,0.1,0,0,0.5,42467,16172,799,0,59438,0.4,0.1,0,0,0.5,143,41,1,0,185,6,0,0,0,6,143,41,1,0,185,6,0,0,0,6,14.318,14.491,14.266,.,
2015,16088,City of Riverside - (CA),CA,CISO,5343,13985,.,.,19328,0.6,1.6,.,.,2.2,111490,132912,.,.,244402,12.7,15.2,.,.,27.9,1490,1787,.,.,3277,.,.,.,.,.,1490,1787,.,.,3277,.,.,.,.,.,20.74,9.46,.,.,greenriverside.com
2015,16101,Roanoke Electric Member Corp,NC,PJM,22,.,.,.,22,1,.,.,.,1,5242,.,.,.,5242,1,.,.,.,1,38,.,.,.,38,.,.,.,.,.,38,.,.,.,38,.,.,.,.,.,14,.,.,.,
2015,16181,Rochester Public Utilities,MN,MISO,4379,11567,3136,.,19082,0.4,1.7,0.4,.,2.5,28046,76400,84154,.,188600,2.4,11.9,10.7,.,25,525,1044,161,.,1730,500,251,38,.,789,525,1044,161,.,1730,500,251,38,.,789,10,10,10,.,
2015,16183,Rochester Gas & Electric Corp,NY,NYIS,13880,30593,.,.,44473,1.5,6.5,.,.,8,13880,30593,.,.,44473,1.5,6.5,.,.,8,1376,9098,.,.,10474,525,1433,.,.,1958,1376,9098,.,.,10474,525,1433,.,.,1958,15,15,.,.,http://www.rge.com/Energyefficiencyprograms/scorecardandevaluation.html 
2015,16206,Rock Rapids Municipal Utility,IA,SWPP,47,180,27,0,254,0,0.2,0,0,0.2,832,2201,329,0,3362,0,0.2,0,0,0.2,12,45,7,0,64,5,41,6,0,52,12,45,7,0,64,5,41,6,0,52,17.702,12.199,12.181,0,
2015,16284,"Roseau Electric Coop, Inc",MN,MISO,600,500,.,.,1100,1,1,.,.,2,8022,7447,.,.,15469,1,1,.,.,2,83,43,.,.,126,.,.,.,.,.,83,43,.,.,126,.,.,.,.,.,13,13,.,.,
2015,16295,City of Roseville - (CA),CA,BANC,6487,2032,.,.,8519,7,6.7,.,.,13.7,45298,13558,.,.,58856,7,7,.,.,14,1082,521,.,.,1603,443,200,.,.,643,1082,521,.,.,1603,443,200,.,.,643,8.31,10.57,.,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2015,16534,Sacramento Municipal Util Dist,CA,BANC,88750,91100,.,.,179850,13.7,12.9,.,.,26.6,721107,593027,.,.,1314134,13.7,12.9,.,.,26.6,11913,10981,.,.,22894,8064,9087,.,.,17151,11913,10981,.,.,22894,8064,9087,.,.,17151,8.59,8.3,.,.,"SMUD does not post a separate report from the rest of the POU's, it's an aggregates report through NCPA.   "
2015,16555,Salem Electric - (OR),OR,BPAT,809,2655,.,.,3464,.,.,.,.,.,16138,32264,.,.,48402,.,.,.,.,.,325,435,.,.,760,120,70,.,.,190,325,435,.,.,760,120,70,.,.,190,19.93,12.15,.,.,
2015,16572,Salt River Project,AZ,SRP,406991,204021,0,0,611012,194,32,0,0,226,2299070,3234056,0,0,5533126,194,32,0,0,226,10794,16473,0,0,27267,12748,6707,0,0,19455,10794,16473,0,0,27267,12748,6707,0,0,19455,5.6,15.9,0,0,
2015,16587,Salt River Electric Coop Corp,KY,PJM,13856,553,9227,.,23636,5.1,0.1,1.8,.,7,220639,3870,92266,.,316775,2.3,0,0.93,.,3.23,2264,5,336,.,2605,2528,10,472,.,3010,2264,5,336,.,2605,2528,10,472,.,3010,10,10,10,.,
2015,16603,"San Luis Valley R E C, Inc",CO,WACM,29,.,122,.,151,2.9,.,0.3,.,3.2,290,.,3050,.,3340,2.9,.,0.3,.,3.2,2,.,1,.,3,0,.,1,.,1,2,.,1,.,3,0,.,1,.,1,10,.,25,.,
2015,16604,City of San Antonio - (TX),TX,ERCO,55458,112531,.,.,167989,14,15,.,.,29,821848,1470399,.,.,2292247,14,15,.,.,29,38,13,.,.,51,3,1,.,.,4,38,13,.,.,51,3,1,.,.,4,14.28,14.28,.,.,www.sanantonio.gov
2015,16606,"Santee Electric Coop, Inc",SC,SC,421,0,0,0,421,0,0,0,0,0,5052,0,0,0,5052,0,0,0,0,0,10,0,0,0,10,12,0,0,0,12,10,0,0,0,10,12,2,0,0,14,12,.,.,.,
2015,16609,San Diego Gas & Electric Co,CA,CISO,71468,256800,2719,.,330987,15.1,55.3,0.4,.,70.8,829477,2835340,27110,.,3691927,8.9,32.6,0.2,.,41.7,20749,16141,1133,.,38023,16044,45447,1805,.,63296,20749,16141,1133,.,38023,16044,45447,1805,.,63296,11.6,11,10,.,http://eestats.cpuc.ca.gov/
2015,16612,City & County of San Francisco,CA,CISO,.,1481,.,.,1481,.,0.4,.,.,0.4,.,22242,.,.,22242,.,0.4,.,.,0.4,.,2246,.,.,2246,.,1032,.,.,1032,.,2246,.,.,2246,.,1032,.,.,1032,.,15,.,.,
2015,16622,"San Miguel Power Assn, Inc",CO,WACM,837,681,.,.,1518,.,.,.,.,.,17375,6811,.,.,24186,.,.,.,.,.,118,53,.,.,171,47,37,.,.,84,118,53,.,.,171,47,37,.,.,84,19.93,19.91,.,.,
2015,16655,City of Santa Clara - (CA),CA,CISO,218,13562,.,.,13780,0,1.1,.,.,1.1,1424,174023,.,.,175447,0,1.1,.,.,1.1,56,2485,.,.,2541,530,1324,.,.,1854,56,2485,.,.,2541,530,1324,.,.,1855,15,15,.,.,www.ncpa.com/policy/reports/energy-efficiency
2015,16674,Satilla Rural Elec Member Corporation,GA,SOCO,60,0,0,0,60,0.2,0,0,0,0.2,918,0,371,0,1289,0.2,0,0,0,0.2,5,0,0,0,5,5,0,0,0,5,15,0,1,0,16,15,0,1,0,16,10,0,0,0,
2015,16679,City of Sauk Centre - (MN),MN,MISO,99,147,377,0,623,0,0,0.1,0,0.1,1066,1594,4100,0,6760,0,0,0.1,0,0.1,12,7,19,0,38,11,6,16,0,33,12,7,19,0,38,11,6,16,0,33,10.8,10.9,10.9,0,
2015,16740,Scenic Rivers Energy Coop,WI,MISO,1056,.,92,.,1148,0.1,.,0,.,0.1,15956,.,1289,.,17245,1.5,.,.,.,1.5,77,.,4,.,81,97,.,1,.,98,77,.,4,.,81,97,.,1,.,98,15.11,0,14.013,0,
2015,16865,Sawnee Electric Membership Corporation,GA,SOCO,1290,34,0,.,1324,1.1,0.1,0,.,1.2,15356,342,0,.,15698,1.1,0.1,0,.,1.2,181,14,1,.,196,137,0,0,.,137,181,14,1,.,196,137,0,0,.,137,14.35,10,.,.,www.sawnee.com/content/energy-center
2015,16868,City of Seattle - (WA),WA,SCL,51670,80843,14711,.,147224,0,0,0,.,0,412843,909480,147114,.,1469437,0,0,0,.,0,8138,12117,2205,.,22460,7614,7547,1373,.,16534,8138,12117,2205,.,22460,7614,7547,1373,.,16534,7.99,11.25,10,.,http://www.commerce.wa.gov/Programs/Energy/Office/EIA/Pages/EnergyIndependence.aspx
2015,16920,Sedgwick County El Coop Assn Inc,KS,SWPP,122,.,.,.,122,0.2,.,.,.,0.2,1637,.,.,.,1637,2.9,.,.,.,2.9,25,.,.,.,25,2,.,.,.,2,402,.,.,.,402,22,.,.,.,22,15,.,.,.,
2015,16971,Shakopee Public Utilities Comm,MN,MISO,3430,24,1570,.,5024,0.4,0,1.1,.,1.5,28210,257,15883,.,44350,0.4,0,1.1,.,1.5,295,8,175,.,478,44,1,15,.,60,295,10,185,.,490,44,1,11,.,56,8.23,15.14,14.51,.,
2015,17008,Sharyland Utilities LP,TX,ERCO,1673,855,0,.,2528,0.5,0.1,0,.,0.6,32933,12683,0,.,45616,0.5,0.1,0,.,0.6,379,117,0,.,496,142,61,0,.,203,379,117,0,.,496,142,61,0,.,203,19.7,14.8,0,.,http://interchange.puc.texas.gov/WebApp/Interchange/application/dbapps/filings/pgSearch_Results.asp?TXT_CNTR_NO=45675&TXT_ITEM_NO=8
2015,17066,Shenandoah Valley Elec Coop,VA,PJM,85,.,.,.,85,0.2,.,.,.,0.2,822,.,.,.,822,1.7,.,.,.,1.7,7,.,.,.,7,.,.,.,.,.,7,.,.,.,7,.,.,.,.,.,9.6,.,.,.,
2015,17141,City of Sibley - (IA),IA,MISO,.,74,.,.,74,.,1.9,.,.,1.9,.,737,.,.,737,.,1.9,.,.,1.9,.,0,.,.,0,.,12,.,.,12,.,0,.,.,0,.,12,.,.,12,.,20,.,.,
2015,17166,Sierra Pacific Power Co,NV,NEVP,20144,29834,609,0,50587,3.8,8.6,0.2,0,12.6,177786,389165,7938,0,574889,3.8,8.6,0.2,0,12.6,801,71,1,0,873,1514,3967,79,0,5560,801,71,1,0,873,1514,3967,79,0,5560,16.428,13.036,13.036,0,http://puc.nv.gov/utilities/electric
2015,17252,Singing River Elec Pwr Assn,MS,MISO,522,2046,0,0,2568,0.2,0.2,0,0,0.4,8291,17031,0,0,25322,0.2,0.2,0,0,0.4,61,14,0,0,75,356,286,0,0,642,61,14,0,0,75,356,286,0,0,642,15,15,.,.,
2015,17264,City of Sioux Center,IA,MISO,79,60,341,.,480,0,0,0.1,.,0.1,997,705,3997,.,5699,0,0,0.1,.,0.1,11,3,18,.,32,9,3,16,.,28,11,3,18,.,32,9,3,16,.,28,12.7,11.7,11.7,.,
2015,17267,Sioux Valley SW Elec Coop,MN,SWPP,57,56,.,.,113,0.1,0.1,.,.,0.2,910,1232,.,.,2142,0.2,0.3,.,.,0.5,32,3,.,.,35,.,.,.,.,.,60,3,.,.,63,.,.,.,.,.,15,22,.,.,
2015,17267,Sioux Valley SW Elec Coop,SD,SWPP,493,218,.,.,711,0.1,0.1,.,.,0.2,10700,4312,.,.,15012,0.6,1.2,.,.,1.8,168,25,.,.,193,.,.,.,.,.,331,25,.,.,356,.,.,.,.,.,15,22,.,.,
