ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE,GeoLevel,Comparison,STATE_NAME,STATE_ABBR,COUNTY_FIPS,COUNTY_NAME
17,Illinois,IL,17177,Stephenson County,17177,"Stephenson County, Illinois",564.246396377916,44482,0,21402,47,19337,317,10172,809,1138,259,4615,437,2589,365,2663,462,10538,101,9477,14,7147,623,1097,246,197,133,8472,100,1159,221,977,241,214,100,1655,325,737,20,23.3,1.9,5.3,1.2,23.9,2.2,8.2,1.2,6.1,1.1,23.7,0.2,21.3,0.1,16.4,1.4,5.6,1.3,0.5,0.3,19.0,0.2,5.4,1.0,4.6,1.1,1.1,0.5,8.6,1.6,1.7,0.0,0.6535,0.6535,0.8911,0.4059,0.6931,3.2971,0.7723,0.9109,0.4257,0.5842,0.5446,0.5545,3.0199,0.8515,0.7624,0.7624,0.7624,0.7228,0.4158,0.3465,0.8317,0.3762,2.693,0.5644,9.7724,0.8317,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42682,2938,332,3861,418,2036,0,405,69,35,31,0,26,2075,416,60,60,15.2,1.7,8.7,0.9,4.6,0.0,0.9,0.2,0.1,0.1,0.0,0.1,4.7,0.9,0.1,0.1,County,State,Illinois,IL,17177,Stephenson County
17,Illinois,IL,17179,Tazewell County,17179,"Tazewell County, Illinois",646.468557825732,131276,0,58634,66,53676,603,20535,1549,2538,376,10681,730,5839,632,6270,777,25399,112,29305,0,15932,882,2550,375,395,164,9368,287,3500,451,975,210,694,234,3092,426,2585,54,16.0,1.2,3.9,0.6,19.9,1.3,6.3,0.7,4.9,0.6,19.3,0.1,22.3,0.0,12.4,0.7,4.8,0.7,0.3,0.1,7.1,0.2,6.0,0.8,1.7,0.4,1.3,0.4,5.8,0.8,2.0,0.0,0.1782,0.2376,0.5347,0.1188,0.3564,1.4257,0.1683,0.3564,0.6634,0.1386,0.2178,0.396,1.7722,0.1485,0.3465,0.3465,0.3465,0.802,0.099,0.4554,0.495,0.4554,2.3068,0.3663,5.8512,0.1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122185,6717,516,1519,300,3385,0,1357,129,142,47,53,61,2736,375,176,162,12.5,1.0,1.2,0.2,2.6,0.0,1.0,0.1,0.1,0.1,0.0,0.1,2.1,0.3,0.1,0.1,County,State,Illinois,IL,17179,Tazewell County
17,Illinois,IL,17181,Union County,17181,"Union County, Illinois",413.411483651234,17122,0,7869,49,6763,224,4541,520,457,149,1546,245,1487,241,1074,339,3903,36,3565,10,3408,365,222,75,68,83,1611,45,193,104,1011,176,75,43,670,217,617,23,27.1,3.1,6.3,2.0,22.9,3.5,12.0,1.9,6.4,2.0,22.8,0.2,20.8,0.1,20.2,2.2,3.3,1.1,0.4,0.5,9.4,0.3,2.5,1.3,12.8,2.2,1.1,0.5,9.9,3.2,3.6,0.1,0.901,0.7723,0.8317,0.8218,0.7426,4.0694,0.9703,0.8317,0.3267,0.8812,0.0495,0.4554,2.5445,0.5644,0.4653,0.4653,0.4653,0.3564,0.8416,0.3465,0.9307,0.703,3.1782,0.7921,10.2574,0.901,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,15508,2024,257,250,115,907,0,59,27,28,22,4,9,363,120,0,19,29.9,3.5,1.5,0.7,5.3,0.0,0.3,0.2,0.2,0.1,0.0,0.1,2.1,0.7,0.0,0.2,County,State,Illinois,IL,17181,Union County
17,Illinois,IL,17183,Vermilion County,17183,"Vermilion County, Illinois",898.318402445574,74113,0,34496,54,29904,367,19475,1097,2173,326,6319,532,4782,418,3594,530,14696,93,17326,0,10375,632,2779,348,441,161,16753,71,2011,294,1787,257,395,117,2674,392,2529,41,27.4,1.5,6.7,1.0,21.1,1.8,9.4,0.8,5.0,0.7,19.8,0.1,23.4,0.0,14.5,0.9,9.3,1.2,0.6,0.2,22.6,0.1,5.8,0.9,5.2,0.7,1.3,0.3,8.9,1.3,3.4,0.1,0.9109,0.8119,0.6832,0.5545,0.4257,3.3862,0.802,0.4653,0.8614,0.3366,1.0,0.6634,3.3267,0.9505,0.802,0.802,0.802,0.7822,0.4653,0.4554,0.8812,0.6931,3.2772,0.8515,10.7921,0.9307,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,70066,4986,358,10750,190,4035,0,727,85,54,29,9,16,1124,227,54,51,16.7,1.2,14.5,0.3,5.4,0.0,1.0,0.1,0.1,0.1,0.0,0.1,1.5,0.3,0.1,0.1,County,State,Illinois,IL,17183,Vermilion County
17,Illinois,IL,17185,Wabash County,17185,"Wabash County, Illinois",223.32293927749,11321,0,5411,22,4778,169,2748,407,233,87,872,174,560,143,624,165,2476,76,2472,60,2320,267,253,103,57,77,871,22,236,80,613,128,71,43,500,142,134,7,24.7,3.7,4.4,1.6,18.3,3.6,7.0,1.8,5.6,1.5,21.9,0.7,21.8,0.5,20.6,2.4,5.3,2.1,0.5,0.7,7.7,0.2,4.4,1.5,11.3,2.3,1.5,0.8,10.5,3.0,1.2,0.1,0.7921,0.3564,0.3465,0.2376,0.5644,2.297,0.4356,0.7822,0.5545,0.901,0.396,0.5545,3.1882,0.9109,0.3762,0.3762,0.3762,0.6139,0.7723,0.5743,0.9406,0.198,3.0991,0.7723,8.9605,0.6535,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,10713,898,131,109,82,345,0,126,52,4,6,0,19,287,99,0,19,18.8,2.6,1.0,0.7,3.0,0.0,1.1,0.5,0.0,0.1,0.0,0.3,2.5,0.9,0.0,0.3,County,State,Illinois,IL,17185,Wabash County
17,Illinois,IL,17187,Warren County,17187,"Warren County, Illinois",542.383849394396,16760,0,7602,28,6836,191,3654,579,601,151,1131,198,1367,241,987,253,3258,69,3680,14,2287,270,413,115,481,193,3040,99,335,106,119,60,107,64,382,106,1012,29,23.2,3.7,7.3,1.8,16.5,2.9,12.5,2.2,6.0,1.5,19.4,0.4,22.0,0.1,13.8,1.6,6.0,1.7,3.0,1.2,18.1,0.6,4.4,1.4,1.6,0.8,1.6,0.8,5.6,1.6,6.0,0.2,0.6337,0.901,0.198,0.8515,0.6832,3.2674,0.7624,0.3762,0.5941,0.2376,0.6535,0.9307,2.7921,0.7228,0.7327,0.7327,0.7327,0.6139,0.0792,0.6238,0.4554,0.8119,2.5842,0.505,9.3764,0.7723,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,15371,1071,231,637,180,1733,0,245,206,30,23,23,36,286,132,86,87,15.7,3.4,3.8,1.1,10.3,0.0,1.5,1.2,0.2,0.1,0.1,0.2,1.7,0.8,0.5,0.5,County,State,Illinois,IL,17187,Warren County
17,Illinois,IL,17189,Washington County,17189,"Washington County, Illinois",562.597014966156,13781,0,6415,26,5747,133,2004,304,344,95,977,151,740,132,434,101,2860,22,2909,0,1878,200,262,67,29,72,629,56,8,21,508,101,90,50,178,53,226,15,14.8,2.2,4.7,1.3,17.0,2.6,7.5,1.3,3.2,0.7,20.8,0.2,21.1,0.0,13.8,1.5,4.5,1.2,0.2,0.6,4.6,0.4,0.1,0.3,7.9,1.6,1.6,0.8,3.1,0.9,1.6,0.1,0.1188,0.4356,0.2574,0.297,0.0594,1.1682,0.1089,0.6733,0.3861,0.2376,0.1584,0.2277,1.6831,0.1089,0.1584,0.1584,0.1584,0.0099,0.6139,0.6238,0.0396,0.3366,1.6238,0.1782,4.6335,0.0693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10445,820,116,75,37,212,0,21,18,11,10,0,19,310,76,0,19,14.3,2.0,0.5,0.3,1.5,0.0,0.2,0.1,0.1,0.1,0.0,0.3,2.2,0.6,0.0,0.3,County,State,Illinois,IL,17189,Washington County
17,Illinois,IL,17191,Wayne County,17191,"Wayne County, Illinois",713.829385724862,16127,0,7694,34,6848,180,4126,515,271,94,1330,185,1213,209,1862,438,3510,24,3629,84,2881,274,383,96,31,66,682,36,269,137,1821,170,108,54,548,168,83,5,25.7,3.2,3.6,1.2,19.4,2.7,10.7,1.8,11.6,2.7,21.8,0.1,22.5,0.5,17.9,1.7,5.6,1.4,0.2,0.4,4.2,0.2,3.5,1.8,23.7,2.2,1.5,0.7,8.0,2.4,0.5,0.0,0.8218,0.198,0.4653,0.6931,0.9802,3.1584,0.7129,0.7525,0.7327,0.7426,0.5446,0.2277,3.0001,0.8416,0.0891,0.0891,0.0891,0.505,1.0,0.5743,0.802,0.0297,2.911,0.6733,9.1586,0.7228,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,13954,1583,186,107,50,278,0,87,37,0,19,0,19,206,76,4,6,23.1,2.6,0.7,0.3,1.7,0.0,0.5,0.2,0.0,0.2,0.0,0.2,1.3,0.5,0.0,0.1,County,State,Illinois,IL,17191,Wayne County
17,Illinois,IL,17193,White County,17193,"White County, Illinois",494.982461682134,13834,0,6778,35,5676,200,3597,518,217,81,1142,197,1151,195,973,337,3221,43,2982,46,2746,272,342,98,4,74,554,17,149,89,601,129,40,31,415,118,372,35,26.9,3.9,3.5,1.3,20.1,3.4,11.5,1.9,7.2,2.5,23.3,0.3,21.6,0.3,20.3,2.0,6.0,1.7,0.0,0.6,4.0,0.1,2.2,1.3,8.9,1.9,0.8,0.5,7.3,2.0,2.7,0.3,0.8911,0.1782,0.5842,0.7426,0.901,3.2971,0.7723,0.8614,0.5149,0.8911,0.6535,0.0,2.9209,0.8119,0.0594,0.0594,0.0594,0.297,0.6931,0.1782,0.703,0.6139,2.4852,0.4356,8.7626,0.6139,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12368,1322,183,107,28,205,0,68,36,8,9,3,7,163,49,0,19,23.3,3.1,0.8,0.2,1.5,0.0,0.5,0.3,0.1,0.1,0.0,0.1,1.2,0.4,0.0,0.3,County,State,Illinois,IL,17193,White County
17,Illinois,IL,17195,Whiteside County,17195,"Whiteside County, Illinois",684.098967243738,55569,0,25860,51,23164,302,10498,944,1228,222,4845,490,3601,468,3019,518,11687,43,12157,0,7907,601,1643,268,545,199,9686,335,1065,204,608,150,217,116,1210,214,1026,17,19.3,1.7,4.4,0.8,20.9,2.1,9.2,1.2,5.5,0.9,21.0,0.1,21.9,0.0,14.4,1.1,7.1,1.2,1.0,0.4,17.4,0.6,4.1,0.8,2.4,0.6,0.9,0.4,5.2,0.9,1.8,0.0,0.3564,0.3564,0.6733,0.5347,0.5347,2.4555,0.4653,0.703,0.5644,0.3168,0.8515,0.7426,3.1783,0.901,0.7228,0.7228,0.7228,0.5545,0.1782,0.2376,0.4059,0.396,1.7722,0.2376,8.1288,0.4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51598,3793,403,607,176,7071,0,279,66,40,21,14,30,1606,371,69,54,16.4,1.7,1.1,0.3,12.7,0.0,0.5,0.1,0.1,0.1,0.0,0.1,2.9,0.7,0.1,0.1,County,State,Illinois,IL,17195,Whiteside County
17,Illinois,IL,17197,Will County,17197,"Will County, Illinois",835.875326376692,696774,0,251029,148,239064,997,78340,3650,18958,1270,49585,1721,38972,1552,38166,1817,95701,30,168067,16,65648,1985,13380,866,20388,1246,272211,956,14868,869,3364,411,4695,435,8408,604,8172,175,11.4,0.5,5.0,0.3,20.7,0.7,8.4,0.3,5.5,0.3,13.7,0.1,24.1,0.1,9.5,0.3,5.6,0.4,3.1,0.2,39.1,0.1,5.9,0.3,1.3,0.2,2.0,0.2,3.5,0.3,1.2,0.0,0.0396,0.5644,0.6238,0.4455,0.5347,2.208,0.3861,0.0297,0.9307,0.0396,0.5446,0.9406,2.4852,0.5347,0.9604,0.9604,0.9604,0.7921,0.0495,0.8416,0.1089,0.198,1.9901,0.3168,7.6437,0.396,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,3,628656,18099,1001,78677,1174,129687,0,40631,885,467,145,56,30,20914,1619,1779,582,7.6,0.4,11.3,0.2,18.6,0.0,5.8,0.1,0.1,0.1,0.0,0.1,3.0,0.2,0.3,0.1,County,State,Illinois,IL,17197,Will County
17,Illinois,IL,17199,Williamson County,17199,"Williamson County, Illinois",420.209859558674,67120,0,31811,56,28521,394,14380,1281,1390,261,6401,633,3481,421,3616,469,12920,93,14474,0,11939,713,1720,292,318,185,7705,139,982,229,2396,284,222,90,2033,375,2016,56,22.2,2.0,4.4,0.8,22.4,2.2,7.3,0.9,5.6,0.7,19.2,0.1,21.6,0.0,18.3,1.1,6.0,1.0,0.5,0.3,11.5,0.2,3.1,0.7,7.5,0.9,0.8,0.3,7.1,1.3,3.0,0.1,0.5446,0.3564,0.7921,0.2772,0.5644,2.5347,0.495,0.3366,0.5149,0.7822,0.6535,0.5545,2.8417,0.7822,0.5446,0.5446,0.5446,0.4653,0.5842,0.1782,0.6535,0.6634,2.5446,0.4653,8.4656,0.5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66785,4516,459,2204,298,1919,0,997,96,192,101,0,29,2297,279,96,78,15.8,1.6,3.3,0.4,2.9,0.0,1.5,0.1,0.3,0.2,0.0,0.1,3.4,0.4,0.1,0.1,County,State,Illinois,IL,17199,Williamson County
17,Illinois,IL,17201,Winnebago County,17201,"Winnebago County, Illinois",513.049466159426,284591,0,125039,82,115214,650,72805,2434,10540,857,30932,1367,22202,1125,18156,1360,51253,35,66483,30,40422,1374,9357,784,5387,654,96426,404,9802,678,1565,283,2225,328,9974,809,4093,51,26.0,0.9,7.5,0.6,26.8,1.2,11.5,0.6,6.4,0.5,18.0,0.1,23.4,0.1,14.4,0.5,8.1,0.7,2.0,0.2,33.9,0.1,7.8,0.5,1.3,0.2,1.9,0.3,8.7,0.7,1.4,0.0,0.8317,0.9109,0.9406,0.7426,0.7426,4.1684,0.9802,0.2079,0.8614,0.3168,0.9505,0.901,3.2376,0.9307,0.901,0.901,0.901,0.8614,0.0495,0.8119,0.8614,0.2574,2.8416,0.6139,11.1486,0.9802,0,1,1,0,0,2,0,0,0,1,1,2,1,1,0,0,0,0,0,0,5,290756,15392,975,36916,838,40052,0,8094,313,98,47,89,34,10452,979,725,275,13.4,0.8,13.0,0.3,14.1,0.0,2.8,0.1,0.0,0.1,0.0,0.1,3.7,0.3,0.3,0.1,County,State,Illinois,IL,17201,Winnebago County
17,Illinois,IL,17203,Woodford County,17203,"Woodford County, Illinois",527.556986646168,38414,0,15711,41,14725,261,5089,705,630,193,2783,405,1492,260,1745,325,7074,54,9189,0,3950,402,700,190,25,97,2057,169,284,123,452,143,95,75,497,126,997,25,13.6,1.9,3.3,1.0,18.9,2.7,5.8,1.0,4.6,0.9,18.4,0.1,23.9,0.0,10.4,1.1,4.8,1.3,0.1,0.3,5.4,0.4,1.8,0.8,2.9,0.9,0.6,0.5,3.4,0.9,2.6,0.1,0.099,0.1188,0.4059,0.0594,0.2871,0.9702,0.0396,0.2475,0.9109,0.0891,0.2178,0.0594,1.5247,0.0594,0.2574,0.2574,0.2574,0.2277,0.2277,0.1089,0.0693,0.5743,1.2079,0.0495,3.9602,0.0297,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,30401,1809,290,245,69,740,0,195,78,11,10,0,26,780,163,86,101,12.3,1.9,0.6,0.2,1.9,0.0,0.5,0.2,0.0,0.1,0.0,0.1,2.0,0.4,0.2,0.3,County,State,Illinois,IL,17203,Woodford County
