|Utility Characteristics.Year|,|Utility Characteristics.State|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.BA_CODE|,|Number and Capacity (MW).Number of Generators|,|Number and Capacity (MW).Total Capacity|,|Number and Capacity (MW).Capacity Back-up Only|,|Number and Capacity (MW).Capacity Utility Owned|,|Photovoltaic.Type|,|Photovoltaic.Residential|,|Photovoltaic.Commercial|,|Photovoltaic.Industrial|,|Photovoltaic.Transportation|,|Photovoltaic.Direct Connected|,|Photovoltaic.Total|,|Storage.Residential|,|Storage.Commercial|,|Storage.Industrial|,|Storage.Transportation|,|Storage.Direct Connected|,|Storage.Total|,|Wind.Residential|,|Wind.Commercial|,|Wind.Industrial|,|Wind.Transportation|,|Wind.Direct Connected|,|Wind.Total|,|Hydroelectric.Residential|,|Hydroelectric.Commercial|,|Hydroelectric.Industrial|,|Hydroelectric.Transportation|,|Hydroelectric.Direct Connected|,|Hydroelectric.Total|,|Fuel Cells.Residential|,|Fuel Cells.Commercial|,|Fuel Cells.Industrial|,|Fuel Cells.Transportation|,|Fuel Cells.Direct Connected|,|Fuel Cells.Total|,|Internal Combustion.Residential|,|Internal Combustion.Commercial|,|Internal Combustion.Industrial|,|Internal Combustion.Transportation|,|Internal Combustion.Direct Connected|,|Internal Combustion.Total|,|Combustion Turbine.Residential|,|Combustion Turbine.Commercial|,|Combustion Turbine.Industrial|,|Combustion Turbine.Transportation|,|Combustion Turbine.Direct Connected|,|Combustion Turbine.Total|,|Steam.Residential|,|Steam.Commercial|,|Steam.Industrial|,|Steam.Transportation|,|Steam.Direct Connected|,|Steam.Total|,|Other.Residential|,|Other.Commercial|,|Other.Industrial|,|Other.Transportation|,|Other.Direct Connected|,|Other.Total|,|Total.Residential|,|Total.Commercial|,|Total.Industrial|,|Total.Transportation|,|Total.Direct Connected|,|.Total|
2021,OK,10012,Kay Electric Coop,SWPP,300,6.600,6.600,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.600,0.000,0.000,0.000,0.000,6.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.600,0.000,0.000,0.000,0.000,6.600
2021,WI,10056,City of Kaukauna,MISO,7,0.040,.,0.040,DC,0.034,0.006,.,.,.,0.040,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.034,0.006,0.000,0.000,0.000,0.040
2021,HI,10071,Kauai Island Utility Cooperative,NA,28,5.982,0.000,0.000,AC,0.036,4.946,0.000,0.000,0.000,4.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,5.946,0.000,0.000,0.000,5.982
2021,KY,10171,Kentucky Utilities Co,LGEE,15,2.941,.,.,DC,.,1.953,0.988,.,.,2.941,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.953,0.988,0.000,0.000,2.941
2021,WA,10326,PUD No 1 of Kittitas County,BPAT,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,TN,10331,Kingsport Power Co,PJM,1,0.030,0.000,0.000,AC,0.000,0.000,0.030,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.030
2021,NM,10378,"Kit Carson Electric Coop, Inc",PNM,13,12.900,.,0.625,AC,.,.,.,.,12.900,12.900,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,12.900,12.900
2021,TN,10421,Knoxville Utilities Board,TVA,155,3.227,0.000,0.000,AC,0.825,2.402,0.000,0.000,0.000,3.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.825,2.402,0.000,0.000,0.000,3.227
2021,AK,10455,Kokhanok Village Council,NA,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,CO,10539,"La Plata Electric Assn, Inc",WACM,7,6.910,.,.,DC,.,0.990,.,.,.,0.990,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.120,.,.,.,0.120,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,5.800,.,.,5.800,0.000,1.110,5.800,0.000,0.000,6.910
2021,SD,10558,"LaCreek Electric Assn, Inc",WACM,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,TN,10579,City of LaFollette,TVA,17,0.060,0.000,0.000,AC,0.010,0.050,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.050,0.000,0.000,0.000,0.060
2021,WI,10605,Lake Mills Light & Water,MISO,3,0.015,.,0.015,DC,0.015,.,.,.,.,0.015,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.015,0.000,0.000,0.000,0.000,0.015
2021,TX,10625,"Lamb County Electric Coop, Inc",SWPP,2,0.028,.,.,,0.028,.,.,.,.,0.028,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.028,0.000,0.000,0.000,0.000,0.028
2021,AK,10716,City of Larsen Bay - (AK),AMPL,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,CA,10724,Lassen Municipal Utility District,CISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,KS,10728,"Lane-Scott Electric Coop, Inc",SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,TN,10799,City of Lawrenceburg,TVA,24,0.320,0.000,0.000,AC,0.210,0.110,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.110,0.000,0.000,0.000,0.320
2021,UT,10879,Lehi City Corporation,PACE,1,0.800,0.800,0.800,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.800,.,.,.,0.800,0.000,0.800,0.000,0.000,0.000,0.800
2021,TN,10906,City of Lenoir - (TN),TVA,77,1.558,0.000,0.000,AC,0.365,1.193,0.000,0.000,0.000,1.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.365,1.193,0.000,0.000,0.000,1.558
2021,IA,10908,City of Lenox - (IA),MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,TN,10960,City of Lewisburg - (TN),TVA,3,0.460,0.000,0.000,AC,0.080,0.380,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.380,0.000,0.000,0.000,0.460
2021,NC,10966,City of Lexington - (NC),DUK,6,1.568,1.568,0.000,,.,0.068,.,.,.,0.068,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.500,.,.,.,1.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.568,0.000,0.000,0.000,1.568
2021,TN,10968,City of Lexington - (TN),TVA,11,0.090,0.000,0.000,AC,0.040,0.050,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.050,0.000,0.000,0.000,0.090
2021,NE,11018,Lincoln Electric System,SWPP,12,1.265,.,0.050,AC,0.050,0.487,0.002,.,.,0.539,.,.,.,.,.,0.000,.,0.001,.,.,.,0.001,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.725,.,.,.,0.725,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.050,1.213,0.002,0.000,0.000,1.265
2021,NV,11021,Lincoln County Power Dist No 1,NEVP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,SC,11118,Lockhart Power Co,DUK,3,1.650,0.000,1.650,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.650,1.650,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.650,1.650
2021,CA,11124,City of Lodi - (CA),CISO,560,3.196,.,.,AC,3.058,.,.,.,.,3.058,0.138,.,.,.,.,0.138,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,3.196,0.000,0.000,0.000,0.000,3.196
2021,UT,11135,City of Logan - (UT),WACM,3,1.600,.,.,DC,.,.,.,.,0.100,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.500,1.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.600,1.600
2021,CA,11148,City of Lompoc - (CA),CISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,NY,11171,Long Island Power Authority,NYIS,153,47.732,.,.,AC,.,35.390,.,.,.,35.390,.,0.010,.,.,.,0.010,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,11.075,.,.,.,11.075,.,1.257,.,.,.,1.257,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,47.732,0.000,0.000,0.000,47.732
2021,CO,11187,City of Longmont,PSCO,2,0.500,.,0.500,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.500,0.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.500,0.500
2021,NM,11204,Los Alamos County,PNM,31,0.683,0.000,0.000,DC,.,0.683,.,.,.,0.683,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.683,0.000,0.000,0.000,0.683
2021,CA,11208,Los Angeles Department of Water & Power,LDWP,156,39.643,0.016,5.707,AC,.,33.920,.,.,5.197,39.117,0.016,0.510,.,.,.,0.526,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.016,34.430,0.000,0.000,5.197,39.643
2021,TN,11222,Loudon Utilities Board,TVA,10,0.010,0.000,0.000,AC,0.010,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.010
2021,LA,11241,Entergy Louisiana LLC,MISO,1,0.700,.,.,DC,.,0.700,.,.,.,0.700,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.700,0.000,0.000,0.000,0.700
2021,MS,11247,Louisville Electric System,TVA,1,0.420,0.000,0.000,AC,0.130,0.290,0.000,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.290,0.000,0.000,0.000,0.420
2021,KY,11249,Louisville Gas & Electric Co,LGEE,7,1.854,0.000,0.030,DC,.,1.794,.,.,0.030,1.824,.,0.030,.,.,.,0.030,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.824,0.000,0.000,0.030,1.854
2021,NC,11291,Lumbee River Elec Member Corp,CPLE,52,0.871,.,.,,0.301,0.570,.,.,.,0.871,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.301,0.570,0.000,0.000,0.000,0.871
2021,MN,11345,"Lyon Electric Cooperative, Inc.",SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,VT,11359,Village of Lyndonville - (VT),ISNE,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,WI,11479,Madison Gas & Electric Co,MISO,186,1.602,0.000,0.581,AC,0.428,0.593,.,.,0.571,1.592,.,.,.,.,.,0.000,.,.,.,.,0.010,0.010,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.428,0.593,0.000,0.000,0.581,1.602
2021,TX,11501,Magic Valley Electric Coop Inc,ERCO,6,5.955,.,.,AC,.,.,.,.,5.955,5.955,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,5.955,5.955
2021,NC,11515,Town of Maiden - (NC),DUK,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,WI,11571,Manitowoc Public Utilities,MISO,2,0.350,.,.,AC,.,.,0.290,.,.,0.290,.,.,.,.,.,0.000,.,.,0.060,.,.,0.060,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.350,0.000,0.000,0.350
2021,MI,11713,City of Marshall - (MI),MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,AL,11714,Marshall-De Kalb Electric Coop,TVA,11,2.140,0.000,0.000,AC,0.100,2.040,0.000,0.000,0.000,2.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,2.040,0.000,0.000,0.000,2.140
2021,MN,11731,City of Marshall - (MN),MISO,17,6.500,2.700,1.150,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,4.700,1.800,0.000,0.000,6.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,4.700,1.800,0.000,0.000,6.500
2021,WI,11740,City of Marshfield - (WI),MISO,2,0.141,0.000,0.000,AC,.,0.141,.,.,.,0.141,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.141,0.000,0.000,0.000,0.141
2021,IA,11788,Consumers Energy,MISO,19,0.412,.,.,AC,0.212,.,0.050,.,.,0.262,.,.,.,.,.,0.000,.,.,0.150,.,.,0.150,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.212,0.000,0.200,0.000,0.000,0.412
2021,TN,11789,Maryville Utilities,TVA,13,0.150,0.000,0.000,AC,0.060,0.090,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.090,0.000,0.000,0.000,0.150
2021,MA,11804,Massachusetts Electric Co,ISNE,"2,112",138.143,.,.,AC,16.168,96.775,1.388,.,.,114.331,.,0.500,.,.,.,0.500,.,0.803,.,.,.,0.803,.,1.539,.,.,.,1.539,.,3.135,.,.,.,3.135,.,.,.,.,.,0.000,0.005,17.710,.,.,.,17.715,.,.,.,.,.,0.000,.,0.120,.,.,.,0.120,16.173,120.582,1.388,0.000,0.000,138.143
2021,HI,11843,Maui Electric Co Ltd,NA,"1,055",28.566,0.000,0.000,AC,0.392,18.288,.,.,.,18.680,6.586,0.903,.,.,.,7.489,.,0.017,.,.,.,0.017,.,0.500,.,.,.,0.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.880,.,.,.,1.880,6.978,21.588,0.000,0.000,0.000,28.566
2021,KY,11871,City of Mayfield Plant Board,TVA,3,0.220,0.000,0.000,AC,0.060,0.160,0.000,0.000,0.000,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.160,0.000,0.000,0.000,0.220
2021,TN,12186,McMinnville Electric System,TVA,1,0.050,0.000,0.000,AC,0.000,0.050,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.050
2021,ND,12199,Montana-Dakota Utilities Co,MISO,22,0.394,.,.,,0.052,0.324,.,.,.,0.376,.,.,.,.,.,0.000,0.002,.,.,.,.,0.002,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.016,.,.,.,.,0.016,0.070,0.324,0.000,0.000,0.000,0.394
2021,SD,12199,Montana-Dakota Utilities Co,MISO,2,0.015,.,.,,0.011,.,.,.,.,0.011,.,.,.,.,.,0.000,0.004,.,.,.,.,0.004,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.015,0.000,0.000,0.000,0.000,0.015
2021,MN,12227,Meeker Coop Light & Power Assn,MISO,27,7.378,.,0.250,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,7.378,.,.,.,7.378,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,7.378,0.000,0.000,0.000,7.378
2021,KS,12242,City of Meade - (KS),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,WI,12298,City of Menasha - (WI),MISO,2,0.011,.,0.011,DC,0.011,.,.,.,.,0.011,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.011,0.000,0.000,0.000,0.000,0.011
2021,TN,12330,Meriwether Lewis Electric Coop,TVA,40,0.010,0.000,0.000,AC,0.010,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.010
2021,IA,12341,MidAmerican Energy Co,MISO,20,2.398,0.900,0.088,AC,.,0.498,.,.,.,0.498,.,.,.,.,.,0.000,0.010,0.108,.,.,.,0.118,.,.,.,.,0.882,0.882,.,.,.,.,.,0.000,.,0.900,.,.,.,0.900,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.010,1.506,0.000,0.000,0.882,2.398
