Data Year,Utility Number,Utility Name,State,Ownership,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2020,14328,Pacific Gas & Electric Co.,CA,Investor Owned,444.1,1.343,330.67759,137,1.037,132.11186,307.1,0.306,1003.5948,5631670,35,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,CA,Investor Owned,381.375,1.702,224.07462,132.866,1.098,121.00729,378.12,1.68,225.07143,46267,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,ID,Investor Owned,421.811,3.546,118.95403,166.021,2.365,70.199154,421.068,3.537,119.04665,83400,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,OR,Investor Owned,353.963,1.648,214.78337,110.705,0.996,111.1496,353.334,1.644,214.92336,617333,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,UT,Investor Owned,681.953,1.43,476.89021,105.817,0.926,114.27322,681.781,1.426,478.10729,954372,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,WA,Investor Owned,286.037,1.24,230.675,105.638,0.794,133.04534,286.037,1.24,230.675,135697,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,WY,Investor Owned,307.254,1.693,181.48494,112.006,1.119,100.09473,265.221,1.432,185.2102,145277,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14371,City of Paducah - (KY),KY,Municipal,41.691,1.341,31.089485,41.691,1.341,31.089485,41.691,1.341,31.089485,22227,15,Y,.,.,.,.,.,.,.,,,.,
2020,14381,City of Painesville,OH,Municipal,91.13,0.89,102.39326,71.27,0.66,107.98485,.,.,.,12239,13.8,N,.,.,.,.,.,.,.,,,.,
2020,14398,Palmetto Electric Coop Inc,SC,Cooperative,88.44,0.657,134.61187,37.92,0.541,70.092421,52.46,0.542,96.789668,73513,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,14401,City of Palo Alto - (CA),CA,Municipal,35.63,0.49,72.714286,.,.,.,.,.,.,29136,12,Y,.,.,.,.,.,.,.,,,.,
2020,14424,"Panola-Harrison Elec Coop, Inc",LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,188.7,1.252,150.71885,.,.,.,9803,N,F,7.2,N
2020,14424,"Panola-Harrison Elec Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,166.8,1.831,91.097761,.,.,.,10264,N,F,7.2,N
2020,14455,City of Paris - (TN),TN,Municipal,937.701,4.51,207.91596,238,3,79.333333,937.701,4.51,207.91596,21577,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,14468,People's Cooperative Services,MN,Cooperative,73.63,1.013,72.685094,73.63,1.013,72.685094,63.83,0.599,106.56093,23120,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,14534,City of Pasadena - (CA),CA,Municipal,35.889,0.418,85.858852,35.889,0.418,85.858852,35.889,0.418,85.858852,64994,17.2,Y,.,.,.,.,.,.,.,,,.,
2020,14557,"Pee Dee Electric Coop, Inc",SC,Cooperative,137.5,1.51,91.059603,137.5,1.51,91.059603,113.8,1.085,104.88479,30822,25,Y,.,.,.,.,.,.,.,,,.,
2020,14563,Pearl River Valley El Pwr Assn,MS,Cooperative,950.789,2.787,341.15142,200.69,1.975,101.61519,937.847,2.688,348.90141,50750,25,N,.,.,.,.,.,.,.,,,.,
2020,14606,"Peace River Electric Coop, Inc",FL,Cooperative,164.4,1.72,95.581395,129.6,1.14,113.68421,156.6,1.59,98.490566,49523,25,Y,.,.,.,.,.,.,.,,,.,
2020,14610,Orlando Utilities Comm,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,60.1,0.96,62.604167,59.9,0.91,65.824176,255974,N,L,34.5,Y
2020,14624,PUD No 2 of Grant County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,100.366,0.71,141.36056,.,.,.,52228,N,F,13.2,N
2020,14626,"Pedernales Electric Coop, Inc",TX,Cooperative,57.68,0.679,84.948454,57.68,0.679,84.948454,53.75,0.651,82.565284,353116,25,N,.,.,.,.,.,.,.,,,.,
2020,14668,Peninsula Light Company,WA,Cooperative,77,0.51,150.98039,77,0.51,150.98039,.,.,.,33710,12.5,N,.,.,.,.,.,.,.,,,.,
2020,14711,Pennsylvania Electric Co,PA,Investor Owned,322.919,1.909,169.1561,199.97,1.631,122.60576,293.627,1.542,190.41958,579765,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14715,PPL Electric Utilities Corp,PA,Investor Owned,118.6,0.88,134.77273,68.6,0.69,99.42029,114.3,0.75,152.4,1438204,12,Y,.,.,.,.,.,.,.,,,.,
2020,14716,Pennsylvania Power Co,PA,Investor Owned,180.02,0.978,184.06953,98.578,0.794,124.15365,165.378,0.826,200.2155,165229,23,Y,.,.,.,.,.,.,.,,,.,
2020,14717,Pee Dee Electric Member Corp,NC,Cooperative,681.8,4.541,150.14314,215.74,3.024,71.342593,646.27,2.41,268.16183,21265,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,14724,Pennyrile Rural Electric Coop,KY,Cooperative,307.4,2.93,104.91468,198.9,2.22,89.594595,301.9,2.519,119.84915,47270,25,Y,.,.,.,.,.,.,.,,,.,
2020,14775,People's Electric Cooperative,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,274.402,2.044,134.24755,215.343,1.651,130.43186,23309,N,F,25,Y
2020,14839,City of Peru - (IN),IN,Municipal,48.72,0.48,101.5,15.47,0.21,73.666667,48.72,0.48,101.5,10610,12.5,N,.,.,.,.,.,.,.,,,.,
2020,14864,Petit Jean Electric Coop Corp,AR,Cooperative,348.93,2.024,172.39625,204.7,1.594,128.41907,204.7,1.594,128.41907,20019,69,Y,.,.,.,.,.,.,.,,,.,
2020,14940,PECO Energy Co,PA,Investor Owned,629,1.52,413.81579,76,0.82,92.682927,628,1.51,415.89404,1672521,34,Y,.,.,.,.,.,.,.,,,.,
2020,15016,Pickwick Electric Coop,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,200,.,.,200,.,.,20794,N,L,25,N
2020,15023,Piedmont Electric Member Corp,NC,Cooperative,206.843,1.367,151.31163,119.112,1.072,111.11194,199.229,1.253,159.0016,32939,12.5,N,.,.,.,.,.,.,.,,,.,
2020,15045,Pike County Light & Power Co,PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,778.2,2.23,348.96861,83,0.45,184.44444,5227,N,F,34.5,N
2020,15048,Electrical Dist No2 Pinal County,AZ,Political Subdivision,1197.3,.,.,764.5,.,.,1197.3,.,.,5371,.,Y,.,.,.,.,.,.,.,,,.,
2020,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,Cooperative,131.5,1.47,89.455782,90.9,1.14,79.736842,115.6,0.94,122.97872,17203,12,N,.,.,.,.,.,.,.,,,.,
2020,15073,"Pioneer Electric Coop, Inc - (KS)",KS,Cooperative,125.2,.,.,125.2,.,.,123.19,.,.,16602,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,15095,City of Piqua - (OH),OH,Municipal,28.104,0.57,49.305263,.,.,.,.,.,.,10815,13,N,.,.,.,.,.,.,.,,,.,
2020,15138,"Platte-Clay Electric Coop, Inc",MO,Cooperative,77.927,1.066,73.102251,43.064,0.686,62.77551,61.219,0.706,86.712465,23456,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,15175,Pointe Coupee Elec Member Corp,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,463.2,1.8,257.33333,.,.,.,10464,N,O,13.2,N
2020,15202,City of Ponca City - (OK),OK,Municipal,1565.335,1.868,837.97377,79.037,0.823,96.035237,.,.,.,15815,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,15229,City of Poplar Bluff - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,114.8,0.75,153.06667,.,.,.,9652,N,L,69,N
2020,15248,Portland General Electric Co,OR,Investor Owned,312,0.81,385.18519,100,0.6,166.66667,300,0.73,410.9589,900756,35,Y,.,.,.,.,.,.,.,,,.,
2020,15257,"Poudre Valley REA, Inc",CO,Cooperative,135.81,1.04,130.58654,106.55,0.95,112.15789,131.81,0.961,137.15921,46506,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,15263,The Potomac Edison Company,MD,Investor Owned,133.756,0.95,140.79579,123.292,0.924,133.4329,127.773,0.877,145.69327,273579,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15263,The Potomac Edison Company,WV,Investor Owned,156.484,1.058,147.90548,156.484,1.058,147.90548,148.773,1.004,148.18028,145497,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15270,Potomac Electric Power Co,DC,Investor Owned,44,0.4,110,39,0.37,105.40541,44,0.4,110,311590,34,Y,.,.,.,.,.,.,.,,,.,
2020,15270,Potomac Electric Power Co,MD,Investor Owned,62,0.68,91.176471,52,0.63,82.539683,62,0.68,91.176471,582148,34,Y,.,.,.,.,.,.,.,,,.,
2020,15291,Prairie Energy Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,100.3,1.386,72.366522,100.3,1.386,72.366522,4300,N,F,12.5,Y
2020,15340,Presque Isle Elec & Gas Coop,MI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,872.3,2.497,349.33921,252.9,1.501,168.48767,34266,N,O,24.9,N
2020,15344,Polk-Burnett Electric Coop,WI,Cooperative,209.4,1.75,119.65714,42,0.7,60,62.64,0.537,116.64804,21121,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,15410,Prince George Electric Coop,VA,Cooperative,474.23,.,.,261.79,.,.,282.78,.,.,11970,25,Y,.,.,.,.,.,.,.,,,.,
2020,15419,PUD No 3 of Mason County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,452.1,2,226.05,211.9,1.2,176.58333,35121,N,F,12.5,Y
2020,15444,Provo City Corp,UT,Municipal,21.63,0.24,90.125,21.63,0.24,90.125,21.63,0.24,90.125,37788,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,15466,Public Service Co of Colorado,CO,Investor Owned,138.626,1.035,133.93816,83.285,0.851,97.867215,135.498,0.987,137.28267,1441506,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,278.73,1.25,222.984,121,0.95,127.36842,241.28,0.97,248.74227,874689,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15472,Public Service Co of NH,NH,Investor Owned,464.32,1.492,311.20643,95.77,0.806,118.82134,464.32,1.492,311.20643,535095,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15473,Public Service Co of NM,NM,Investor Owned,128,0.779,164.31322,89.15,0.712,125.21067,120.13,0.69,174.10145,536586,25,Y,.,.,.,.,.,.,.,,,.,
2020,15474,Public Service Co of Oklahoma,OK,Investor Owned,263.7,1.412,186.75637,88.9,1.027,86.562804,207.8,1.111,187.0387,559804,35,Y,.,.,.,.,.,.,.,,,.,
2020,15477,Public Service Elec & Gas Co,NJ,Investor Owned,452.68,1.07,423.06542,44.72,0.62,72.129032,452.68,1.07,423.06542,2430197,69,Y,.,.,.,.,.,.,.,,,.,
2020,15500,Puget Sound Energy Inc,WA,Investor Owned,414,1.7,243.52941,171,1.06,161.32075,374,1.49,251.00671,1180611,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15507,City of Pulaski - (TN),TN,Municipal,476.36,3.126,152.38644,148.16,1.83,80.961749,476.36,3.126,152.38644,14624,7.6,Y,.,.,.,.,.,.,.,,,.,
2020,15671,Randolph Electric Member Corp,NC,Cooperative,195.292,2.06,94.801942,95.483,1.455,65.624055,150.778,1.672,90.17823,32570,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,15700,Rayle Electric Membership Corp,GA,Cooperative,298.71,2.85,104.81053,269.07,2.77,97.137184,281.3,2.39,117.69874,18763,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,15748,Town of Reading - (MA),MA,Municipal,37.591,0.346,108.64451,18.929,0.225,84.128889,.,.,.,30111,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,15783,City of Redding - (CA),CA,Municipal,52.51,0.492,106.72764,52.51,0.492,106.72764,52.51,0.492,106.72764,44808,12.5,N,.,.,.,.,.,.,.,,,.,
2020,15978,City of Richland Center - (WI),WI,Municipal,21.82,0.244,89.42623,.,.,.,.,.,.,2940,12.5,N,.,.,.,.,.,.,.,,,.,
2020,15979,City of Richland - (WA),WA,Municipal,18.932,0.593,31.925801,18.932,0.593,31.925801,18.932,0.593,31.925801,25613,12.5,N,.,.,.,.,.,.,.,,,.,
2020,15989,City of Richmond - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,41,0.57,71.929825,.,.,.,21276,Y,L,15,N
2020,16057,"Rio Grande Electric Coop, Inc",TX,Cooperative,587.261,.,.,491.505,.,.,571.486,.,.,13506,24.9,N,.,.,.,.,.,.,.,,,.,
2020,16060,Riverland Energy Cooperative,WI,Cooperative,87.552,0.694,126.15562,72.612,0.594,122.24242,85.752,0.675,127.04,18507,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,16063,"Rita Blanca Electric Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1702.695,2.409,706.80573,29.355,0.259,113.33977,8039,N,L,14.4,N
2020,16082,City of River Falls,WI,Municipal,21.18,0.3,70.6,21.18,0.3,70.6,21.18,0.3,70.6,6612,12.4,N,.,.,.,.,.,.,.,,,.,
2020,16088,City of Riverside - (CA),CA,Municipal,87.08,0.78,111.64103,87.08,0.78,111.64103,.,.,.,110480,12,N,.,.,.,.,.,.,.,,,.,
2020,16101,Roanoke Electric Member Corp,NC,Cooperative,421.09,1.657,254.12794,115.2,1.07,107.66355,239.19,1.3,183.99231,14683,25,Y,.,.,.,.,.,.,.,,,.,
2020,16146,"Navasota Valley Elec Coop, Inc",TX,Cooperative,416.647,2.74,152.06095,372.252,2.603,143.00884,411.269,2.657,154.78698,19298,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16179,Rochelle Municipal Utilities,IL,Municipal,93.067,0.725,128.36828,.,.,.,.,.,.,6899,15,N,.,.,.,.,.,.,.,,,.,
2020,16181,Rochester Public Utilities,MN,Municipal,29.58,0.68,43.5,29.58,0.68,43.5,29.58,0.68,43.5,57447,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,16183,Rochester Gas & Electric Corp,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,124.75,1.02,122.30392,93.46,0.88,106.20455,338655,N,O,34.5,N
2020,16195,City of Rock Hill - (SC),SC,Municipal,136.905,1.215,112.67901,70.487,0.896,78.668527,.,.,.,38870,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16196,Rock Energy Cooperative,IL,Cooperative,18.619,0.185,100.64324,.,.,.,.,.,.,11494,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,16196,Rock Energy Cooperative,WI,Cooperative,183.714,1.184,155.16385,.,.,.,.,.,.,7754,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16213,Rockland Electric Co,NJ,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,2206.2,1.653,1334.6642,115.97,0.866,133.91455,72600,N,F,13.2,N
2020,16223,City of Rockwood - (TN),TN,Municipal,241.049,1.907,126.4022,187.45,1.799,104.19678,.,.,.,14790,12.5,N,.,.,.,.,.,.,.,,,.,
2020,16226,City of Rocky Mount - (NC),NC,Municipal,101.36,1.53,66.248366,56.65,1.15,49.26087,.,.,.,28575,12.5,N,.,.,.,.,.,.,.,,,.,
2020,16259,City of Rolla - (MO),MO,Municipal,14.353,0.111,129.30631,14.353,0.111,129.30631,14.353,0.111,129.30631,9567,12.4,N,.,.,.,.,.,.,.,,,.,
2020,16295,City of Roseville - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,10.4,0.1,104,8.4,0.1,84,63507,N,F,60,N
2020,16368,Runestone Electric Assn,MN,Cooperative,134.82,1.1,122.56364,60.42,0.7,86.314286,78.42,0.81,96.814815,14583,12.5,N,.,.,.,.,.,.,.,,,.,
2020,16382,"Rural Electric Coop, Inc",OK,Cooperative,950.7,3.49,272.40688,169.5,1.64,103.35366,937.9,3.28,285.94512,12043,25,Y,.,.,.,.,.,.,.,,,.,
2020,16461,"Rusk County Electric Coop, Inc",TX,Cooperative,742.4,.,.,419.2,.,.,674.6,.,.,22934,14,Y,.,.,.,.,.,.,.,,,.,
2020,16463,City of Ruston - (LA),LA,Municipal,217.88,2.34,93.111111,.,.,.,.,.,.,10939,13.8,N,.,.,.,.,.,.,.,,,.,
2020,16496,Rutherford Elec Member Corp,NC,Cooperative,314.96,1.379,228.39739,86.17,0.939,91.767838,308.71,1.238,249.36187,72408,13.2,N,.,.,.,.,.,.,.,,,.,
2020,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,47.6,0.9,52.888889,47.6,0.9,52.888889,637015,N,F,69,Y
2020,16555,Salem Electric - (OR),OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,12.51,0.1,125.1,12.51,0.1,125.1,20120,N,L,12.4,N
2020,16558,City of Salem - (VA),VA,Municipal,10.155,0.23,44.152174,10.155,0.23,44.152174,.,.,.,13371,12.5,N,.,.,.,.,.,.,.,,,.,
2020,16572,Salt River Project,AZ,Political Subdivision,47.321,0.751,63.010652,40.827,0.691,59.083936,46.34,0.721,64.271845,1072666,34.5,N,.,.,.,.,.,.,.,,,.,
2020,16587,Salt River Electric Coop Corp,KY,Cooperative,95.8,0.99,96.767677,85.8,0.88,97.5,82.02,0.8,102.525,53975,12.4,Y,.,.,.,.,.,.,.,,,.,
2020,16603,"San Luis Valley R E C, Inc",CO,Cooperative,289.9,0.13,2230,97.1,0.074,1312.1622,286.7,0.128,2239.8438,12578,25,Y,.,.,.,.,.,.,.,,,.,
2020,16604,City of San Antonio - (TX),TX,Municipal,93.95,1.2,78.291667,56.85,0.93,61.129032,.,.,.,848579,35,Y,.,.,.,.,.,.,.,,,.,
2020,16606,"Santee Electric Coop, Inc",SC,Cooperative,257.01,.,.,137.44,.,.,244.16,.,.,43664,25,Y,.,.,.,.,.,.,.,,,.,
2020,16609,San Diego Gas & Electric Co,CA,Investor Owned,200.4,0.796,251.75879,70.72,0.678,104.30678,200.4,0.796,251.75879,1491385,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,16611,Access Energy Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,120,1.36,88.235294,120,1.36,88.235294,8963,Y,L,12.5,Y
2020,16613,Sam Houston Electric Coop Inc,TX,Cooperative,779.2,.,.,301.4,.,.,.,.,.,79583,34.5,N,.,.,.,.,.,.,.,,,.,
2020,16616,"San Isabel Electric Assn, Inc",CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,316.8,1.224,258.82353,198.9,1.21,164.38017,25286,N,L,24.9,Y
2020,16627,San Patricio Electric Coop Inc,TX,Cooperative,300.092,2.143,140.0336,246.393,1.947,126.55008,119.474,1.218,98.090312,11784,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16638,"San Bernard Electric Coop, Inc",TX,Cooperative,122.041,1.218,100.19787,99.241,1.096,90.548358,.,.,.,32302,14.4,Y,.,.,.,.,.,.,.,,,.,
2020,16655,City of Santa Clara - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,169.21,0.93,181.94624,.,.,.,55526,N,L,60,N
2020,16740,Scenic Rivers Energy Coop,WI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,92.8,1.55,59.870968,92.8,1.55,59.870968,14303,N,L,12.5,Y
2020,16751,Three Rivers Electric Coop,MO,Cooperative,82.564,0.767,107.64537,82.564,0.767,107.64537,81.712,0.658,124.18237,23065,25,Y,.,.,.,.,.,.,.,,,.,
2020,16805,SEMO Electric Cooperative,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,164.975,1.549,106.5042,164.975,1.549,106.5042,16032,N,L,25,N
2020,16829,City of Scottsboro,AL,Municipal,.,.,.,86.31,1.58,54.626582,.,.,.,8355,7.2,N,.,.,.,.,.,.,.,,,.,
2020,16865,Sawnee Electric Membership Corporation,GA,Cooperative,256.8,1.37,187.44526,32.91,0.65,50.630769,242.2,1.18,205.25424,186804,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16868,City of Seattle - (WA),WA,Municipal,79.6,0.55,144.72727,67.1,0.49,136.93878,79.6,0.55,144.72727,492240,34,N,.,.,.,.,.,.,.,,,.,
2020,16900,City of Seguin - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,15.2,0.38,40,15.2,0.38,40,8844,Y,O,12,N
2020,16930,Sequachee Valley Electric Coop,TN,Cooperative,363.415,3.741,97.143812,172.377,2.5,68.9508,352.136,3.246,108.48306,36683,25,N,.,.,.,.,.,.,.,,,.,
2020,16949,Sevier County Electric System,TN,Municipal,1566.5,3.602,434.89728,321.107,2.143,149.83994,1561.8,3.453,452.30235,55992,25,Y,.,.,.,.,.,.,.,,,.,
2020,16971,Shakopee Public Utilities Comm,MN,Municipal,19.43,0.304,63.914474,19.43,0.304,63.914474,19.43,0.304,63.914474,18562,13.8,N,.,.,.,.,.,.,.,,,.,
2020,17011,Shawano Municipal Utilities,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,25.885,0.26,99.557692,.,.,.,5700,N,F,35,N
2020,17038,RushShelby Energy,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,213.53,1.56,136.87821,171.97,.,.,14635,N,F,12.5,Y
2020,17044,"Shelby Energy Co-op, Inc",KY,Cooperative,131.96,0.94,140.38298,112.02,0.77,145.48052,131.96,0.94,140.38298,16751,25,N,.,.,.,.,.,.,.,,,.,
2020,17047,City of Shelbyville - (TN),TN,Municipal,59.84,0.93,64.344086,16.08,0.205,78.439024,59.84,0.93,64.344086,10510,7.2,N,.,.,.,.,.,.,.,,,.,
2020,17066,Shenandoah Valley Elec Coop,VA,Cooperative,160,1.411,113.39476,160,1.41,113.47518,151,1.275,118.43137,95170,69,Y,.,.,.,.,.,.,.,,,.,
2020,17127,Town of Shrewsbury - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,40,0.41,97.560976,.,.,.,16000,N,L,13.8,N
2020,17166,Sierra Pacific Power Co,NV,Investor Owned,132.66,1.27,104.45669,100.2,1,100.2,.,.,.,375972,60,Y,.,.,.,.,.,.,.,,,.,
2020,17177,City of Sikeston - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,4.83,0.14,34.5,.,.,.,8679,N,L,15,Y
2020,17184,City of Siloam Springs - (AR),AR,Municipal,34.94,0.61,57.278689,34.94,0.61,57.278689,34.94,0.61,57.278689,8283,15,N,.,.,.,.,.,.,.,,,.,
2020,17252,Singing River Elec Cooperative,MS,Cooperative,4198.93,.,.,166.37,.,.,4194.67,.,.,75393.8,25,N,.,.,.,.,.,.,.,,,.,
2020,17260,North West Rural Electric Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,78.099,0.789,98.984791,78.099,0.789,98.984791,10158,N,F,7.2,N
2020,17267,Sioux Valley SW Elec Coop,MN,Cooperative,100.776,2.218,45.435528,95.528,2.155,44.328538,71.05,0.672,105.72917,3880,25,Y,.,.,.,.,.,.,.,,,.,
2020,17267,Sioux Valley SW Elec Coop,SD,Cooperative,80.673,3.246,24.85305,70.903,2.481,28.578396,61.498,0.938,65.5629,22979,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,17324,Slinger Utilities,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,2.314,0.027,85.703704,.,.,.,2775,N,L,25,N
2020,17470,PUD 1 of Snohomish County,WA,Political Subdivision,255.5,1.69,151.18343,131.8,1.25,105.44,255.5,1.69,151.18343,368222,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,17534,"South Alabama Elec Coop, Inc",AL,Cooperative,1682.7,3.719,452.46034,184.111,1.788,102.97036,1682.7,3.719,452.46034,16962,25,N,.,.,.,.,.,.,.,,,.,
2020,17539,"Dominion Energy South Carolina, Inc",SC,Investor Owned,141.26,1.4,100.9,88.23,1.17,75.410256,127.87,1.07,119.50467,760086,23.9,Y,.,.,.,.,.,.,.,,,.,
2020,17543,South Carolina Public Service Authority,SC,State,48.849,0.605,80.742149,23.902,0.389,61.44473,43.336,0.517,83.82205,188318,34.5,N,.,.,.,.,.,.,.,,,.,
2020,17550,South Central Electric Assn,MN,Cooperative,233.818,1.316,177.67325,125.018,1.179,106.03732,48.195,0.644,74.836957,5909,7.2,N,.,.,.,.,.,.,.,,,.,
2020,17564,South Kentucky Rural E C C,KY,Cooperative,378.6,2.348,161.24361,270.15,2.051,131.71624,353.022,2.32,152.16466,69987,25,Y,.,.,.,.,.,.,.,,,.,
2020,17565,South Louisiana Elec Coop Assn,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,423.372,2.814,150.45203,157.134,1.622,96.876695,21695,N,L,24.9,Y
2020,17572,South River Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,54.54,.,.,54.54,.,.,45526,N,O,.,N
2020,17585,"Southeastern IL Elec Coop, Inc",IL,Cooperative,170.335,1.228,138.70928,92.159,0.988,93.27834,.,.,.,24373,12.4,Y,.,.,.,.,.,.,.,,,.,
2020,17592,Southeast Colorado Power Assn,CO,Cooperative,339.5,.,.,300.1,.,.,325,.,.,10599,24.9,N,.,.,.,.,.,.,.,,,.,
2020,17599,Southeastern Indiana R E M C,IN,Cooperative,552,2.64,209.09091,552,2.64,209.09091,360.1,2.08,173.125,27696,7.2,N,.,.,.,.,.,.,.,,,.,
2020,17603,Southeastern Electric Coop Inc - (OK),OK,Cooperative,271.42,1.66,163.50602,150.46,1.53,98.339869,242.97,1.56,155.75,15491,14.4,Y,.,.,.,.,.,.,.,,,.,
2020,17609,Southern California Edison Co,CA,Investor Owned,201.17,1.06,189.78302,91.3,0.87,104.94253,.,.,.,5183307,33,Y,.,.,.,.,.,.,.,,,.,
2020,17612,Bear Valley Electric Service,CA,Investor Owned,425.38,4.56,93.285088,55.34,0.59,93.79661,425.38,4.56,93.285088,24480,34.5,N,.,.,.,.,.,.,.,,,.,
2020,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,121.9,1,121.9,78.4,0.86,91.162791,151000,N,F,12.5,Y
2020,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,222.9,1.55,143.80645,148.8,1.31,113.58779,168062,N,F,12.5,Y
2020,17647,Southern Pine Electric Cooperative,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1203.28,4.82,249.64315,321.53,2.76,116.49638,67066,Y,F,25,Y
2020,17671,Southwest Arkansas E C C,AR,Cooperative,305.437,1.535,198.98176,187.151,1.206,155.18325,185.031,0.992,186.52319,28589,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,17683,Southwest Mississippi E P A,MS,Cooperative,4811.2,.,.,1353.2,.,.,4808.5,.,.,25397,34.5,N,.,.,.,.,.,.,.,,,.,
2020,17684,Southwest Louisiana E M C,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,4558.2,5.19,878.2659,211.2,2.3,91.826087,111484,N,O,14.4,Y
