|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2020,13783,Northeast Louisiana Power Coop Inc.,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,138.000,2.120,65.094,138.000,2.120,65.094,"17,345",N,O,19.9,
2020,13788,Northern Wasco County PUD,OR,Political Subdivision,87.310,0.550,158.745,33.380,0.190,175.684,87.310,0.550,158.745,"10,286",12.5,N,.,.,.,.,.,.,.,,,.,
2020,13799,Prairie Land Electric Coop Inc,KS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,139.580,.,.,139.580,.,.,"24,617",N,F,13.8,Y
2020,13809,NorthWestern Energy - (SD),SD,Investor Owned,159.000,1.543,103.046,112.600,1.279,88.038,114.900,0.910,126.264,"58,953",34.5,N,.,.,.,.,.,.,.,,,.,
2020,13830,Nueces Electric Cooperative,TX,Cooperative,416.471,2.354,176.921,115.430,0.988,116.832,342.887,1.778,192.850,"19,562",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,13831,City of Norwich - (CT),CT,Municipal,132.190,0.930,142.140,132.190,0.930,142.140,132.190,0.930,142.140,"20,564",35.0,N,.,.,.,.,.,.,.,,,.,
2020,13936,Oakdale Electric Coop,WI,Cooperative,114.800,1.012,113.439,90.800,0.920,98.696,100.800,0.790,127.595,"17,107",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13955,City of Ocala,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,132.017,1.908,69.191,109.467,1.447,75.651,"54,194",N,L,12.5,Y
2020,13963,Oconomowoc Utilities,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,7.271,0.057,127.561,.,.,.,"10,136",Y,L,24.9,N
2020,13998,Ohio Edison Co,OH,Investor Owned,342.966,1.451,236.365,108.573,1.066,101.851,313.525,1.185,264.578,"1,046,570",36.0,Y,.,.,.,.,.,.,.,,,.,
2020,14006,Ohio Power Co,OH,Investor Owned,254.600,1.429,178.167,166.800,1.239,134.625,228.700,1.296,176.466,"1,499,447",35.0,Y,.,.,.,.,.,.,.,,,.,
2020,14055,PUD No 1 of Okanogan County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,308.240,1.670,184.575,153.400,1.030,148.932,"21,509",N,F,24.9,N
2020,14062,Oklahoma Electric Coop Inc,OK,Cooperative,"1,422.800",3.080,461.948,68.500,1.400,48.929,"1,408.600",2.500,563.440,"59,153",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,165.350,1.380,119.819,125.640,1.202,104.526,"69,216",N,L,34.5,Y
2020,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,"5,995.970",2.336,"2,566.768",140.080,0.859,163.073,"799,327",N,L,34.5,Y
2020,14109,"Oregon Trail El Cons Coop, Inc",OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,144.180,1.620,89.000,104.670,1.410,74.234,"31,351",N,F,34.5,Y
2020,14127,Omaha Public Power District,NE,Political Subdivision,129.600,0.680,190.588,78.700,0.530,148.491,.,.,.,"384,843",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,14146,City of Opelika - (AL),AL,Municipal,.,.,.,163.820,2.250,72.809,.,.,.,"13,556",12.0,Y,.,.,.,.,.,.,.,,,.,
2020,14154,Orange & Rockland Utils Inc,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,"1,188.740",1.892,628.298,96.196,0.961,100.100,"231,512",N,F,34.5,N
2020,14170,Orcas Power & Light Coop,WA,Cooperative,222.300,2.368,93.877,222.300,2.368,93.877,197.800,1.394,141.894,"14,750",12.5,N,.,.,.,.,.,.,.,,,.,
2020,14175,"Tri-County Electric Coop, Inc (SC)",SC,Cooperative,244.810,3.390,72.215,207.220,3.250,63.760,186.200,2.500,74.480,"18,153",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,14192,Osage Valley Elec Coop Assn,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,516.400,1.551,332.946,132.294,0.961,137.663,"16,476",N,F,12.5,Y
2020,14194,City of Orrville - (OH),OH,Municipal,.,.,.,.,.,.,.,.,.,.,.,,121.060,1.170,103.470,72.700,.,.,"7,444",Y,L,13.8,N
2020,14232,Otter Tail Power Co,MN,Investor Owned,107.660,1.400,76.900,107.660,1.400,76.900,.,.,.,"63,290",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,14232,Otter Tail Power Co,ND,Investor Owned,105.900,1.700,62.294,105.900,1.700,62.294,.,.,.,"59,761",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,14232,Otter Tail Power Co,SD,Investor Owned,79.200,1.100,72.000,79.200,1.100,72.000,.,.,.,"11,930",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,14245,Overton Power District No 5,NV,Political Subdivision,35.993,0.501,71.842,35.993,0.501,71.842,35.993,0.501,71.842,"16,535",69.0,Y,.,.,.,.,.,.,.,,,.,
2020,14246,City of Owatonna - (MN),MN,Municipal,26.266,0.367,71.569,26.266,0.367,71.569,.,.,.,"10,016",12.5,N,.,.,.,.,.,.,.,,,.,
2020,14251,Owen Electric Coop Inc,KY,Cooperative,160.603,1.295,124.018,78.770,1.090,72.266,.,.,.,"63,141",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,14268,City of Owensboro - (KY),KY,Municipal,42.171,0.695,60.678,42.171,0.695,60.678,42.171,0.695,60.678,"27,232",15.0,Y,.,.,.,.,.,.,.,,,.,
2020,14289,Ozarks Electric Coop Corp - (AR),AR,Cooperative,63.710,0.800,79.638,39.320,0.500,78.640,14.490,0.210,69.000,"69,122",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,14289,Ozarks Electric Coop Corp - (AR),OK,Cooperative,172.490,1.510,114.232,68.430,0.780,87.731,57.940,0.320,181.063,"12,351",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,14328,Pacific Gas & Electric Co.,CA,Investor Owned,444.100,1.343,330.678,137.000,1.037,132.112,307.100,0.306,"1,003.595","5,631,670",35.0,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,CA,Investor Owned,381.375,1.702,224.075,132.866,1.098,121.007,378.120,1.680,225.071,"46,267",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,ID,Investor Owned,421.811,3.546,118.954,166.021,2.365,70.199,421.068,3.537,119.047,"83,400",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,OR,Investor Owned,353.963,1.648,214.783,110.705,0.996,111.150,353.334,1.644,214.923,"617,333",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,UT,Investor Owned,681.953,1.430,476.890,105.817,0.926,114.273,681.781,1.426,478.107,"954,372",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,WA,Investor Owned,286.037,1.240,230.675,105.638,0.794,133.045,286.037,1.240,230.675,"135,697",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14354,PacifiCorp,WY,Investor Owned,307.254,1.693,181.485,112.006,1.119,100.095,265.221,1.432,185.210,"145,277",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14371,City of Paducah - (KY),KY,Municipal,41.691,1.341,31.089,41.691,1.341,31.089,41.691,1.341,31.089,"22,227",15.0,Y,.,.,.,.,.,.,.,,,.,
2020,14381,City of Painesville,OH,Municipal,91.130,0.890,102.393,71.270,0.660,107.985,.,.,.,"12,239",13.8,N,.,.,.,.,.,.,.,,,.,
2020,14398,Palmetto Electric Coop Inc,SC,Cooperative,88.440,0.657,134.612,37.920,0.541,70.092,52.460,0.542,96.790,"73,513",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,14401,City of Palo Alto - (CA),CA,Municipal,35.630,0.490,72.714,.,.,.,.,.,.,"29,136",12.0,Y,.,.,.,.,.,.,.,,,.,
2020,14424,"Panola-Harrison Elec Coop, Inc",LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,188.700,1.252,150.719,.,.,.,"9,803",N,F,7.2,N
2020,14424,"Panola-Harrison Elec Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,166.800,1.831,91.098,.,.,.,"10,264",N,F,7.2,N
2020,14455,City of Paris - (TN),TN,Municipal,937.701,4.510,207.916,238.000,3.000,79.333,937.701,4.510,207.916,"21,577",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,14468,People's Cooperative Services,MN,Cooperative,73.630,1.013,72.685,73.630,1.013,72.685,63.830,0.599,106.561,"23,120",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,14534,City of Pasadena - (CA),CA,Municipal,35.889,0.418,85.859,35.889,0.418,85.859,35.889,0.418,85.859,"64,994",17.2,Y,.,.,.,.,.,.,.,,,.,
2020,14557,"Pee Dee Electric Coop, Inc",SC,Cooperative,137.500,1.510,91.060,137.500,1.510,91.060,113.800,1.085,104.885,"30,822",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,14563,Pearl River Valley El Pwr Assn,MS,Cooperative,950.789,2.787,341.151,200.690,1.975,101.615,937.847,2.688,348.901,"50,750",25.0,N,.,.,.,.,.,.,.,,,.,
2020,14606,"Peace River Electric Coop, Inc",FL,Cooperative,164.400,1.720,95.581,129.600,1.140,113.684,156.600,1.590,98.491,"49,523",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,14610,Orlando Utilities Comm,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,60.100,0.960,62.604,59.900,0.910,65.824,"255,974",N,L,34.5,Y
2020,14624,PUD No 2 of Grant County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,100.366,0.710,141.361,.,.,.,"52,228",N,F,13.2,N
2020,14626,"Pedernales Electric Coop, Inc",TX,Cooperative,57.680,0.679,84.948,57.680,0.679,84.948,53.750,0.651,82.565,"353,116",25.0,N,.,.,.,.,.,.,.,,,.,
2020,14668,Peninsula Light Company,WA,Cooperative,77.000,0.510,150.980,77.000,0.510,150.980,.,.,.,"33,710",12.5,N,.,.,.,.,.,.,.,,,.,
2020,14711,Pennsylvania Electric Co,PA,Investor Owned,322.919,1.909,169.156,199.970,1.631,122.606,293.627,1.542,190.420,"579,765",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,14715,PPL Electric Utilities Corp,PA,Investor Owned,118.600,0.880,134.773,68.600,0.690,99.420,114.300,0.750,152.400,"1,438,204",12.0,Y,.,.,.,.,.,.,.,,,.,
2020,14716,Pennsylvania Power Co,PA,Investor Owned,180.020,0.978,184.070,98.578,0.794,124.154,165.378,0.826,200.216,"165,229",23.0,Y,.,.,.,.,.,.,.,,,.,
2020,14717,Pee Dee Electric Member Corp,NC,Cooperative,681.800,4.541,150.143,215.740,3.024,71.343,646.270,2.410,268.162,"21,265",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,14724,Pennyrile Rural Electric Coop,KY,Cooperative,307.400,2.930,104.915,198.900,2.220,89.595,301.900,2.519,119.849,"47,270",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,14775,People's Electric Cooperative,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,274.402,2.044,134.248,215.343,1.651,130.432,"23,309",N,F,25.0,Y
2020,14839,City of Peru - (IN),IN,Municipal,48.720,0.480,101.500,15.470,0.210,73.667,48.720,0.480,101.500,"10,610",12.5,N,.,.,.,.,.,.,.,,,.,
2020,14864,Petit Jean Electric Coop Corp,AR,Cooperative,348.930,2.024,172.396,204.700,1.594,128.419,204.700,1.594,128.419,"20,019",69.0,Y,.,.,.,.,.,.,.,,,.,
2020,14940,PECO Energy Co,PA,Investor Owned,629.000,1.520,413.816,76.000,0.820,92.683,628.000,1.510,415.894,"1,672,521",34.0,Y,.,.,.,.,.,.,.,,,.,
2020,15016,Pickwick Electric Coop,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,200.000,.,.,200.000,.,.,"20,794",N,L,25.0,N
2020,15023,Piedmont Electric Member Corp,NC,Cooperative,206.843,1.367,151.312,119.112,1.072,111.112,199.229,1.253,159.002,"32,939",12.5,N,.,.,.,.,.,.,.,,,.,
2020,15045,Pike County Light & Power Co,PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,778.200,2.230,348.969,83.000,0.450,184.444,"5,227",N,F,34.5,N
2020,15048,Electrical Dist No2 Pinal County,AZ,Political Subdivision,"1,197.300",.,.,764.500,.,.,"1,197.300",.,.,"5,371",.,Y,.,.,.,.,.,.,.,,,.,
2020,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,Cooperative,131.500,1.470,89.456,90.900,1.140,79.737,115.600,0.940,122.979,"17,203",12.0,N,.,.,.,.,.,.,.,,,.,
2020,15073,"Pioneer Electric Coop, Inc - (KS)",KS,Cooperative,125.200,.,.,125.200,.,.,123.190,.,.,"16,602",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,15095,City of Piqua - (OH),OH,Municipal,28.104,0.570,49.305,.,.,.,.,.,.,"10,815",13.0,N,.,.,.,.,.,.,.,,,.,
2020,15138,"Platte-Clay Electric Coop, Inc",MO,Cooperative,77.927,1.066,73.102,43.064,0.686,62.776,61.219,0.706,86.712,"23,456",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,15175,Pointe Coupee Elec Member Corp,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,463.200,1.800,257.333,.,.,.,"10,464",N,O,13.2,N
2020,15202,City of Ponca City - (OK),OK,Municipal,"1,565.335",1.868,837.974,79.037,0.823,96.035,.,.,.,"15,815",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,15229,City of Poplar Bluff - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,114.800,0.750,153.067,.,.,.,"9,652",N,L,69.0,N
2020,15248,Portland General Electric Co,OR,Investor Owned,312.000,0.810,385.185,100.000,0.600,166.667,300.000,0.730,410.959,"900,756",35.0,Y,.,.,.,.,.,.,.,,,.,
2020,15257,"Poudre Valley REA, Inc",CO,Cooperative,135.810,1.040,130.587,106.550,0.950,112.158,131.810,0.961,137.159,"46,506",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,15263,The Potomac Edison Company,MD,Investor Owned,133.756,0.950,140.796,123.292,0.924,133.433,127.773,0.877,145.693,"273,579",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15263,The Potomac Edison Company,WV,Investor Owned,156.484,1.058,147.905,156.484,1.058,147.905,148.773,1.004,148.180,"145,497",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15270,Potomac Electric Power Co,DC,Investor Owned,44.000,0.400,110.000,39.000,0.370,105.405,44.000,0.400,110.000,"311,590",34.0,Y,.,.,.,.,.,.,.,,,.,
2020,15270,Potomac Electric Power Co,MD,Investor Owned,62.000,0.680,91.176,52.000,0.630,82.540,62.000,0.680,91.176,"582,148",34.0,Y,.,.,.,.,.,.,.,,,.,
2020,15291,Prairie Energy Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,100.300,1.386,72.367,100.300,1.386,72.367,"4,300",N,F,12.5,Y
2020,15340,Presque Isle Elec & Gas Coop,MI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,872.300,2.497,349.339,252.900,1.501,168.488,"34,266",N,O,24.9,N
2020,15344,Polk-Burnett Electric Coop,WI,Cooperative,209.400,1.750,119.657,42.000,0.700,60.000,62.640,0.537,116.648,"21,121",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,15410,Prince George Electric Coop,VA,Cooperative,474.230,.,.,261.790,.,.,282.780,.,.,"11,970",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,15419,PUD No 3 of Mason County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,452.100,2.000,226.050,211.900,1.200,176.583,"35,121",N,F,12.5,Y
2020,15444,Provo City Corp,UT,Municipal,21.630,0.240,90.125,21.630,0.240,90.125,21.630,0.240,90.125,"37,788",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,15466,Public Service Co of Colorado,CO,Investor Owned,138.626,1.035,133.938,83.285,0.851,97.867,135.498,0.987,137.283,"1,441,506",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,278.730,1.250,222.984,121.000,0.950,127.368,241.280,0.970,248.742,"874,689",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15472,Public Service Co of NH,NH,Investor Owned,464.320,1.492,311.206,95.770,0.806,118.821,464.320,1.492,311.206,"535,095",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15473,Public Service Co of NM,NM,Investor Owned,128.000,0.779,164.313,89.150,0.712,125.211,120.130,0.690,174.101,"536,586",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,15474,Public Service Co of Oklahoma,OK,Investor Owned,263.700,1.412,186.756,88.900,1.027,86.563,207.800,1.111,187.039,"559,804",35.0,Y,.,.,.,.,.,.,.,,,.,
2020,15477,Public Service Elec & Gas Co,NJ,Investor Owned,452.680,1.070,423.065,44.720,0.620,72.129,452.680,1.070,423.065,"2,430,197",69.0,Y,.,.,.,.,.,.,.,,,.,
2020,15500,Puget Sound Energy Inc,WA,Investor Owned,414.000,1.700,243.529,171.000,1.060,161.321,374.000,1.490,251.007,"1,180,611",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,15507,City of Pulaski - (TN),TN,Municipal,476.360,3.126,152.386,148.160,1.830,80.962,476.360,3.126,152.386,"14,624",7.6,Y,.,.,.,.,.,.,.,,,.,
2020,15671,Randolph Electric Member Corp,NC,Cooperative,195.292,2.060,94.802,95.483,1.455,65.624,150.778,1.672,90.178,"32,570",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,15700,Rayle Electric Membership Corp,GA,Cooperative,298.710,2.850,104.811,269.070,2.770,97.137,281.300,2.390,117.699,"18,763",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,15748,Town of Reading - (MA),MA,Municipal,37.591,0.346,108.645,18.929,0.225,84.129,.,.,.,"30,111",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,15783,City of Redding - (CA),CA,Municipal,52.510,0.492,106.728,52.510,0.492,106.728,52.510,0.492,106.728,"44,808",12.5,N,.,.,.,.,.,.,.,,,.,
2020,15978,City of Richland Center - (WI),WI,Municipal,21.820,0.244,89.426,.,.,.,.,.,.,"2,940",12.5,N,.,.,.,.,.,.,.,,,.,
2020,15979,City of Richland - (WA),WA,Municipal,18.932,0.593,31.926,18.932,0.593,31.926,18.932,0.593,31.926,"25,613",12.5,N,.,.,.,.,.,.,.,,,.,
2020,15989,City of Richmond - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,41.000,0.570,71.930,.,.,.,"21,276",Y,L,15.0,N
2020,16057,"Rio Grande Electric Coop, Inc",TX,Cooperative,587.261,.,.,491.505,.,.,571.486,.,.,"13,506",24.9,N,.,.,.,.,.,.,.,,,.,
2020,16060,Riverland Energy Cooperative,WI,Cooperative,87.552,0.694,126.156,72.612,0.594,122.242,85.752,0.675,127.040,"18,507",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,16063,"Rita Blanca Electric Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"1,702.695",2.409,706.806,29.355,0.259,113.340,"8,039",N,L,14.4,N
2020,16082,City of River Falls,WI,Municipal,21.180,0.300,70.600,21.180,0.300,70.600,21.180,0.300,70.600,"6,612",12.4,N,.,.,.,.,.,.,.,,,.,
2020,16088,City of Riverside - (CA),CA,Municipal,87.080,0.780,111.641,87.080,0.780,111.641,.,.,.,"110,480",12.0,N,.,.,.,.,.,.,.,,,.,
2020,16101,Roanoke Electric Member Corp,NC,Cooperative,421.090,1.657,254.128,115.200,1.070,107.664,239.190,1.300,183.992,"14,683",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,16146,"Navasota Valley Elec Coop, Inc",TX,Cooperative,416.647,2.740,152.061,372.252,2.603,143.009,411.269,2.657,154.787,"19,298",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16179,Rochelle Municipal Utilities,IL,Municipal,93.067,0.725,128.368,.,.,.,.,.,.,"6,899",15.0,N,.,.,.,.,.,.,.,,,.,
2020,16181,Rochester Public Utilities,MN,Municipal,29.580,0.680,43.500,29.580,0.680,43.500,29.580,0.680,43.500,"57,447",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,16183,Rochester Gas & Electric Corp,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,124.750,1.020,122.304,93.460,0.880,106.205,"338,655",N,O,34.5,N
2020,16195,City of Rock Hill - (SC),SC,Municipal,136.905,1.215,112.679,70.487,0.896,78.669,.,.,.,"38,870",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16196,Rock Energy Cooperative,IL,Cooperative,18.619,0.185,100.643,.,.,.,.,.,.,"11,494",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,16196,Rock Energy Cooperative,WI,Cooperative,183.714,1.184,155.164,.,.,.,.,.,.,"7,754",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16213,Rockland Electric Co,NJ,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,"2,206.200",1.653,"1,334.664",115.970,0.866,133.915,"72,600",N,F,13.2,N
2020,16223,City of Rockwood - (TN),TN,Municipal,241.049,1.907,126.402,187.450,1.799,104.197,.,.,.,"14,790",12.5,N,.,.,.,.,.,.,.,,,.,
2020,16226,City of Rocky Mount - (NC),NC,Municipal,101.360,1.530,66.248,56.650,1.150,49.261,.,.,.,"28,575",12.5,N,.,.,.,.,.,.,.,,,.,
2020,16259,City of Rolla - (MO),MO,Municipal,14.353,0.111,129.306,14.353,0.111,129.306,14.353,0.111,129.306,"9,567",12.4,N,.,.,.,.,.,.,.,,,.,
2020,16295,City of Roseville - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,10.400,0.100,104.000,8.400,0.100,84.000,"63,507",N,F,60.0,N
2020,16368,Runestone Electric Assn,MN,Cooperative,134.820,1.100,122.564,60.420,0.700,86.314,78.420,0.810,96.815,"14,583",12.5,N,.,.,.,.,.,.,.,,,.,
2020,16382,"Rural Electric Coop, Inc",OK,Cooperative,950.700,3.490,272.407,169.500,1.640,103.354,937.900,3.280,285.945,"12,043",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,16461,"Rusk County Electric Coop, Inc",TX,Cooperative,742.400,.,.,419.200,.,.,674.600,.,.,"22,934",14.0,Y,.,.,.,.,.,.,.,,,.,
2020,16463,City of Ruston - (LA),LA,Municipal,217.880,2.340,93.111,.,.,.,.,.,.,"10,939",13.8,N,.,.,.,.,.,.,.,,,.,
2020,16496,Rutherford Elec Member Corp,NC,Cooperative,314.960,1.379,228.397,86.170,0.939,91.768,308.710,1.238,249.362,"72,408",13.2,N,.,.,.,.,.,.,.,,,.,
2020,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,47.600,0.900,52.889,47.600,0.900,52.889,"637,015",N,F,69.0,Y
2020,16555,Salem Electric - (OR),OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,12.510,0.100,125.100,12.510,0.100,125.100,"20,120",N,L,12.4,N
2020,16558,City of Salem - (VA),VA,Municipal,10.155,0.230,44.152,10.155,0.230,44.152,.,.,.,"13,371",12.5,N,.,.,.,.,.,.,.,,,.,
2020,16572,Salt River Project,AZ,Political Subdivision,47.321,0.751,63.011,40.827,0.691,59.084,46.340,0.721,64.272,"1,072,666",34.5,N,.,.,.,.,.,.,.,,,.,
2020,16587,Salt River Electric Coop Corp,KY,Cooperative,95.800,0.990,96.768,85.800,0.880,97.500,82.020,0.800,102.525,"53,975",12.4,Y,.,.,.,.,.,.,.,,,.,
2020,16603,"San Luis Valley R E C, Inc",CO,Cooperative,289.900,0.130,"2,230.000",97.100,0.074,"1,312.162",286.700,0.128,"2,239.844","12,578",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,16604,City of San Antonio - (TX),TX,Municipal,93.950,1.200,78.292,56.850,0.930,61.129,.,.,.,"848,579",35.0,Y,.,.,.,.,.,.,.,,,.,
2020,16606,"Santee Electric Coop, Inc",SC,Cooperative,257.010,.,.,137.440,.,.,244.160,.,.,"43,664",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,16609,San Diego Gas & Electric Co,CA,Investor Owned,200.400,0.796,251.759,70.720,0.678,104.307,200.400,0.796,251.759,"1,491,385",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,16611,Access Energy Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,120.000,1.360,88.235,120.000,1.360,88.235,"8,963",Y,L,12.5,Y
2020,16613,Sam Houston Electric Coop Inc,TX,Cooperative,779.200,.,.,301.400,.,.,.,.,.,"79,583",34.5,N,.,.,.,.,.,.,.,,,.,
2020,16616,"San Isabel Electric Assn, Inc",CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,316.800,1.224,258.824,198.900,1.210,164.380,"25,286",N,L,24.9,Y
2020,16627,San Patricio Electric Coop Inc,TX,Cooperative,300.092,2.143,140.034,246.393,1.947,126.550,119.474,1.218,98.090,"11,784",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,16638,"San Bernard Electric Coop, Inc",TX,Cooperative,122.041,1.218,100.198,99.241,1.096,90.548,.,.,.,"32,302",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,16655,City of Santa Clara - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,169.210,0.930,181.946,.,.,.,"55,526",N,L,60.0,N
2020,16740,Scenic Rivers Energy Coop,WI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,92.800,1.550,59.871,92.800,1.550,59.871,"14,303",N,L,12.5,Y
2020,16751,Three Rivers Electric Coop,MO,Cooperative,82.564,0.767,107.645,82.564,0.767,107.645,81.712,0.658,124.182,"23,065",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,16805,SEMO Electric Cooperative,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,164.975,1.549,106.504,164.975,1.549,106.504,"16,032",N,L,25.0,N
2020,16829,City of Scottsboro,AL,Municipal,.,.,.,86.310,1.580,54.627,.,.,.,"8,355",7.2,N,.,.,.,.,.,.,.,,,.,
