Data Year,Utility Number,Utility Name,Short Form,State,County
2019,1273,"Bartlett Electric Coop, Inc",,TX,Lee
2019,1273,"Bartlett Electric Coop, Inc",,TX,Milam
2019,1273,"Bartlett Electric Coop, Inc",,TX,Williamson
2019,1276,"Barrow Utils & Elec Coop, Inc",,AK,North Slope
2019,1278,City of Barron - (WI),Y,WI,Barron
2019,1279,Barry Electric Coop,,MO,Barry
2019,1279,Barry Electric Coop,,MO,McDonald
2019,1283,Bartholomew County Rural E M C,,IN,Bartholomew
2019,1283,Bartholomew County Rural E M C,,IN,Decatur
2019,1283,Bartholomew County Rural E M C,,IN,Jackson
2019,1283,Bartholomew County Rural E M C,,IN,Jennings
2019,1299,"Barton Village, Inc",Y,VT,Orleans
2019,1300,City of Bartow - (FL),,FL,Polk
2019,1301,"Barton County Elec Coop, Inc",,MO,Barton
2019,1301,"Barton County Elec Coop, Inc",,MO,Cedar
2019,1301,"Barton County Elec Coop, Inc",,MO,Dade
2019,1301,"Barton County Elec Coop, Inc",,MO,Jasper
2019,1301,"Barton County Elec Coop, Inc",,MO,Vernon
2019,1307,Basin Electric Power Coop,,ND,Mercer
2019,1307,Basin Electric Power Coop,,WY,Park
2019,1324,City of Bastrop - (TX),Y,TX,Bastrop
2019,1325,City of Batavia - (IL),,IL,Kane
2019,1326,Village of Bartley - (NE),Y,NE,Red Willow
2019,1343,Bath Electric Gas & Water,Y,NY,Steuben
2019,1346,City of Battle Creek- (NE),Y,NE,Madison
2019,1353,City of Baudette - (MN),Y,MN,Lake of The Woods
2019,1366,City of Bay City - (MI),,MI,Bay
2019,1367,"Bayfield Electric Coop, Inc",,MI,Gogebic
2019,1367,"Bayfield Electric Coop, Inc",,WI,Ashland
2019,1367,"Bayfield Electric Coop, Inc",,WI,Bayfield
2019,1367,"Bayfield Electric Coop, Inc",,WI,Douglas
2019,1367,"Bayfield Electric Coop, Inc",,WI,Iron
2019,1367,"Bayfield Electric Coop, Inc",,WI,Sawyer
2019,1367,"Bayfield Electric Coop, Inc",,WI,Vilas
2019,1374,City of Bayard - (NE),Y,NE,Morrill
2019,1386,Village of Beach City - (OH),Y,OH,Stark
2019,1386,Village of Beach City - (OH),Y,OH,Tuscarawas
2019,1387,City of Benham,Y,KY,Harlan
2019,1417,"Beartooth Electric Coop, Inc",,MT,Carbon
2019,1417,"Beartooth Electric Coop, Inc",,MT,Stillwater
2019,1417,"Beartooth Electric Coop, Inc",,MT,Sweet Grass
2019,1417,"Beartooth Electric Coop, Inc",,WY,Park
2019,1427,City of Beatrice - (NE),,NE,Gage
2019,1434,Beaver City Corporation,Y,UT,Beaver
2019,1435,City of Beaver City - (NE),Y,NE,Furnas
2019,1456,Town of Bedford - (VA),,VA,Bedford
2019,1458,"Beauregard Electric Coop, Inc",,LA,Allen
2019,1458,"Beauregard Electric Coop, Inc",,LA,Beauregard
2019,1458,"Beauregard Electric Coop, Inc",,LA,Calcasieu
2019,1458,"Beauregard Electric Coop, Inc",,LA,Evangeline
2019,1458,"Beauregard Electric Coop, Inc",,LA,Jefferson Davis
2019,1458,"Beauregard Electric Coop, Inc",,LA,Rapides
2019,1458,"Beauregard Electric Coop, Inc",,LA,Vernon
2019,1494,Town of Belhaven - (NC),Y,NC,Beaufort
2019,1512,City of Belleville - (KS),Y,KS,Republic
2019,1515,City of Bellevue - (IA),Y,IA,Jackson
2019,1519,City of Bellville - (TX),Y,TX,Austin
2019,1522,Village of Belmont - (WI),Y,WI,Lafayette
2019,1523,Town of Belmont - (MA),,MA,Middlesex
2019,1525,City of Beloit - (KS),,KS,Mitchell
2019,1529,"Beltrami Electric Coop, Inc",,MN,Beltrami
2019,1529,"Beltrami Electric Coop, Inc",,MN,Cass
2019,1529,"Beltrami Electric Coop, Inc",,MN,Clearwater
2019,1529,"Beltrami Electric Coop, Inc",,MN,Hubbard
2019,1529,"Beltrami Electric Coop, Inc",,MN,Itasca
2019,1529,"Beltrami Electric Coop, Inc",,MN,Koochiching
2019,1554,City of Benkelman - (NE),Y,NE,Dundy
2019,1566,City of Bennettsville - (SC),,SC,Marlboro
2019,1571,Town of Benson - (NC),Y,NC,Johnston
2019,1572,Badger Power Marketing Authority,,WI,Shawano
2019,1573,City of Benson - (MN),,MN,Swift
2019,1578,Benton County,,TN,Benton
2019,1579,PUD No 1 of Benton County,,WA,Benton
2019,1581,City of Benton - (AR),,AR,Saline
2019,1582,City of Benton - (KY),,KY,Marshall
2019,1585,Village of Benton - (WI),Y,WI,Lafayette
2019,1586,City of Bentonville - (AR),,AR,Benton
2019,1591,"Big Country Electric Coop, Inc",,TX,Borden
2019,1591,"Big Country Electric Coop, Inc",,TX,Fisher
2019,1591,"Big Country Electric Coop, Inc",,TX,Garza
2019,1591,"Big Country Electric Coop, Inc",,TX,Haskell
2019,1591,"Big Country Electric Coop, Inc",,TX,Jones
2019,1591,"Big Country Electric Coop, Inc",,TX,Kent
2019,1591,"Big Country Electric Coop, Inc",,TX,Mitchell
2019,1591,"Big Country Electric Coop, Inc",,TX,Nolan
2019,1591,"Big Country Electric Coop, Inc",,TX,Scurry
2019,1591,"Big Country Electric Coop, Inc",,TX,Shackelford
2019,1591,"Big Country Electric Coop, Inc",,TX,Stonewall
2019,1591,"Big Country Electric Coop, Inc",,TX,Throckmorton
2019,1601,City of Beresford,,SD,Lincoln
2019,1601,City of Beresford,,SD,Union
2019,1604,Village of Bergen - (NY),Y,NY,Genesee
2019,1613,Berkeley Electric Coop Inc,,SC,Berkeley
2019,1613,Berkeley Electric Coop Inc,,SC,Charleston
2019,1613,Berkeley Electric Coop Inc,,SC,Dorchester
2019,1615,Town of Berlin - (MD),Y,MD,Worcester
2019,1618,Borough of Berlin - (PA),Y,PA,Somerset
2019,1625,Benton Rural Electric Assn,,WA,Benton
2019,1625,Benton Rural Electric Assn,,WA,Lewis
2019,1625,Benton Rural Electric Assn,,WA,Yakima
2019,1640,City of Bessemer Utilities,,AL,Jefferson
2019,1647,City of Bethany - (MO),Y,MO,Harrison
2019,1648,Village of Bethany - (IL),Y,IL,Moultrie
2019,1650,Village of Bethel - (OH),Y,OH,Clermont
2019,1671,Big Flat Electric Coop Inc,Y,MT,Blaine
2019,1671,Big Flat Electric Coop Inc,Y,MT,Phillips
2019,1671,Big Flat Electric Coop Inc,Y,MT,Valley
2019,1675,Big Horn Rural Electric Co,,MT,Big Horn
2019,1675,Big Horn Rural Electric Co,,MT,Carbon
2019,1675,Big Horn Rural Electric Co,,WY,Big Horn
2019,1675,Big Horn Rural Electric Co,,WY,Johnson
2019,1675,Big Horn Rural Electric Co,,WY,Park
2019,1675,Big Horn Rural Electric Co,,WY,Sheridan
2019,1675,Big Horn Rural Electric Co,,WY,Washakie
2019,1677,Village of Bloomdale - (OH),Y,OH,Wood
2019,1683,"Big Horn County Elec Coop, Inc",,MT,Big Horn
2019,1683,"Big Horn County Elec Coop, Inc",,WY,Sheridan
2019,1698,City of Big Stone City - (SD),Y,SD,Grant
2019,1702,City of Biggs - (CA),Y,CA,Butte
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Breathitt
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Floyd
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Johnson
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Knott
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Lawrence
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Magoffin
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Martin
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Morgan
2019,1723,"Big Bend Electric Coop, Inc",,WA,Adams
2019,1723,"Big Bend Electric Coop, Inc",,WA,Franklin
2019,1723,"Big Bend Electric Coop, Inc",,WA,Grant
2019,1723,"Big Bend Electric Coop, Inc",,WA,Lincoln
2019,1723,"Big Bend Electric Coop, Inc",,WA,Whitman
2019,1726,City of Blue Mound - (KS),Y,KS,Linn
2019,1736,Blachly-Lane County Coop El Assn,,OR,Lane
2019,1738,Bonneville Power Administration,,CA,Siskiyou
2019,1738,Bonneville Power Administration,,ID,Bingham
2019,1738,Bonneville Power Administration,,ID,Bonner
2019,1738,Bonneville Power Administration,,ID,Bonneville
2019,1738,Bonneville Power Administration,,ID,Boundary
2019,1738,Bonneville Power Administration,,ID,Butte
2019,1738,Bonneville Power Administration,,ID,Clearwater
2019,1738,Bonneville Power Administration,,ID,Custer
2019,1738,Bonneville Power Administration,,ID,Elmore
2019,1738,Bonneville Power Administration,,ID,Fremont
2019,1738,Bonneville Power Administration,,ID,Gem
2019,1738,Bonneville Power Administration,,ID,Jefferson
2019,1738,Bonneville Power Administration,,ID,Kootenai
2019,1738,Bonneville Power Administration,,ID,Latah
2019,1738,Bonneville Power Administration,,ID,Madison
2019,1738,Bonneville Power Administration,,ID,Nez Perce
2019,1738,Bonneville Power Administration,,ID,Power
2019,1738,Bonneville Power Administration,,ID,Shoshone
2019,1738,Bonneville Power Administration,,ID,Teton
2019,1738,Bonneville Power Administration,,MT,Broadwater
2019,1738,Bonneville Power Administration,,MT,Deer Lodge
2019,1738,Bonneville Power Administration,,MT,Granite
2019,1738,Bonneville Power Administration,,MT,Jefferson
2019,1738,Bonneville Power Administration,,MT,Mineral
2019,1738,Bonneville Power Administration,,MT,Missoula
2019,1738,Bonneville Power Administration,,MT,Powell
2019,1738,Bonneville Power Administration,,MT,Silver Bow
2019,1738,Bonneville Power Administration,,OR,Baker
2019,1738,Bonneville Power Administration,,OR,Clackamas
2019,1738,Bonneville Power Administration,,OR,Clatsop
2019,1738,Bonneville Power Administration,,OR,Columbia
2019,1738,Bonneville Power Administration,,OR,Coos
2019,1738,Bonneville Power Administration,,OR,Crook
2019,1738,Bonneville Power Administration,,OR,Curry
2019,1738,Bonneville Power Administration,,OR,Deschutes
2019,1738,Bonneville Power Administration,,OR,Douglas
2019,1738,Bonneville Power Administration,,OR,Gilliam
2019,1738,Bonneville Power Administration,,OR,Hood River
2019,1738,Bonneville Power Administration,,OR,Jefferson
2019,1738,Bonneville Power Administration,,OR,Klamath
2019,1738,Bonneville Power Administration,,OR,Lake
2019,1738,Bonneville Power Administration,,OR,Lane
2019,1738,Bonneville Power Administration,,OR,Lincoln
2019,1738,Bonneville Power Administration,,OR,Linn
2019,1738,Bonneville Power Administration,,OR,Marion
2019,1738,Bonneville Power Administration,,OR,Morrow
2019,1738,Bonneville Power Administration,,OR,Multnomah
2019,1738,Bonneville Power Administration,,OR,Polk
2019,1738,Bonneville Power Administration,,OR,Sherman
2019,1738,Bonneville Power Administration,,OR,Tillamook
2019,1738,Bonneville Power Administration,,OR,Umatilla
2019,1738,Bonneville Power Administration,,OR,Union
2019,1738,Bonneville Power Administration,,OR,Wasco
2019,1738,Bonneville Power Administration,,OR,Washington
2019,1738,Bonneville Power Administration,,OR,Yamhill
2019,1738,Bonneville Power Administration,,WA,Adams
2019,1738,Bonneville Power Administration,,WA,Benton
2019,1738,Bonneville Power Administration,,WA,Chelan
2019,1738,Bonneville Power Administration,,WA,Clallam
2019,1738,Bonneville Power Administration,,WA,Clark
2019,1738,Bonneville Power Administration,,WA,Cowlitz
2019,1738,Bonneville Power Administration,,WA,Douglas
2019,1738,Bonneville Power Administration,,WA,Ferry
2019,1738,Bonneville Power Administration,,WA,Franklin
2019,1738,Bonneville Power Administration,,WA,Grant
2019,1738,Bonneville Power Administration,,WA,Grays Harbor
2019,1738,Bonneville Power Administration,,WA,Jefferson
2019,1738,Bonneville Power Administration,,WA,King
2019,1738,Bonneville Power Administration,,WA,Kitsap
2019,1738,Bonneville Power Administration,,WA,Kittitas
2019,1738,Bonneville Power Administration,,WA,Klickitat
2019,1738,Bonneville Power Administration,,WA,Lewis
2019,1738,Bonneville Power Administration,,WA,Lincoln
2019,1738,Bonneville Power Administration,,WA,Okanogan
2019,1738,Bonneville Power Administration,,WA,Pacific
2019,1738,Bonneville Power Administration,,WA,Pend Oreille
2019,1738,Bonneville Power Administration,,WA,Pierce
2019,1738,Bonneville Power Administration,,WA,Skagit
2019,1738,Bonneville Power Administration,,WA,Snohomish
2019,1738,Bonneville Power Administration,,WA,Spokane
2019,1738,Bonneville Power Administration,,WA,Stevens
2019,1738,Bonneville Power Administration,,WA,Thurston
2019,1738,Bonneville Power Administration,,WA,Walla Walla
2019,1738,Bonneville Power Administration,,WA,Whatcom
2019,1738,Bonneville Power Administration,,WA,Yakima
2019,1738,Bonneville Power Administration,,WY,Teton
2019,1763,"Black River Electric Coop, Inc - (SC)",,SC,Clarendon
2019,1763,"Black River Electric Coop, Inc - (SC)",,SC,Kershaw
2019,1763,"Black River Electric Coop, Inc - (SC)",,SC,Lee
2019,1763,"Black River Electric Coop, Inc - (SC)",,SC,Sumter
2019,1764,Black Diamond Power Co,,WV,Clay
2019,1764,Black Diamond Power Co,,WV,Kanawha
2019,1764,Black Diamond Power Co,,WV,Raleigh
2019,1764,Black Diamond Power Co,,WV,Wyoming
2019,1765,Village of Black Earth - (WI),Y,WI,Dane
2019,1765,Village of Black Earth - (WI),Y,WI,Iowa
2019,1769,"Black Hills Electric Coop, Inc",,SD,Custer
2019,1769,"Black Hills Electric Coop, Inc",,SD,Fall River
2019,1769,"Black Hills Electric Coop, Inc",,SD,Lawrence
2019,1769,"Black Hills Electric Coop, Inc",,SD,Meade
2019,1769,"Black Hills Electric Coop, Inc",,SD,Pennington
2019,1769,"Black Hills Electric Coop, Inc",,SD,Shannon
2019,1775,Black River Electric Coop - (MO),,MO,Bollinger
2019,1775,Black River Electric Coop - (MO),,MO,Cape Girardeau
2019,1775,Black River Electric Coop - (MO),,MO,Dent
2019,1775,Black River Electric Coop - (MO),,MO,Iron
2019,1775,Black River Electric Coop - (MO),,MO,Madison
2019,1775,Black River Electric Coop - (MO),,MO,Reynolds
2019,1775,Black River Electric Coop - (MO),,MO,Shannon
2019,1775,Black River Electric Coop - (MO),,MO,Wayne
2019,1776,City of Black River Falls,,WI,Jackson
2019,1779,Town of Basin - (WY),Y,WY,Big Horn
2019,1780,Black Warrior Elec Member Corp,,AL,Choctaw
2019,1780,Black Warrior Elec Member Corp,,AL,Clarke
2019,1780,Black Warrior Elec Member Corp,,AL,Dallas
2019,1780,Black Warrior Elec Member Corp,,AL,Greene
2019,1780,Black Warrior Elec Member Corp,,AL,Hale
2019,1780,Black Warrior Elec Member Corp,,AL,Marengo
2019,1780,Black Warrior Elec Member Corp,,AL,Perry
2019,1780,Black Warrior Elec Member Corp,,AL,Pickens
2019,1780,Black Warrior Elec Member Corp,,AL,Sumter
2019,1780,Black Warrior Elec Member Corp,,AL,Tuscaloosa
2019,1780,Black Warrior Elec Member Corp,,AL,Washington
2019,1780,Black Warrior Elec Member Corp,,AL,Wilcox
2019,1795,Town of Blackstone - (VA),Y,VA,Nottoway
2019,1800,City of Blackwell - (OK),Y,OK,Kay
2019,1818,City of Blaine - (WA),,WA,Whatcom
2019,1823,Borough of Blakely - (PA),Y,PA,Lackawanna
2019,1824,City of Bigelow - (MN),Y,IA,Osceola
2019,1824,City of Bigelow - (MN),Y,MN,Nobles
2019,1826,City of Blakely - (GA),Y,GA,Early
2019,1839,City of Blanding - (UT),Y,UT,San Juan
2019,1857,Block Island Utility District,,RI,Washington
2019,1866,Bloomer Electric & Water Co,Y,WI,Chippewa
2019,1871,City of Blooming Prairie - (MN),Y,MN,Dodge
2019,1871,City of Blooming Prairie - (MN),Y,MN,Steele
2019,1876,City of Blountstown - (FL),Y,FL,Calhoun
2019,1883,Blue Earth Light & Water,,MN,Faribault
2019,1884,BENCO Electric Cooperative,,MN,Blue Earth
2019,1884,BENCO Electric Cooperative,,MN,Faribault
2019,1884,BENCO Electric Cooperative,,MN,Le Sueur
2019,1884,BENCO Electric Cooperative,,MN,Nicollet
2019,1884,BENCO Electric Cooperative,,MN,Sibley
2019,1886,Blue Grass Energy Coop Corp,,KY,Anderson
2019,1886,Blue Grass Energy Coop Corp,,KY,Bourbon
2019,1886,Blue Grass Energy Coop Corp,,KY,Bracken
2019,1886,Blue Grass Energy Coop Corp,,KY,Estill
2019,1886,Blue Grass Energy Coop Corp,,KY,Fayette
2019,1886,Blue Grass Energy Coop Corp,,KY,Franklin
2019,1886,Blue Grass Energy Coop Corp,,KY,Garrard
2019,1886,Blue Grass Energy Coop Corp,,KY,Grant
2019,1886,Blue Grass Energy Coop Corp,,KY,Harrison
2019,1886,Blue Grass Energy Coop Corp,,KY,Henry
2019,1886,Blue Grass Energy Coop Corp,,KY,Jackson
2019,1886,Blue Grass Energy Coop Corp,,KY,Jessamine
2019,1886,Blue Grass Energy Coop Corp,,KY,Madison
2019,1886,Blue Grass Energy Coop Corp,,KY,Mercer
2019,1886,Blue Grass Energy Coop Corp,,KY,Nelson
2019,1886,Blue Grass Energy Coop Corp,,KY,Nicholas
2019,1886,Blue Grass Energy Coop Corp,,KY,Pendleton
2019,1886,Blue Grass Energy Coop Corp,,KY,Robertson
2019,1886,Blue Grass Energy Coop Corp,,KY,Scott
2019,1886,Blue Grass Energy Coop Corp,,KY,Shelby
2019,1886,Blue Grass Energy Coop Corp,,KY,Spencer
2019,1886,Blue Grass Energy Coop Corp,,KY,Washington
2019,1886,Blue Grass Energy Coop Corp,,KY,Woodford
2019,1889,Blue Ridge Elec Member Corp - (NC),,NC,Alexander
2019,1889,Blue Ridge Elec Member Corp - (NC),,NC,Alleghany
2019,1889,Blue Ridge Elec Member Corp - (NC),,NC,Ashe
2019,1889,Blue Ridge Elec Member Corp - (NC),,NC,Avery
2019,1889,Blue Ridge Elec Member Corp - (NC),,NC,Caldwell
2019,1889,Blue Ridge Elec Member Corp - (NC),,NC,Watauga
2019,1889,Blue Ridge Elec Member Corp - (NC),,NC,Wilkes
2019,1890,Blue Ridge Electric Coop Inc - (SC),,SC,Anderson
2019,1890,Blue Ridge Electric Coop Inc - (SC),,SC,Greenville
2019,1890,Blue Ridge Electric Coop Inc - (SC),,SC,Oconee
2019,1890,Blue Ridge Electric Coop Inc - (SC),,SC,Pickens
2019,1890,Blue Ridge Electric Coop Inc - (SC),,SC,Spartanburg
2019,1891,Blue Ridge Mountain EMC - (GA),,GA,Fannin
2019,1891,Blue Ridge Mountain EMC - (GA),,GA,Gilmer
2019,1891,Blue Ridge Mountain EMC - (GA),,GA,Towns
2019,1891,Blue Ridge Mountain EMC - (GA),,GA,Union
2019,1891,Blue Ridge Mountain EMC - (GA),,NC,Cherokee
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Austin
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Bastrop
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Burleson
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Caldwell
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Colorado
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Fayette
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Gonzales
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Guadalupe
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Hays
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Lee
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Milam
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Travis
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Washington
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Williamson
2019,1896,City of Bluffton - (IN),,IN,Wells
2019,1898,"Bon Homme Yankton El Assn, Inc",,SD,Bon Homme
2019,1898,"Bon Homme Yankton El Assn, Inc",,SD,Yankton
2019,1913,City of Boerne,,TX,Kendall
2019,1936,Bolivar Energy Authority,,TN,Fayette
2019,1936,Bolivar Energy Authority,,TN,Hardeman
2019,1955,City of Bridgeport Utilities - (NE),Y,NE,Morrill
2019,1956,City of Bonners Ferry,Y,ID,Boundary
2019,1968,Boone Valley Electric Coop,Y,IA,Hancock
2019,1968,Boone Valley Electric Coop,Y,IA,Humboldt
2019,1968,Boone Valley Electric Coop,Y,IA,Wright
2019,1970,Village of Boonville - (NY),Y,NY,Lewis
2019,1970,Village of Boonville - (NY),Y,NY,Oneida
2019,1987,Town of Bostic - (NC),Y,NC,Rutherford
2019,1997,City of Boscobel - (WI),,WI,Grant
2019,2001,Boone Electric Coop,,MO,Audrain
2019,2001,Boone Electric Coop,,MO,Boone
2019,2001,Boone Electric Coop,,MO,Callaway
2019,2001,Boone Electric Coop,,MO,Howard
2019,2001,Boone Electric Coop,,MO,Monroe
2019,2001,Boone Electric Coop,,MO,Randolph
2019,2008,City of Boulder City - (NV),,NV,Clark
2019,2010,City of Bountiful,,UT,Davis
2019,2049,"Bowie-Cass Electric Coop, Inc",,TX,Bowie
2019,2049,"Bowie-Cass Electric Coop, Inc",,TX,Cass
2019,2049,"Bowie-Cass Electric Coop, Inc",,TX,Franklin
2019,2049,"Bowie-Cass Electric Coop, Inc",,TX,Morris
2019,2049,"Bowie-Cass Electric Coop, Inc",,TX,Red River
2019,2049,"Bowie-Cass Electric Coop, Inc",,TX,Titus
2019,2050,City of Bowie - (TX),Y,TX,Montague
2019,2054,City of Bowling Green - (OH),,OH,Wood
2019,2056,City of Bowling Green - (KY),,KY,Warren
2019,2064,Town of Boyce,Y,LA,Rapides
2019,2086,Town of Boylston - (MA),Y,MA,Worcester
2019,2089,Bozrah Light & Power Company,,CT,New London
2019,2120,Village of Brainard - (NE),Y,NE,Butler
2019,2128,Village of Bradner - (OH),Y,OH,Wood
2019,2135,City of Brady - (TX),Y,TX,McCulloch
2019,2138,Brainerd Public Utilities,,MN,Crow Wing
2019,2144,Town of Braintree - (MA),,MA,Norfolk
2019,2182,City of Breckenridge- (MN),,MN,Wilkin
2019,2183,City of Breda - (IA),Y,IA,Carroll
2019,2188,City of Breese - (IL),Y,IL,Clinton
2019,2192,Bremen Electric Light & Power Co,,IN,Marshall
2019,2194,City of Brenham - (TX),,TX,Washington
2019,2205,Village of Brewster - (OH),Y,OH,Stark
2019,2206,City of Brewster - (MN),,MN,Nobles
2019,2210,City of Bridgeport - (TX),Y,TX,Wise
2019,2212,"Broad River Electric Coop, Inc",,NC,Cleveland
2019,2212,"Broad River Electric Coop, Inc",,NC,Polk
2019,2212,"Broad River Electric Coop, Inc",,NC,Rutherford
2019,2212,"Broad River Electric Coop, Inc",,SC,Cherokee
2019,2212,"Broad River Electric Coop, Inc",,SC,Newberry
2019,2212,"Broad River Electric Coop, Inc",,SC,Spartanburg
2019,2212,"Broad River Electric Coop, Inc",,SC,Union
2019,2212,"Broad River Electric Coop, Inc",,SC,York
2019,2215,"Bridger Valley Elec Assn, Inc",,UT,Daggett
2019,2215,"Bridger Valley Elec Assn, Inc",,UT,Summit
2019,2215,"Bridger Valley Elec Assn, Inc",,WY,Lincoln
2019,2215,"Bridger Valley Elec Assn, Inc",,WY,Sweetwater
2019,2215,"Bridger Valley Elec Assn, Inc",,WY,Uinta
2019,2220,Brigham City Corporation,,UT,Box Elder
2019,2236,Town of Brinson - (GA),Y,GA,Decatur
2019,2247,City of Bristol - (TN),,TN,Sullivan
2019,2248,Bristol Virginia Utilities,,VA,Bristol City
2019,2248,Bristol Virginia Utilities,,VA,Scott
2019,2248,Bristol Virginia Utilities,,VA,Washington
2019,2268,Town of Braman - (OK),Y,OK,Kay
2019,2270,City of Bronson,Y,KS,Bourbon
2019,2272,Village of Brocton - (NY),Y,NY,Chautauqua
2019,2273,Brodhead Water & Lighting Comm,,WI,Green
2019,2277,City of Broken Bow - (NE),,NE,Custer
2019,2285,City of Brookings - (SD),,SD,Brookings
2019,2287,City of Brooklyn - (IA),Y,IA,Poweshiek
2019,2304,Town of Brookston - (IN),Y,IN,White
2019,2316,Brown County Rural Elec Assn,,MN,Blue Earth
2019,2316,Brown County Rural Elec Assn,,MN,Brown
2019,2316,Brown County Rural Elec Assn,,MN,Cottonwood
2019,2316,Brown County Rural Elec Assn,,MN,Nicollet
2019,2316,Brown County Rural Elec Assn,,MN,Redwood
2019,2316,Brown County Rural Elec Assn,,MN,Renville
2019,2316,Brown County Rural Elec Assn,,MN,Sibley
2019,2316,Brown County Rural Elec Assn,,MN,Watonwan
2019,2354,Brown-Atchison E C A Inc,,KS,Atchison
2019,2354,Brown-Atchison E C A Inc,,KS,Brown
2019,2354,Brown-Atchison E C A Inc,,KS,Doniphan
2019,2354,Brown-Atchison E C A Inc,,KS,Jackson
2019,2354,Brown-Atchison E C A Inc,,KS,Jefferson
2019,2354,Brown-Atchison E C A Inc,,KS,Nemaha
2019,2394,Burke-Divide Electric Coop Inc,,ND,Burke
2019,2394,Burke-Divide Electric Coop Inc,,ND,Divide
