Utility Characteristics,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2017,CA,1192,City of Banning - (CA),CISO,AC,1.475,0.285,.,.,1.76,282,9,.,.,291,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.475,0.285,0,0,1.76,282,9,0,0,291,0,0,0,0,0
2017,CA,2507,City of Burbank Water and Power,LDWP,AC,2.611,3.788,.,.,6.399,557,44,.,.,601,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.611,3.788,0,0,6.399,557,44,0,0,601,0,0,0,0,0
2017,CA,4003,City of Colton - (CA),CISO,AC,1.807,2.154,1.738,.,5.699,387,29,4,.,420,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.807,2.154,1.738,0,5.699,387,29,4,0,420,0,0,0,0,0
2017,CA,7294,City of Glendale - (CA),LDWP,AC,7.41,7.183,.,.,14.593,1324,83,.,.,1407,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,7.41,7.183,0,0,14.593,1324,83,0,0,1407,0,0,0,0,0
2017,CA,8348,City of Healdsburg - (CA),CISO,AC,0.54,0.68,.,.,1.22,128,32,.,.,160,.,.,.,.,0,.,.,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.54,0.68,0,0,1.22,128,32,0,0,160,0,0,0,0,0
2017,CA,9216,Imperial Irrigation District,IID,AC,28.502,27.814,.,.,56.316,4790,173,.,.,4963,.,.,.,.,0,.,.,.,.,0,0.841,0.136,.,.,0.977,425,22,.,.,447,4916,1490,.,.,6406,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,2.13,.,.,2.13,.,5,.,.,5,.,.,.,.,0,29.345,30.08,0,0,59.425,5216,200,0,0,5416,4916,1490,0,0,6406
2017,CA,10724,Lassen Municipal Utility District,CISO,AC,0.19,0.97,0.13,.,1.29,36,15,3,.,54,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0.19,0.97,0.13,0,1.29,36,15,3,0,54,0,0,0,0,0
2017,CA,11124,City of Lodi - (CA),CISO,AC,3.347,3.41,.,.,6.757,666,56,.,.,722,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,3.347,3.41,0,0,6.757,666,56,0,0,722,0,0,0,0,0
2017,CA,11148,City of Lompoc - (CA),CISO,AC,0.745,0.672,.,.,1.417,83,8,.,.,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.745,0.672,0,0,1.417,83,8,0,0,91,0,0,0,0,0
2017,CA,11208,Los Angeles Department of Water & Power,LDWP,AC,157.594,86.521,.,.,244.115,31854,1184,.,.,33038,0.044,0.144,.,.,0.188,6,3,.,.,9,.,.,.,.,0,.,.,.,.,0,92571.754,21634.002,.,.,114205.756,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,157.594,86.521,0,0,244.115,31854,1184,0,0,33038,92571.754,21634.002,0,0,114205.756
2017,CA,12312,Merced Irrigation District,CISO,AC,1.65,1.823,.,.,3.473,523,34,.,.,557,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.65,1.823,0,0,3.473,523,34,0,0,557,0,0,0,0,0
2017,CA,12745,Modesto Irrigation District,BANC,AC,25.8,10.1,7.5,0,43.4,4403,117,44,0,4564,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,25.8,10.1,7.5,0,43.4,4403,117,44,0,4564,0,0,0,0,0
2017,CA,14328,Pacific Gas & Electric Co.,CISO,AC,1791.463,717.961,560.768,.,3070.192,337313,8550,2856,.,348719,3.411,6.611,10.495,.,20.517,582,29,28,.,639,10.586,9.154,0.138,.,19.878,4882,1001,4,.,5887,.,.,.,.,0,1.097,0.475,11.794,.,13.366,195,39,38,.,272,.,.,.,.,0,0.121,10.031,119.348,.,129.5,18,32,217,.,267,.,.,.,.,0,1803.267,737.621,692.048,0,3232.936,342408,9622,3115,0,355145,0,0,0,0,0
2017,CA,14354,PacifiCorp,PACW,DC,2.384,2.096,1.973,0,6.453,318,37,17,0,372,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.001,0.005,0,0,0.006,1,2,0,0,3,.,.,.,.,0,0.011,0,0,0,0.011,2,0,0,0,2,.,.,.,.,0,2.396,2.101,1.973,0,6.47,321,39,17,0,377,0,0,0,0,0
2017,CA,14401,City of Palo Alto - (CA),CISO,AC,4.083,5.463,.,.,9.546,968,73,.,.,1041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64.561,.,.,.,64.561,.,0.004,.,.,0.004,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,4.083,5.467,0,0,9.55,968,74,0,0,1042,64.561,0,0,0,64.561
2017,CA,14534,City of Pasadena - (CA),CISO,AC,5.113,4.035,.,.,9.148,1146,53,.,.,1199,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,5.113,4.035,0,0,9.148,1146,53,0,0,1199,0,0,0,0,0
2017,CA,15308,Plumas-Sierra Rural Elec Coop,CISO,AC,0.587,0.013,0.436,.,1.036,134,2,1,.,137,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46.112,0,149.987,.,196.099,0.003,.,.,.,0.003,2,.,.,.,2,0,.,.,.,0,0.001,.,.,.,0.001,1,.,.,.,1,4.833,.,.,.,4.833,0.591,0.013,0.436,0,1.04,137,2,1,0,140,50.945,0,149.987,0,200.932
2017,CA,15783,City of Redding - (CA),BANC,DC,5.668,3.384,.,.,9.052,830,50,.,.,880,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,5.668,3.384,0,0,9.052,830,50,0,0,880,0,0,0,0,0
2017,CA,16088,City of Riverside - (CA),CISO,AC,16.179,10.571,.,.,26.75,2916,157,.,.,3073,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,426,.,.,.,426,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,16.179,10.571,0,0,26.75,2916,157,0,0,3073,426,0,0,0,426
2017,CA,16295,City of Roseville - (CA),BANC,AC,10.42,3.8,.,.,14.22,3404,37,.,.,3441,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,10.42,3.8,0,0,14.22,3404,37,0,0,3441,0,0,0,0,0
2017,CA,16534,Sacramento Municipal Util Dist,BANC,AC,85.829,42.89,28.957,0,157.676,19692,381,45,0,20118,0.102,0.036,0.5,0,0.638,34,1,1,0,36,0.58,0.304,0,0,0.884,486,36,0,0,522,.,.,.,.,0,0.002,0,0.005,0,0.007,1,0,1,0,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,86.411,43.194,28.962,0,158.567,20179,417,46,0,20642,0,0,0,0,0
2017,CA,16609,San Diego Gas & Electric Co,CISO,AC,633.39,127.53,53.39,0,814.31,120807,2857,71,0,123735,2.56,1.05,0,0,3.61,472,22,0,0,494,8.05,1.81,1.19,0,11.05,288,30,2,0,320,1.38,0.44,0.1,0,1.92,0.12,0.02,1,0,1.14,37,4,1,0,42,0,0,0,0,0,0.03,11.17,9.7,0,20.9,3,45,13,0,61,0,0,0,0,0,641.59,140.53,65.28,0,847.4,121135,2936,87,0,124158,1.38,0.44,0.1,0,1.92
2017,CA,16612,City & County of San Francisco,CISO,AC,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.458,.,.,0.458,.,2,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.458,0,0,0.458,0,2,0,0,2,0,0,0,0,0
2017,CA,16655,City of Santa Clara - (CA),CISO,AC,0.932,0.754,.,.,1.686,240,8,.,.,248,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.932,0.754,0,0,1.686,240,8,0,0,248,0,0,0,0,0
2017,CA,17609,Southern California Edison Co,CISO,AC,1311.822,487.604,224.094,.,2023.52,246096,4774,482,.,251352,3.718,6.668,1.33,.,11.716,635,66,4,.,705,6.92,10.821,.,.,17.741,77,545,.,.,622,.,.,.,.,0,2.175,4.975,3.16,.,10.31,258,17,7,.,282,.,.,.,.,0,0.836,36.205,32.495,.,69.536,84,113,48,.,245,.,.,.,.,0,1321.753,539.605,259.749,0,2121.107,246515,5449,537,0,252501,0,0,0,0,0
2017,CA,17612,Bear Valley Electric Service,CISO,AC,1.779,1.348,0,0,3.127,406,19,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.01,0,0,0.058,6,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827,1.358,0,0,3.185,412,20,0,0,432,0,0,0,0,0
2017,CA,19229,Truckee Donner P U D,NEVP,AC,0.631,0.284,.,.,0.915,141,27,.,.,168,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.631,0.284,0,0,0.915,141,27,0,0,168,0,0,0,0,0
2017,CA,19281,Turlock Irrigation District,TIDC,AC,9.866,0.496,22.422,.,32.784,1549,33,108,.,1690,.,.,.,.,0,.,.,.,.,0,.,.,2.818,.,2.818,.,.,9,.,9,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,9.866,0.496,25.24,0,35.602,1549,33,117,0,1699,0,0,0,0,0
2017,CA,19397,City of Ukiah - (CA),CISO,AC,0.34,0.5,.,.,0.84,60,2,.,.,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.34,0.5,0,0,0.84,60,2,0,0,62,0,0,0,0,0
2017,CA,19798,City of Vernon,CISO,AC,.,2.481,.,.,2.481,.,9,.,.,9,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,2.481,0,0,2.481,0,9,0,0,9,0,0,0,0,0
2017,CA,55787,City of Moreno Valley - (CA),CISO,DC,2.976,5.092,0,0,8.068,585,15,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,2.976,5.092,0,0,8.068,585,15,0,0,600,0,0,0,0,0
2017,CA,57483,Liberty Utilities,CISO,AC,0.405,0.08,.,.,0.485,97,8,.,.,105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.03,0.038,.,.,0.068,1,7,.,.,8,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.435,0.118,0,0,0.553,98,15,0,0,113,0,0,0,0,0
2017,CA,58126,Pittsburg Power Company,CISO,AC,0.189,0.221,.,.,0.41,55,3,.,.,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.189,0.221,0,0,0.41,55,3,0,0,58,0,0,0,0,0
2017,CA,60715,Port of Oakland,CISO,AC,.,1.25,.,.,1.25,.,2,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,0,.,.,0,.,0,.,.,0,.,0,.,.,0,.,0.5,.,.,0.5,.,1,.,.,1,.,.,.,.,0,0,1.75,0,0,1.75,0,3,0,0,3,0,0,0,0,0
2017,CA,99999,Adjustment 2017,BANC,,-0.988,-0.59,.,.,-1.579,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.988,-0.59,.,.,-1.579,.,.,.,.,.,.,.,.,.,.
2017,CA,99999,Adjustment 2017,CISO,,-3.307,-2.783,-0.071,0,-6.161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-3.307,-2.783,-0.071,0,-6.161,.,.,.,.,.,.,.,.,.,.
2017,CA,99999,Adjustment 2017,PACW,,-0.416,-0.366,-0.344,0,-1.125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.416,-0.366,-0.344,0,-1.125,.,.,.,.,.,.,.,.,.,.
2017,CA,99999,Adjustment 2017,WALC,,-0.051,-0.121,.,.,-0.172,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.051,-0.121,.,.,-0.172,.,.,.,.,.,.,.,.,.,.
2017,CO,3989,City of Colorado Springs - (CO),WACM,AC,3.563,4.926,0,0,8.489,776,78,0,0,854,.,.,.,.,0,.,.,.,.,0,0.8,5.115,0,0,5.915,438,66,0,0,504,4092,9033,0,0,13125,0.002,0.006,0,0,0.008,1,1,0,0,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,4.365,10.047,0,0,14.412,1215,145,0,0,1360,4092,9033,0,0,13125
2017,CO,5086,Delta Montrose Electric Assn,WACM,DC,1.878,0.25,.,.,2.128,395,20,.,.,415,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.015,.,.,.,0.015,4,.,.,.,4,.,.,.,.,0,.,0.16,.,.,0.16,.,2,.,.,2,.,.,.,.,0,1.893,0.41,0,0,2.303,399,22,0,0,421,0,0,0,0,0
2017,CO,5862,"Empire Electric Assn, Inc",WACM,DC,0.696,0.852,0.044,.,1.592,123,25,2,.,150,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,120,17,.,.,137,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.025,.,.,0.025,.,1,.,.,1,.,.,.,.,0,0.696,0.877,0.044,0,1.617,123,26,2,0,151,120,17,0,0,137
2017,CO,5997,Town of Estes Park,PSCO,AC,0.496,0.003,.,.,0.499,69,2,.,.,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.008,.,.,.,0.008,4,.,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.504,0.003,0,0,0.507,73,2,0,0,75,0,0,0,0,0
2017,CO,6604,City of Fort Collins - (CO),PSCO,DC,4.828,1.191,0.18,0,6.199,892,58,1,0,951,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0.62,200,0,0,0,200,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,5.449,1.191,1.38,0,8.02,1093,58,3,0,1154,0,0,0,0,0
2017,CO,6638,City of Fountain,PSCO,AC,0.294,.,.,.,0.294,53,.,.,.,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,216,.,.,.,216,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.294,0,0,0,0.294,53,0,0,0,53,216,0,0,0,216
2017,CO,7300,City of Glenwood Springs - (CO),PSCO,AC,0.136,0.261,.,.,0.397,51,15,.,.,66,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.01,.,.,0.01,.,1,.,.,1,.,.,.,.,0,0.136,0.271,0,0,0.407,51,16,0,0,67,0,0,0,0,0
2017,CO,7563,Grand Valley Power,PSCO,DC,1.654,0.042,.,.,1.696,283,7,.,.,290,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0,1.662,0.042,0,0,1.704,286,7,0,0,293,0,0,0,0,0
2017,CO,7787,Gunnison County Elec Assn.,WACM,AC,0.32,0.055,.,.,0.375,83,11,.,.,94,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0,0.324,0.055,0,0,0.379,87,11,0,0,98,0,0,0,0,0
2017,CO,7826,City of Gunnison - (CO),WACM,AC,0.045,0.01,.,.,0.055,8,3,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.045,0.01,0,0,0.055,8,3,0,0,11,0,0,0,0,0
2017,CO,8570,Highline Electric Assn,WACM,DC,0.088,.,0.016,.,0.104,16,.,1,.,17,0,.,0,.,0,0,.,0,.,0,.,.,.,.,0,.,.,.,.,0,63.342,.,8.32,.,71.662,0.047,.,.,.,0.047,6,.,.,.,6,12.436,.,.,.,12.436,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.135,0,0.016,0,0.151,22,0,1,0,23,75.778,0,8.32,0,84.098
2017,CO,8773,"Holy Cross Electric Assn, Inc",PSCO,DC,6.557,1.382,0.016,.,7.955,915,92,2,.,1009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,136.385,66.805,.,.,203.19,0,0.002,.,.,0.002,0,1,.,.,1,0,0,.,.,0,0.026,0.009,.,.,0.035,6,2,.,.,8,6.028,0,.,.,6.028,6.583,1.393,0.016,0,7.992,921,95,2,0,1018,142.413,66.805,0,0,209.218
2017,CO,9336,Intermountain Rural Elec Assn,PSCO,AC,9.658,0.056,0,0,9.714,1578,4,0,0,1582,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.046,0,0,0,0.046,17,0,0,0,17,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,9.704,0.056,0,0,9.76,1595,4,0,0,1599,0,0,0,0,0
2017,CO,10539,"La Plata Electric Assn, Inc",WACM,DC,5.302,1.212,0,.,6.514,939,98,0,.,1037,.,.,.,.,0,.,.,.,.,0,0.287,0.063,.,.,0.35,61,13,.,.,74,621.295,87.484,.,.,708.779,0.018,.,.,.,0.018,5,.,.,.,5,.,.,.,.,0,0.008,.,.,.,0.008,1,.,.,.,1,.,.,.,.,0,5.615,1.275,0,0,6.89,1006,111,0,0,1117,621.295,87.484,0,0,708.779
2017,CO,11187,City of Longmont,PSCO,AC,0.977,0.107,.,.,1.084,188,4,.,.,192,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,635.561,0.384,.,.,635.945,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.065,.,.,0.065,.,1,.,.,1,.,36.68,.,.,36.68,0.977,0.172,0,0,1.149,188,5,0,0,193,635.561,37.064,0,0,672.625
2017,CO,11256,City of Loveland - (CO),PSCO,DC,0.691,0.002,0.102,.,0.795,117,1,2,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,257.399,22.336,57.12,.,336.855,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,0.075,.,0.075,.,.,1,.,1,.,.,0,.,0,0.691,0.002,0.177,0,0.87,117,1,3,0,121,257.399,22.336,57.12,0,336.855
2017,CO,12860,Morgan County Rural Elec Assn,WACM,AC,0.121,.,.,.,0.121,11,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.012,.,.,.,0.012,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.133,0,0,0,0.133,13,0,0,0,13,0,0,0,0,0
2017,CO,12866,Moon Lake Electric Assn Inc,WACM,AC,0.006,0.1,0,.,0.106,1,5,0,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,7.692,0,.,7.692,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.006,0.1,0,0,0.106,1,5,0,0,6,0,7.692,0,0,7.692
2017,CO,13050,"Mountain Parks Electric, Inc",WACM,AC,0.4,0.046,0.212,0,0.658,86,10,3,0,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.005,0.004,0,0,0.009,2,2,0,0,4,.,.,.,.,0,.,0.008,.,.,0.008,.,1,.,.,1,.,.,.,.,0,0.405,0.058,0.212,0,0.675,88,13,3,0,104,0,0,0,0,0
2017,CO,13058,"Mountain View Elec Assn, Inc",WACM,AC,2.976,0.05,.,.,3.026,555,2,.,.,557,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.145,.,.,.,0.145,41,.,.,.,41,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,3.121,0.05,0,0,3.171,596,2,0,0,598,0,0,0,0,0
2017,CO,15257,"Poudre Valley REA, Inc",WACM,DC,2.847,0.193,0.098,.,3.138,398,17,5,.,420,.,.,.,.,0,.,.,.,.,0,0.748,.,.,.,0.748,152,.,.,.,152,.,.,.,.,0,0.04,.,.,.,0.04,11,.,.,.,11,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,3.635,0.193,0.098,0,3.926,561,17,5,0,583,0,0,0,0,0
2017,CO,15466,Public Service Co of Colorado,PSCO,DC,170.81,119.388,0.639,.,290.837,30545,2285,13,.,32843,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,170.81,119.388,0.639,0,290.837,30545,2285,13,0,32843,0,0,0,0,0
2017,CO,16603,"San Luis Valley R E C, Inc",WACM,AC,0.323,0.104,0.03,.,0.457,75,11,2,.,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.003,.,.,.,0.003,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.326,0.104,0.03,0,0.46,77,11,2,0,90,0,0,0,0,0
2017,CO,16616,"San Isabel Electric Assn, Inc",WACM,AC,1.184,.,.,.,1.184,193,.,.,.,193,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,454,.,.,.,454,0.012,.,.,.,0.012,4,.,.,.,4,10,.,.,.,10,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.196,0,0,0,1.196,197,0,0,0,197,464,0,0,0,464
2017,CO,16622,"San Miguel Power Assn, Inc",WACM,AC,0.913,0.227,.,.,1.14,242,20,.,.,262,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,141,0,.,.,141,0.004,.,.,.,0.004,2,.,.,.,2,0,.,.,.,0,0.009,0.033,.,.,0.042,2,2,.,.,4,0,49,.,.,49,0.926,0.26,0,0,1.186,246,22,0,0,268,141,49,0,0,190
2017,CO,16649,Sangre De Cristo Elec Assn Inc,WACM,AC,1.43,.,.,.,1.43,261,.,.,.,261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2156.6,.,.,.,2156.6,0.058,.,.,.,0.058,10,.,.,.,10,14,.,.,.,14,0.041,.,.,.,0.041,3,.,.,.,3,188.8,.,.,.,188.8,1.529,0,0,0,1.529,274,0,0,0,274,2359.4,0,0,0,2359.4
