Data Year,Utility Number,Utility Name,State,County
2017,1353,City of Baudette - (MN),MN,Lake of The Woods
2017,1366,City of Bay City - (MI),MI,Bay
2017,1367,"Bayfield Electric Coop, Inc",MI,Gogebic
2017,1367,"Bayfield Electric Coop, Inc",WI,Ashland
2017,1367,"Bayfield Electric Coop, Inc",WI,Bayfield
2017,1367,"Bayfield Electric Coop, Inc",WI,Douglas
2017,1367,"Bayfield Electric Coop, Inc",WI,Iron
2017,1367,"Bayfield Electric Coop, Inc",WI,Sawyer
2017,1367,"Bayfield Electric Coop, Inc",WI,Vilas
2017,1374,City of Bayard - (NE),NE,Morrill
2017,1386,Village of Beach City - (OH),OH,Stark
2017,1386,Village of Beach City - (OH),OH,Tuscarawas
2017,1387,City of Benham,KY,Harlan
2017,1417,"Beartooth Electric Coop, Inc",MT,Carbon
2017,1417,"Beartooth Electric Coop, Inc",MT,Stillwater
2017,1417,"Beartooth Electric Coop, Inc",MT,Sweet Grass
2017,1417,"Beartooth Electric Coop, Inc",WY,Park
2017,1427,City of Beatrice - (NE),NE,Gage
2017,1434,Beaver City Corporation,UT,Beaver
2017,1435,City of Beaver City - (NE),NE,Furnas
2017,1456,Town of Bedford - (VA),VA,Bedford
2017,1458,"Beauregard Electric Coop, Inc",LA,Allen
2017,1458,"Beauregard Electric Coop, Inc",LA,Beauregard
2017,1458,"Beauregard Electric Coop, Inc",LA,Calcasieu
2017,1458,"Beauregard Electric Coop, Inc",LA,Evangeline
2017,1458,"Beauregard Electric Coop, Inc",LA,Jefferson Davis
2017,1458,"Beauregard Electric Coop, Inc",LA,Rapides
2017,1458,"Beauregard Electric Coop, Inc",LA,Vernon
2017,1494,Town of Belhaven - (NC),NC,Beaufort
2017,1512,City of Belleville - (KS),KS,Republic
2017,1515,City of Bellevue - (IA),IA,Jackson
2017,1519,City of Bellville - (TX),TX,Austin
2017,1522,Village of Belmont - (WI),WI,Lafayette
2017,1523,Town of Belmont - (MA),MA,Middlesex
2017,1525,City of Beloit - (KS),KS,Mitchell
2017,1529,"Beltrami Electric Coop, Inc",MN,Beltrami
2017,1529,"Beltrami Electric Coop, Inc",MN,Cass
2017,1529,"Beltrami Electric Coop, Inc",MN,Clearwater
2017,1529,"Beltrami Electric Coop, Inc",MN,Hubbard
2017,1529,"Beltrami Electric Coop, Inc",MN,Itasca
2017,1529,"Beltrami Electric Coop, Inc",MN,Koochiching
2017,1554,City of Benkelman - (NE),NE,Dundy
2017,1566,City of Bennettsville - (SC),SC,Marlboro
2017,1571,Town of Benson - (NC),NC,Johnston
2017,1572,Badger Power Marketing Authority,WI,Shawano
2017,1573,City of Benson - (MN),MN,Swift
2017,1578,Benton County,TN,Benton
2017,1579,PUD No 1 of Benton County,WA,Benton
2017,1581,City of Benton - (AR),AR,Saline
2017,1582,City of Benton - (KY),KY,Marshall
2017,1585,Village of Benton - (WI),WI,Lafayette
2017,1586,City of Bentonville - (AR),AR,Benton
2017,1591,"Big Country Electric Coop, Inc",TX,Borden
2017,1591,"Big Country Electric Coop, Inc",TX,Fisher
2017,1591,"Big Country Electric Coop, Inc",TX,Garza
2017,1591,"Big Country Electric Coop, Inc",TX,Haskell
2017,1591,"Big Country Electric Coop, Inc",TX,Jones
2017,1591,"Big Country Electric Coop, Inc",TX,Kent
2017,1591,"Big Country Electric Coop, Inc",TX,Mitchell
2017,1591,"Big Country Electric Coop, Inc",TX,Nolan
2017,1591,"Big Country Electric Coop, Inc",TX,Scurry
2017,1591,"Big Country Electric Coop, Inc",TX,Shackelford
2017,1591,"Big Country Electric Coop, Inc",TX,Stonewall
2017,1591,"Big Country Electric Coop, Inc",TX,Throckmorton
2017,1601,City of Beresford,SD,Lincoln
2017,1601,City of Beresford,SD,Union
2017,1604,Village of Bergen - (NY),NY,Genesee
2017,1613,Berkeley Electric Coop Inc,SC,Berkeley
2017,1613,Berkeley Electric Coop Inc,SC,Charleston
2017,1613,Berkeley Electric Coop Inc,SC,Dorchester
2017,1615,Town of Berlin - (MD),MD,Worcester
2017,1618,Borough of Berlin - (PA),PA,Somerset
2017,1625,Benton Rural Electric Assn,WA,Benton
2017,1625,Benton Rural Electric Assn,WA,Lewis
2017,1625,Benton Rural Electric Assn,WA,Yakima
2017,1640,City of Bessemer Utilities,AL,Jefferson
2017,1647,City of Bethany - (MO),MO,Harrison
2017,1648,Village of Bethany - (IL),IL,Moultrie
2017,1650,Village of Bethel - (OH),OH,Clermont
2017,1671,Big Flat Electric Coop Inc,MT,Blaine
2017,1671,Big Flat Electric Coop Inc,MT,Phillips
2017,1671,Big Flat Electric Coop Inc,MT,Valley
2017,1675,Big Horn Rural Electric Co,MT,Big Horn
2017,1675,Big Horn Rural Electric Co,MT,Carbon
2017,1675,Big Horn Rural Electric Co,WY,Big Horn
2017,1675,Big Horn Rural Electric Co,WY,Johnson
2017,1675,Big Horn Rural Electric Co,WY,Park
2017,1675,Big Horn Rural Electric Co,WY,Sheridan
2017,1675,Big Horn Rural Electric Co,WY,Washakie
2017,1677,Village of Bloomdale - (OH),OH,Wood
2017,1683,"Big Horn County Elec Coop, Inc",MT,Big Horn
2017,1683,"Big Horn County Elec Coop, Inc",WY,Sheridan
2017,1698,City of Big Stone City - (SD),SD,Grant
2017,1702,City of Biggs - (CA),CA,Butte
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Breathitt
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Floyd
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Johnson
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Knott
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Lawrence
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Magoffin
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Martin
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Morgan
2017,1723,"Big Bend Electric Coop, Inc",WA,Adams
2017,1723,"Big Bend Electric Coop, Inc",WA,Franklin
2017,1723,"Big Bend Electric Coop, Inc",WA,Grant
2017,1723,"Big Bend Electric Coop, Inc",WA,Lincoln
2017,1723,"Big Bend Electric Coop, Inc",WA,Whitman
2017,1726,City of Blue Mound - (KS),KS,Linn
2017,1736,Blachly-Lane County Coop El Assn,OR,Lane
2017,1738,Bonneville Power Administration,CA,Siskiyou
2017,1738,Bonneville Power Administration,ID,Bingham
2017,1738,Bonneville Power Administration,ID,Bonner
2017,1738,Bonneville Power Administration,ID,Bonneville
2017,1738,Bonneville Power Administration,ID,Boundary
2017,1738,Bonneville Power Administration,ID,Butte
2017,1738,Bonneville Power Administration,ID,Clearwater
2017,1738,Bonneville Power Administration,ID,Custer
2017,1738,Bonneville Power Administration,ID,Elmore
2017,1738,Bonneville Power Administration,ID,Fremont
2017,1738,Bonneville Power Administration,ID,Gem
2017,1738,Bonneville Power Administration,ID,Jefferson
2017,1738,Bonneville Power Administration,ID,Kootenai
2017,1738,Bonneville Power Administration,ID,Latah
2017,1738,Bonneville Power Administration,ID,Madison
2017,1738,Bonneville Power Administration,ID,Nez Perce
2017,1738,Bonneville Power Administration,ID,Power
2017,1738,Bonneville Power Administration,ID,Shoshone
2017,1738,Bonneville Power Administration,ID,Teton
2017,1738,Bonneville Power Administration,MT,Broadwater
2017,1738,Bonneville Power Administration,MT,Deer Lodge
2017,1738,Bonneville Power Administration,MT,Granite
2017,1738,Bonneville Power Administration,MT,Jefferson
2017,1738,Bonneville Power Administration,MT,Mineral
2017,1738,Bonneville Power Administration,MT,Missoula
2017,1738,Bonneville Power Administration,MT,Powell
2017,1738,Bonneville Power Administration,MT,Silver Bow
2017,1738,Bonneville Power Administration,OR,Baker
2017,1738,Bonneville Power Administration,OR,Clackamas
2017,1738,Bonneville Power Administration,OR,Clatsop
2017,1738,Bonneville Power Administration,OR,Columbia
2017,1738,Bonneville Power Administration,OR,Coos
2017,1738,Bonneville Power Administration,OR,Crook
2017,1738,Bonneville Power Administration,OR,Curry
2017,1738,Bonneville Power Administration,OR,Deschutes
2017,1738,Bonneville Power Administration,OR,Douglas
2017,1738,Bonneville Power Administration,OR,Gilliam
2017,1738,Bonneville Power Administration,OR,Hood River
2017,1738,Bonneville Power Administration,OR,Jefferson
2017,1738,Bonneville Power Administration,OR,Klamath
2017,1738,Bonneville Power Administration,OR,Lake
2017,1738,Bonneville Power Administration,OR,Lane
2017,1738,Bonneville Power Administration,OR,Lincoln
2017,1738,Bonneville Power Administration,OR,Linn
2017,1738,Bonneville Power Administration,OR,Marion
2017,1738,Bonneville Power Administration,OR,Morrow
2017,1738,Bonneville Power Administration,OR,Multnomah
2017,1738,Bonneville Power Administration,OR,Polk
2017,1738,Bonneville Power Administration,OR,Sherman
2017,1738,Bonneville Power Administration,OR,Tillamook
2017,1738,Bonneville Power Administration,OR,Umatilla
2017,1738,Bonneville Power Administration,OR,Union
2017,1738,Bonneville Power Administration,OR,Wasco
2017,1738,Bonneville Power Administration,OR,Washington
2017,1738,Bonneville Power Administration,OR,Yamhill
2017,1738,Bonneville Power Administration,WA,Adams
2017,1738,Bonneville Power Administration,WA,Benton
2017,1738,Bonneville Power Administration,WA,Chelan
2017,1738,Bonneville Power Administration,WA,Clallam
2017,1738,Bonneville Power Administration,WA,Clark
2017,1738,Bonneville Power Administration,WA,Cowlitz
2017,1738,Bonneville Power Administration,WA,Douglas
2017,1738,Bonneville Power Administration,WA,Ferry
2017,1738,Bonneville Power Administration,WA,Franklin
2017,1738,Bonneville Power Administration,WA,Grant
2017,1738,Bonneville Power Administration,WA,Grays Harbor
2017,1738,Bonneville Power Administration,WA,Jefferson
2017,1738,Bonneville Power Administration,WA,King
2017,1738,Bonneville Power Administration,WA,Kitsap
2017,1738,Bonneville Power Administration,WA,Kittitas
2017,1738,Bonneville Power Administration,WA,Klickitat
2017,1738,Bonneville Power Administration,WA,Lewis
2017,1738,Bonneville Power Administration,WA,Lincoln
2017,1738,Bonneville Power Administration,WA,Okanogan
2017,1738,Bonneville Power Administration,WA,Pacific
2017,1738,Bonneville Power Administration,WA,Pend Oreille
2017,1738,Bonneville Power Administration,WA,Pierce
2017,1738,Bonneville Power Administration,WA,Skagit
2017,1738,Bonneville Power Administration,WA,Snohomish
2017,1738,Bonneville Power Administration,WA,Spokane
2017,1738,Bonneville Power Administration,WA,Stevens
2017,1738,Bonneville Power Administration,WA,Thurston
2017,1738,Bonneville Power Administration,WA,Walla Walla
2017,1738,Bonneville Power Administration,WA,Whatcom
2017,1738,Bonneville Power Administration,WA,Yakima
2017,1738,Bonneville Power Administration,WY,Teton
2017,1747,Birch Creek Village Elec Util - (AK),AK,Valdez Cordova
2017,1753,City of Biwabik - (MN),MN,St Louis
2017,1763,"Black River Electric Coop, Inc - (SC)",SC,Clarendon
2017,1763,"Black River Electric Coop, Inc - (SC)",SC,Kershaw
2017,1763,"Black River Electric Coop, Inc - (SC)",SC,Lee
2017,1763,"Black River Electric Coop, Inc - (SC)",SC,Sumter
2017,1764,Black Diamond Power Co,WV,Clay
2017,1764,Black Diamond Power Co,WV,Kanawha
2017,1764,Black Diamond Power Co,WV,Raleigh
2017,1764,Black Diamond Power Co,WV,Wyoming
2017,1765,Village of Black Earth - (WI),WI,Dane
2017,1765,Village of Black Earth - (WI),WI,Iowa
2017,1769,"Black Hills Electric Coop, Inc",SD,Custer
2017,1769,"Black Hills Electric Coop, Inc",SD,Fall River
2017,1769,"Black Hills Electric Coop, Inc",SD,Lawrence
2017,1769,"Black Hills Electric Coop, Inc",SD,Meade
2017,1769,"Black Hills Electric Coop, Inc",SD,Pennington
2017,1769,"Black Hills Electric Coop, Inc",SD,Shannon
2017,1775,Black River Electric Coop - (MO),MO,Bollinger
2017,1775,Black River Electric Coop - (MO),MO,Cape Girardeau
2017,1775,Black River Electric Coop - (MO),MO,Dent
2017,1775,Black River Electric Coop - (MO),MO,Iron
2017,1775,Black River Electric Coop - (MO),MO,Madison
2017,1775,Black River Electric Coop - (MO),MO,Reynolds
2017,1775,Black River Electric Coop - (MO),MO,Shannon
2017,1775,Black River Electric Coop - (MO),MO,Wayne
2017,1776,City of Black River Falls,WI,Jackson
2017,1779,Town of Basin - (WY),WY,Big Horn
2017,1780,Black Warrior Elec Member Corp,AL,Choctaw
2017,1780,Black Warrior Elec Member Corp,AL,Clarke
2017,1780,Black Warrior Elec Member Corp,AL,Dallas
2017,1780,Black Warrior Elec Member Corp,AL,Greene
2017,1780,Black Warrior Elec Member Corp,AL,Hale
2017,1780,Black Warrior Elec Member Corp,AL,Marengo
2017,1780,Black Warrior Elec Member Corp,AL,Perry
2017,1780,Black Warrior Elec Member Corp,AL,Pickens
2017,1780,Black Warrior Elec Member Corp,AL,Sumter
2017,1780,Black Warrior Elec Member Corp,AL,Tuscaloosa
2017,1780,Black Warrior Elec Member Corp,AL,Washington
2017,1780,Black Warrior Elec Member Corp,AL,Wilcox
2017,1795,Town of Blackstone - (VA),VA,Nottoway
2017,1800,City of Blackwell - (OK),OK,Kay
2017,1818,City of Blaine - (WA),WA,Whatcom
2017,1823,Borough of Blakely - (PA),PA,Lackawanna
2017,1824,City of Bigelow - (MN),IA,Osceola
2017,1824,City of Bigelow - (MN),MN,Nobles
2017,1826,City of Blakely - (GA),GA,Early
2017,1832,Village of Blanchester - (OH),OH,Clinton
2017,1839,City of Blanding - (UT),UT,San Juan
2017,1857,Block Island Power Co,RI,Washington
2017,1866,Bloomer Electric & Water Co,WI,Chippewa
2017,1869,City of Bloomfield - (IA),IA,Davis
2017,1871,City of Blooming Prairie - (MN),MN,Dodge
2017,1871,City of Blooming Prairie - (MN),MN,Steele
2017,1876,City of Blountstown - (FL),FL,Calhoun
2017,1883,Blue Earth Light & Water,MN,Faribault
2017,1884,BENCO Electric Cooperative,MN,Blue Earth
2017,1884,BENCO Electric Cooperative,MN,Faribault
2017,1884,BENCO Electric Cooperative,MN,Le Sueur
2017,1884,BENCO Electric Cooperative,MN,Nicollet
2017,1884,BENCO Electric Cooperative,MN,Sibley
2017,1886,Blue Grass Energy Coop Corp,KY,Anderson
2017,1886,Blue Grass Energy Coop Corp,KY,Bourbon
2017,1886,Blue Grass Energy Coop Corp,KY,Bracken
2017,1886,Blue Grass Energy Coop Corp,KY,Estill
2017,1886,Blue Grass Energy Coop Corp,KY,Fayette
2017,1886,Blue Grass Energy Coop Corp,KY,Franklin
2017,1886,Blue Grass Energy Coop Corp,KY,Garrard
2017,1886,Blue Grass Energy Coop Corp,KY,Grant
2017,1886,Blue Grass Energy Coop Corp,KY,Harrison
2017,1886,Blue Grass Energy Coop Corp,KY,Henry
2017,1886,Blue Grass Energy Coop Corp,KY,Jackson
2017,1886,Blue Grass Energy Coop Corp,KY,Jessamine
2017,1886,Blue Grass Energy Coop Corp,KY,Madison
2017,1886,Blue Grass Energy Coop Corp,KY,Mercer
2017,1886,Blue Grass Energy Coop Corp,KY,Nelson
2017,1886,Blue Grass Energy Coop Corp,KY,Nicholas
2017,1886,Blue Grass Energy Coop Corp,KY,Pendleton
2017,1886,Blue Grass Energy Coop Corp,KY,Robertson
2017,1886,Blue Grass Energy Coop Corp,KY,Scott
2017,1886,Blue Grass Energy Coop Corp,KY,Shelby
2017,1886,Blue Grass Energy Coop Corp,KY,Spencer
2017,1886,Blue Grass Energy Coop Corp,KY,Washington
2017,1886,Blue Grass Energy Coop Corp,KY,Woodford
2017,1889,Blue Ridge Elec Member Corp - (NC),NC,Alexander
2017,1889,Blue Ridge Elec Member Corp - (NC),NC,Alleghany
2017,1889,Blue Ridge Elec Member Corp - (NC),NC,Ashe
2017,1889,Blue Ridge Elec Member Corp - (NC),NC,Avery
2017,1889,Blue Ridge Elec Member Corp - (NC),NC,Caldwell
2017,1889,Blue Ridge Elec Member Corp - (NC),NC,Watauga
2017,1889,Blue Ridge Elec Member Corp - (NC),NC,Wilkes
2017,1890,Blue Ridge Electric Coop Inc - (SC),SC,Anderson
2017,1890,Blue Ridge Electric Coop Inc - (SC),SC,Greenville
2017,1890,Blue Ridge Electric Coop Inc - (SC),SC,Oconee
2017,1890,Blue Ridge Electric Coop Inc - (SC),SC,Pickens
2017,1890,Blue Ridge Electric Coop Inc - (SC),SC,Spartanburg
2017,1891,Blue Ridge Mountain EMC - (GA),GA,Fannin
2017,1891,Blue Ridge Mountain EMC - (GA),GA,Gilmer
2017,1891,Blue Ridge Mountain EMC - (GA),GA,Towns
2017,1891,Blue Ridge Mountain EMC - (GA),GA,Union
2017,1891,Blue Ridge Mountain EMC - (GA),NC,Cherokee
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Austin
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Bastrop
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Burleson
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Caldwell
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Colorado
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Fayette
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Gonzales
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Guadalupe
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Hays
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Lee
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Milam
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Travis
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Washington
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Williamson
2017,1896,City of Bluffton - (IN),IN,Wells
2017,1898,"Bon Homme Yankton El Assn, Inc",SD,Bon Homme
2017,1898,"Bon Homme Yankton El Assn, Inc",SD,Yankton
2017,1913,City of Boerne,TX,Kendall
2017,1936,Bolivar Energy Authority,TN,Fayette
2017,1936,Bolivar Energy Authority,TN,Hardeman
2017,1955,City of Bridgeport Utilities - (NE),NE,Morrill
2017,1956,City of Bonners Ferry,ID,Boundary
2017,1968,Boone Valley Electric Coop,IA,Hancock
2017,1968,Boone Valley Electric Coop,IA,Humboldt
2017,1968,Boone Valley Electric Coop,IA,Wright
2017,1970,Village of Boonville - (NY),NY,Lewis
2017,1970,Village of Boonville - (NY),NY,Oneida
2017,1987,Town of Bostic - (NC),NC,Rutherford
2017,1997,City of Boscobel - (WI),WI,Grant
2017,2001,Boone Electric Coop,MO,Audrain
2017,2001,Boone Electric Coop,MO,Boone
2017,2001,Boone Electric Coop,MO,Callaway
2017,2001,Boone Electric Coop,MO,Howard
2017,2001,Boone Electric Coop,MO,Monroe
2017,2001,Boone Electric Coop,MO,Randolph
2017,2008,City of Boulder City - (NV),NV,Clark
2017,2010,City of Bountiful,UT,Davis
2017,2049,"Bowie-Cass Electric Coop, Inc",TX,Bowie
2017,2049,"Bowie-Cass Electric Coop, Inc",TX,Cass
2017,2049,"Bowie-Cass Electric Coop, Inc",TX,Franklin
2017,2049,"Bowie-Cass Electric Coop, Inc",TX,Morris
2017,2049,"Bowie-Cass Electric Coop, Inc",TX,Red River
2017,2049,"Bowie-Cass Electric Coop, Inc",TX,Titus
2017,2050,City of Bowie - (TX),TX,Montague
2017,2054,City of Bowling Green - (OH),OH,Wood
2017,2056,City of Bowling Green - (KY),KY,Warren
2017,2064,Town of Boyce,LA,Rapides
2017,2086,Town of Boylston - (MA),MA,Worcester
2017,2089,Bozrah Light & Power Company,CT,New London
2017,2120,Village of Brainard - (NE),NE,Butler
2017,2128,Village of Bradner - (OH),OH,Wood
2017,2135,City of Brady - (TX),TX,McCulloch
2017,2138,Brainerd Public Utilities,MN,Crow Wing
2017,2144,Town of Braintree - (MA),MA,Norfolk
2017,2182,City of Breckenridge- (MN),MN,Wilkin
2017,2183,City of Breda - (IA),IA,Carroll
2017,2188,City of Breese - (IL),IL,Clinton
2017,2192,Bremen Electric Light & Power Co,IN,Marshall
2017,2194,City of Brenham - (TX),TX,Washington
2017,2205,Village of Brewster - (OH),OH,Stark
2017,2206,City of Brewster - (MN),MN,Nobles
2017,2210,City of Bridgeport - (TX),TX,Wise
2017,2212,"Broad River Electric Coop, Inc",NC,Cleveland
2017,2212,"Broad River Electric Coop, Inc",NC,Polk
2017,2212,"Broad River Electric Coop, Inc",NC,Rutherford
2017,2212,"Broad River Electric Coop, Inc",SC,Cherokee
2017,2212,"Broad River Electric Coop, Inc",SC,Newberry
2017,2212,"Broad River Electric Coop, Inc",SC,Spartanburg
2017,2212,"Broad River Electric Coop, Inc",SC,Union
2017,2212,"Broad River Electric Coop, Inc",SC,York
2017,2215,"Bridger Valley Elec Assn, Inc",UT,Daggett
2017,2215,"Bridger Valley Elec Assn, Inc",UT,Summit
2017,2215,"Bridger Valley Elec Assn, Inc",WY,Lincoln
2017,2215,"Bridger Valley Elec Assn, Inc",WY,Sweetwater
2017,2215,"Bridger Valley Elec Assn, Inc",WY,Uinta
2017,2220,Brigham City Corporation,UT,Box Elder
2017,2236,Town of Brinson - (GA),GA,Decatur
2017,2247,City of Bristol - (TN),TN,Sullivan
2017,2248,Bristol Virginia Utilities,VA,Bristol City
2017,2248,Bristol Virginia Utilities,VA,Scott
2017,2248,Bristol Virginia Utilities,VA,Washington
2017,2268,Town of Braman - (OK),OK,Kay
2017,2270,City of Bronson,KS,Bourbon
2017,2272,Village of Brocton - (NY),NY,Chautauqua
2017,2273,Brodhead Water & Lighting Comm,WI,Green
2017,2277,City of Broken Bow - (NE),NE,Custer
2017,2285,City of Brookings - (SD),SD,Brookings
2017,2287,City of Brooklyn - (IA),IA,Poweshiek
2017,2289,Town of Brooklyn,IN,Morgan
2017,2304,Town of Brookston - (IN),IN,White
2017,2316,Brown County Rural Elec Assn,MN,Blue Earth
2017,2316,Brown County Rural Elec Assn,MN,Brown
2017,2316,Brown County Rural Elec Assn,MN,Cottonwood
2017,2316,Brown County Rural Elec Assn,MN,Nicollet
2017,2316,Brown County Rural Elec Assn,MN,Redwood
2017,2316,Brown County Rural Elec Assn,MN,Renville
2017,2316,Brown County Rural Elec Assn,MN,Sibley
2017,2316,Brown County Rural Elec Assn,MN,Watonwan
2017,2354,Brown-Atchison E C A Inc,KS,Atchison
2017,2354,Brown-Atchison E C A Inc,KS,Brown
2017,2354,Brown-Atchison E C A Inc,KS,Doniphan
2017,2354,Brown-Atchison E C A Inc,KS,Jackson
2017,2354,Brown-Atchison E C A Inc,KS,Jefferson
2017,2354,Brown-Atchison E C A Inc,KS,Nemaha
2017,2394,Burke-Divide Electric Coop Inc,ND,Burke
2017,2394,Burke-Divide Electric Coop Inc,ND,Divide
2017,2394,Burke-Divide Electric Coop Inc,ND,Mountrail
2017,2394,Burke-Divide Electric Coop Inc,ND,Renville
2017,2394,Burke-Divide Electric Coop Inc,ND,Ward
2017,2394,Burke-Divide Electric Coop Inc,ND,Williams
2017,2404,City of Brownfield - (TX),TX,Terry
2017,2409,Brownsville Public Utilities Board,TX,Cameron
2017,2411,City of Brownsville,TN,Haywood
2017,2412,City of Brownton - (MN),MN,McLeod
2017,2423,City of Brundidge - (AL),AL,Pike
2017,2439,City of Bryan - (OH),OH,Williams
2017,2442,City of Bryan - (TX),TX,Brazos
2017,2442,City of Bryan - (TX),TX,Burleson
2017,2442,City of Bryan - (TX),TX,Robertson
2017,2448,City of Bryant - (SD),SD,Hamlin
2017,2485,City of Buffalo - (MN),MN,Wright
2017,2487,City of Buford,GA,Gwinnett
2017,2487,City of Buford,GA,Hall
2017,2491,City of Buhl - (MN),MN,St Louis
2017,2502,"Buckeye Rural Elec Coop, Inc",OH,Athens
2017,2502,"Buckeye Rural Elec Coop, Inc",OH,Gallia
