Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2017,1818,City of Blaine - (WA),A,Bundled,O,WA,Municipal,PSEI,1947,26619,2771,3263,40552,522,911,11262,13,.,.,.,6121,78433,3306
2017,1857,Block Island Power Co,A,Bundled,O,RI,Investor Owned,ISNE,1489.1,4075,1336,3295.1,7810,576,0,0,0,0,0,0,4784.2,11885,1912
2017,1869,City of Bloomfield - (IA),A,Bundled,O,IA,Municipal,AECI,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1883,Blue Earth Light & Water,A,Bundled,O,MN,Municipal,MISO,1548,13505,1912,644,5327,330,3219,34568,64,.,.,.,5411,53400,2306
2017,1884,BENCO Electric Cooperative,A,Bundled,O,MN,Cooperative,MISO,28671.6,213028,16942,7308.2,66650,1364,9214.7,113336,220,0,0,0,45194.5,393014,18526
2017,1886,Blue Grass Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,82206,765413,55117,16319,165630,2784,20318,343883,11,.,.,.,118843,1274926,57912
2017,1889,Blue Ridge Elec Member Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,87260,682580,67829,27763,251454,8023,7319,113084,7,0,0,0,122342,1047118,75859
2017,1890,Blue Ridge Electric Coop Inc - (SC),A,Bundled,O,SC,Cooperative,DUK,113200.8,719403,62786,26045.6,201698,5263,6563.3,95248,26,.,.,.,145809.7,1016349,68075
2017,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,GA,Cooperative,TVA,34728,267359,26940,22125,164178,7347,0,0,0,0,0,0,56853,431537,34287
2017,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,NC,Cooperative,TVA,18344,142069,13845,7208,47300,3896,0,0,0,0,0,0,25552,189369,17742
2017,1892,"Bluebonnet Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,127470.9,1152620,80588,55018.9,561162,11506,20835.2,309891,1578,.,.,.,203325,2023673,93672
2017,1896,City of Bluffton - (IN),A,Bundled,O,IN,Municipal,PJM,4152,43663,4882,3111,31052,956,15012,198408,36,.,.,.,22275,273123,5874
2017,1898,"Bon Homme Yankton El Assn, Inc",A,Bundled,O,SD,Cooperative,SWPP,6356.7,55267,3253,2446.9,23360,503,908.3,8991,2,.,.,.,9711.9,87618,3758
2017,1913,City of Boerne,A,Bundled,O,TX,Municipal,ERCO,6215,56123,4113,9463,76351,1228,.,.,.,.,.,.,15678,132474,5341
2017,1936,Bolivar Energy Authority,A,Bundled,O,TN,Municipal,TVA,14830,119997,8714,10399,79464,2345,1282,16359,1,0,0,0,26511,215820,11061
2017,1997,City of Boscobel - (WI),A,Bundled,O,WI,Municipal,MISO,1231.7,11318,1437,2977.3,32777,334,0,0,0,0,0,0,4209,44095,1771
2017,2001,Boone Electric Coop,A,Bundled,O,MO,Cooperative,AECI,43829,392229,31027,7449,80540,1050,4925,57039,7,.,.,.,56203,529808,32084
2017,2008,City of Boulder City - (NV),A,Bundled,O,NV,Municipal,WALC,9930.8,98270,6960,6318.8,54007,1025,139,1096,4,0,0,0,16388.6,153373,7989
2017,2010,City of Bountiful,A,Bundled,O,UT,Municipal,PACE,15783,155694,15511,8651,92094,1387,2542,40621,1,0,0,0,26976,288409,16899
2017,2049,"Bowie-Cass Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,55394.6,438418,33168,11911.3,100904,4174,3966.5,41842,7,.,.,.,71272.4,581164,37349
2017,2054,City of Bowling Green - (OH),A,Bundled,O,OH,Municipal,PJM,13012,95049,12776,7150,57572,1786,35683,374689,79,.,.,.,55845,527310,14641
2017,2056,City of Bowling Green - (KY),A,Bundled,O,KY,Municipal,TVA,28038,265606,24848,47129,490232,4875,7681,121415,6,0,0,0,82848,877253,29729
2017,2089,Bozrah Light & Power Company,A,Bundled,O,CT,Municipal,ISNE,3736.4,22146,2441,1267.8,6860,345,11084.8,180532,15,0,0,0,16089,209538,2801
2017,2138,Brainerd Public Utilities,A,Bundled,O,MN,Municipal,MISO,5694,49948,6686,8359,75139,1326,5359,53424,27,.,.,.,19412,178511,8039
2017,2144,Town of Braintree - (MA),A,Bundled,O,MA,Municipal,ISNE,16048,113659,13902,30791,202391,2727,2560,19115,6,.,.,.,49399,335165,16635
2017,2182,City of Breckenridge- (MN),A,Bundled,O,MN,Municipal,MISO,1451,18188,1535,687,7892,294,849,10579,18,0,0,0,2987,36659,1847
2017,2192,Bremen Electric Light & Power Co,A,Bundled,O,IN,Municipal,MISO,1534.5,14305,1906,1543.4,14823,359,9847.2,134090,32,.,.,.,12925.1,163218,2297
2017,2194,City of Brenham - (TX),A,Bundled,O,TX,Municipal,ERCO,7174.3,75566,5758,6556,80655,1331,7960.4,114555,22,0,0,0,21690.7,270776,7111
2017,2206,City of Brewster - (MN),A,Bundled,O,MN,Municipal,MISO,220,2058,219,105,1003,39,197.7,1442,3,.,.,.,522.7,4503,261
2017,2212,"Broad River Electric Coop, Inc",A,Bundled,O,NC,Cooperative,DUK,780.9,5335,411,14.2,85,6,0,0,0,0,0,0,795.1,5420,417
2017,2212,"Broad River Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,37267,253436,19975,4623.9,35637,979,4920,68333,8,.,.,.,46810.9,357406,20962
2017,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,UT,Cooperative,WACM,1295.2,7632,1776,503.5,4436,227,66.8,586,30,.,.,.,1865.5,12654,2033
2017,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,WY,Cooperative,WACM,4182.8,38302,3621,2155.4,21831,855,5086,70487,190,.,.,.,11424.2,130620,4666
2017,2220,Brigham City Corporation,A,Bundled,O,UT,Municipal,PACE,5882,52925,6873,5585,57984,987,2952,48258,1,.,.,.,14419,159167,7861
2017,2247,City of Bristol - (TN),A,Bundled,O,TN,Municipal,TVA,41508,423553,28893,33171,310410,4677,7161,119105,10,0,0,0,81840,853068,33579
2017,2248,Bristol Virginia Utilities,A,Bundled,O,VA,Municipal,TVA,20906,184316,13628,19950,170816,2680,8591,126858,6,0,0,0,49447,481990,16314
2017,2273,Brodhead Water & Lighting Comm,A,Bundled,O,WI,Municipal,MISO,1519.2,12106,1493,1155,9812,314,1152,11848,2,0,0,0,3826.2,33766,1809
2017,2277,City of Broken Bow - (NE),A,Bundled,O,NE,Municipal,SWPP,2434.3,21463,2172,2241,20913,836,4158.3,55487,10,.,.,.,8833.6,97863,3018
2017,2285,City of Brookings - (SD),A,Bundled,O,SD,Municipal,WACM,9679,94138,9399,3951,37461,1392,14122,184972,174,0,0,0,27752,316571,10965
2017,2316,Brown County Rural Elec Assn,A,Bundled,O,MN,Cooperative,MISO,7898.5,65007,3693,4207,38604,758,2443.4,25713,47,.,.,.,14548.9,129324,4498
2017,2354,Brown-Atchison E C A Inc,A,Bundled,O,KS,Cooperative,SWPP,4185.7,29418,2812,2356.8,17712,424,.,.,.,.,.,.,6542.5,47130,3236
2017,2394,Burke-Divide Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,3300,40249,2165,22981,195721,1329,.,.,.,.,.,.,26281,235970,3494
2017,2409,Brownsville Public Utilities Board,A,Bundled,O,TX,Municipal,ERCO,59392,576488,43306,24263,138356,4780,37776,557059,672,0,0,0,121431,1271903,48758
2017,2411,City of Brownsville,A,Bundled,O,TN,Municipal,TVA,5183,52821,4187,5981,59636,1191,5315,94516,4,0,0,0,16479,206973,5383
2017,2439,City of Bryan - (OH),A,Bundled,O,OH,Municipal,PJM,5216.9,43691,5065,3209.3,25806,704,11367,107964,58,.,.,.,19793.2,177461,5827
2017,2442,City of Bryan - (TX),A,Bundled,O,TX,Municipal,ERCO,69187,655803,47685,51728,569043,7799,13030,175596,13,.,.,.,133945,1400442,55497
2017,2481,Cargill Power Markets LLC,B,Energy,O,WA,Wholesale Power Marketer,PSEI,.,.,.,.,.,.,0,0,0,.,.,.,0,0,0
2017,2485,City of Buffalo - (MN),A,Bundled,O,MN,Municipal,MISO,5350.2,40760,5129,7156.7,57966,798,1232.2,10527,8,.,.,.,13739.1,109253,5935
2017,2487,City of Buford,A,Bundled,O,GA,Municipal,SOCO,3531.4,30275,2528,9060.5,77092,933,7913.1,93053,4,.,.,.,20505,200420,3465
2017,2502,"Buckeye Rural Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,33921.1,214581,17865,2857.8,20158,794,.,.,.,.,.,.,36778.9,234739,18659
2017,2507,City of Burbank Water and Power,A,Bundled,O,CA,Municipal,LDWP,44978,272378,46215,127833,807331,7057,.,.,.,.,.,.,172811,1079709,53272
2017,2545,City of Burley - (ID),A,Bundled,O,ID,Municipal,BPAT,3727,46865,3943,4376.9,72376,773,0,0,0,0,0,0,8103.9,119241,4716
2017,2548,City of Burlington Electric - (VT),A,Bundled,O,VT,Municipal,ISNE,12645.3,79794,16957,26237.5,181695,3867,8134,70471,10,0,0,0,47016.8,331960,20834
2017,2551,City of Burlington - (KS),A,Bundled,O,KS,Municipal,SWPP,1581.3,12604,1290,1758.4,14683,296,267,2494,1,.,.,.,3606.7,29781,1587
2017,2599,Burt County Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,7806,58593,3369,143,771,127,3831,26774,677,.,.,.,11780,86138,4173
2017,2641,"Butler Rural El Coop Assn, Inc - (KS)",A,Bundled,O,KS,Cooperative,SWPP,13639,93464,6662,2783,19691,780,928,9033,8,.,.,.,17350,122188,7450
2017,2643,Butler Public Power District - (NE),A,Bundled,O,NE,Political Subdivision,SWPP,7222,63722,4620,2136,19392,552,9952,107445,1109,0,0,0,19310,190559,6281
2017,2650,Borough of Butler - (NJ),A,Bundled,O,NJ,Municipal,PJM,10734.5,97201,10216,6157.1,54395,1513,.,.,.,.,.,.,16891.6,151596,11729
2017,2651,Butler Rural Electric Coop Inc - (OH),A,Bundled,O,OH,Cooperative,PJM,27515,172727,10953,2105,15145,423,1845,19666,7,.,.,.,31465,207538,11383
2017,2652,Butler County Rural Elec Coop - (IA),A,Bundled,O,IA,Cooperative,SWPP,12277.7,91469,4843,50.6,369,28,10051,111494,212,.,.,.,22379.3,203332,5083
2017,2655,"Butte Electric Coop, Inc",A,Bundled,O,SD,Cooperative,WACM,8619.3,60616,5082,4920.6,35416,748,602,3949,153,.,.,.,14141.9,99981,5983
2017,2678,C & L Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,27561,236817,19697,9842,83609,2393,1172,13086,10,.,.,.,38575,333512,22100
2017,2773,City of Cairo - (GA),A,Bundled,O,GA,Municipal,SOCO,5622.3,44302,3762,6225.9,51481,694,3090.3,35645,5,.,.,.,14938.5,131428,4461
2017,2774,CMS Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,4000.8,25837,3147,11892.3,83702,2633,8725.9,112460,101,.,.,.,24619,221999,5881
2017,2812,City of Calhoun - (GA),A,Bundled,O,GA,Municipal,SOCO,4963.3,44374,4168,8627.1,73655,1181,22104.3,306466,19,0,0,0,35694.7,424495,5368
2017,2830,Calpine Power America LLC,B,Energy,O,CA,Retail Power Marketer,CISO,.,.,.,64898.1,1555366,3,.,.,.,.,.,.,64898.1,1555366,3
2017,2830,Calpine Power America LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,.,.,.,285.8,9183,1,.,.,.,285.8,9183,1
2017,2830,Calpine Power America LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.,.,.,.,7249.9,211609,1,.,.,.,7249.9,211609,1
2017,2849,Central Electric Power Assn - (MS),A,Bundled,O,MS,Cooperative,TVA,47087,425779,29605,28423,239938,6768,10711,160538,9,0,0,0,86221,826255,36382
2017,2888,City of Cambridge - (NE),A,Bundled,O,NE,Municipal,SWPP,648,5686,486,690,7353,139,2047,34061,1,.,.,.,3385,47100,626
2017,2890,City of Camden,A,Bundled,O,SC,Municipal,CPLE,12861,103071,9542,8829,67047,1350,.,.,.,.,.,.,21690,170118,10892
2017,2900,City of Cameron,A,Bundled,O,MO,Municipal,AECI,3266,29291,2866,2511,25758,502,1876,22322,5,.,.,.,7653,77371,3373
2017,2903,Canoochee Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,35940.8,282349,20636,6314.2,66319,371,5270.4,54747,440,.,.,.,47525.4,403415,21447
2017,2910,City of Camilla,A,Bundled,O,GA,Municipal,SOCO,2946.6,23789,1973,1209.8,9326,396,9561.5,113057,207,.,.,.,13717.9,146172,2576
2017,2911,"Canadian Valley Elec Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,33217.1,320097,22188,11051.7,123252,2456,12238.4,221992,26,.,.,.,56507.2,665341,24670
2017,2955,Canby Utility Board,A,Bundled,O,OR,Municipal,PGE,6423.6,81884,6524,3845.2,63996,721,1999.4,35489,13,.,.,.,12268.2,181369,7258
2017,2960,"Caney Fork Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,40546,366460,27174,16685,122423,5154,5579,98342,4,0,0,0,62810,587225,32331
2017,2961,"Caney Valley El Coop Assn, Inc",A,Bundled,O,KS,Cooperative,SWPP,4623.2,29810,3577,4086.4,28375,1821,.,.,.,.,.,.,8709.6,58185,5398
2017,2974,Canton Municipal Utilities,A,Bundled,O,MS,Municipal,MISO,4695,47935,3876,3422,33138,754,2868,35728,14,.,.,.,10985,116801,4644
2017,2982,Cape Hatteras Elec Member Corp,A,Bundled,O,NC,Cooperative,PJM,12101,90942,6674,4419,37061,1057,.,.,.,.,.,.,16520,128003,7731
2017,2985,"Capital Electric Coop, Inc",A,Bundled,O,ND,Cooperative,SWPP,22452,213415,17611,14025,135511,2549,202,1550,52,.,.,.,36679,350476,20212
2017,2986,"Cam Wal Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,4493.1,34671,2149,2075.2,19678,186,703.9,5683,123,.,.,.,7272.2,60032,2458
2017,2998,"Carbon Power & Light, Inc",A,Bundled,O,WY,Cooperative,WACM,5996.5,38387,4988,5957.2,50378,1191,3619.9,35007,55,.,.,.,15573.6,123772,6234
2017,3046,Duke Energy Progress - (NC),A,Bundled,O,NC,Investor Owned,CPLE,1588079.7,15318245,1183832,1118292.7,13725198,202732,482412.6,7979724,3500,.,.,.,3188785,37023167,1390064
2017,3046,Duke Energy Progress - (NC),A,Bundled,O,SC,Investor Owned,CPLE,229948.6,2053820,136342,166519.1,1755622,31740,141437.9,2437401,603,.,.,.,537905.6,6246843,168685
2017,3075,Carroll County - (TN),A,Bundled,O,TN,Municipal,TVA,17904,169469,12179,11177,102399,3382,6954,142440,2,0,0,0,36035,414308,15563
2017,3076,"Carroll Electric Coop, Inc - (OH)",A,Bundled,O,OH,Cooperative,PJM,17040,119844,10831,1858,12593,1085,1636,12401,9,.,.,.,20534,144838,11925
2017,3081,Carroll Electric Member Corp - (GA),A,Bundled,O,GA,Cooperative,SOCO,77588,642477,47873,14966,131387,2864,15239,250621,37,.,.,.,107793,1024485,50774
2017,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,AR,Cooperative,SWPP,107338,1083229,80931,28427,337024,5591,19287,321920,42,0,0,0,155052,1742173,86564
2017,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,MO,Cooperative,SWPP,11312,109256,11225,1911,20635,794,0,0,0,0,0,0,13223,129891,12019
2017,3107,Carteret-Craven El Member Corp,A,Bundled,O,NC,Cooperative,CPLE,50256.5,437593,36124,13334.9,136251,3986,.,.,.,.,.,.,63591.4,573844,40110
2017,3108,City of Cartersville - (GA),A,Bundled,O,GA,Municipal,SOCO,8438,76259,6124,15291,153410,1367,20684,332304,17,.,.,.,44413,561973,7508
2017,3113,City of Carthage - (MO),A,Bundled,O,MO,Municipal,SPA,7402,72280,6527,5809,62643,1120,10347,148155,27,.,.,.,23558,283078,7674
2017,3203,Cedar Falls Utilities,A,Bundled,O,IA,Municipal,MISO,15826,162582,17007,16905.7,239566,2113,5596.8,80645,253,.,.,.,38328.5,482793,19373
2017,3205,Cedar-Knox Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,8509,99274,5485,9196,123330,736,4949,39177,1214,.,.,.,22654,261781,7435
2017,3208,Cedarburg Light & Water Comm,A,Bundled,O,WI,Municipal,MISO,5289.1,41310,5343,4971.4,44324,912,1450.8,17464,2,0,0,0,11711.3,103098,6257
2017,3216,City of Celina - (OH),A,Bundled,O,OH,Municipal,PJM,7281,66217,6818,4260,55102,875,6721,102515,10,.,.,.,18262,223834,7703
2017,3222,Central Alabama Electric Coop,A,Bundled,O,AL,Cooperative,AEC,74580,567153,41334,10181,88100,1813,1383,15826,3,.,.,.,86144,671079,43150
2017,3226,"Central Rural Electric Cooperative, Inc",A,Bundled,O,OK,Cooperative,AECI,28104,292007,17270,24490.5,244487,4351,2902.5,39327,11,0,0,0,55497,575821,21632
2017,3235,City of Central City,A,Bundled,O,NE,Municipal,SWPP,1752,16203,1383,1005,8942,287,639,5752,10,.,.,.,3396,30897,1680
2017,3236,"Central Electric Coop, Inc - (SD)",A,Bundled,O,SD,Cooperative,WACM,13392.9,107990,6382,2893.2,25291,648,17636.8,212009,174,0,0,0,33922.9,345290,7204
2017,3240,Central Electric Coop Inc - (OR),A,Bundled,O,OR,Cooperative,BPAT,45122,522732,29430,9350,122285,2780,6781,105250,1643,.,.,.,61253,750267,33853
2017,3245,"Central Florida Elec Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,45099.3,342777,30083,10512.7,86521,2853,5828.6,53253,602,.,.,.,61440.6,482551,33538
2017,3248,Central Georgia El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,73653,753012,50839,16462,177090,5308,15843,251351,87,.,.,.,105958,1181453,56234
2017,3249,Central Hudson Gas & Elec Corp,A,Bundled,O,NY,Investor Owned,NYIS,289358.5,1698369,222189,102036.4,791884,34900,7348.9,70580,724,.,.,.,398743.8,2560833,257813
2017,3249,Central Hudson Gas & Elec Corp,C,Delivery,O,NY,Investor Owned,NYIS,29158.6,282034,35122,46269.9,1142615,11158,10880.2,863448,291,.,.,.,86308.7,2288097,46571
2017,3250,Central Electric Membership Corp. - (NC),A,Bundled,O,NC,Cooperative,CPLE,40358.1,310062,20299,6013.2,49534,2305,3831.3,50904,15,.,.,.,50202.6,410500,22619
2017,3264,Central Lincoln People's Ut Dt,A,Bundled,O,OR,Political Subdivision,BPAT,42476,455723,33552,16379,196429,5246,33583,699919,182,0,0,0,92438,1352071,38980
2017,3265,Cleco Power LLC,A,Bundled,O,LA,Investor Owned,MISO,413992,3526048,244297,299104,2781068,41529,157797,2077949,574,0,0,.,870893,8385065,286400
2017,3266,Central Maine Power Co,A,Bundled,O,ME,Investor Owned,ISNE,455328,3018478,454387,139699.4,1215361,46783,9506,103343,1821,.,.,.,604533.4,4337182,502991
2017,3266,Central Maine Power Co,C,Delivery,O,ME,Investor Owned,ISNE,54942.6,652548,95168,100170.9,1906062,22021,55557.6,1960935,891,.,.,.,210671.1,4519545,118080
2017,3268,Central Missouri Elec Coop Inc,A,Bundled,O,MO,Cooperative,AECI,16817,170249,10418,2041,21525,354,7293,117384,2,.,.,.,26151,309158,10774
2017,3273,"Central New Mexico El Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,18222,109199,16065,8524,58861,1743,6639,49111,303,.,.,.,33385,217171,18111
2017,3282,"Central Texas Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,45083.4,392248,33124,9879.5,97902,3231,4898.1,41965,3510,.,.,.,59861,532115,39865
2017,3287,"Central Valley Elec Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,6517.8,74307,5748,8458,74283,5300,52918.4,631034,4566,0,0,0,67894.2,779624,15614
2017,3291,Central Virginia Electric Coop,A,Bundled,O,VA,Cooperative,PJM,58586,469674,32780,12908,124418,3908,7121,130451,14,.,.,.,78615,724543,36702
2017,3293,Central Wisconsin Elec Coop,A,Bundled,O,WI,Cooperative,MISO,10974.6,59105,7309,3496.7,26217,622,1304.2,10919,5,.,.,.,15775.5,96241,7936
2017,3295,City of Centralia - (WA),A,Bundled,O,WA,Municipal,BPAT,11320.3,121785,8580,3713.7,34579,1468,10260.2,109756,136,.,.,.,25294.2,266120,10184
2017,3314,"Chariton Valley Elec Coop, Inc",A,Bundled,O,IA,Cooperative,AECI,6844,52883,4842,3031,27221,1149,881,9796,6,.,.,.,10756,89900,5997
2017,3315,"Charles Mix Electric Assn, Inc",A,Bundled,O,SD,Cooperative,SWPP,4317,31530,2225,3119,30426,207,477,3384,143,.,.,.,7913,65340,2575
2017,3329,Borough of Chambersburg,A,Bundled,O,PA,Municipal,PJM,9147,90071,9435,10078,103766,1944,8424,106750,23,0,0,0,27649,300587,11402
2017,3355,City of Chanute,A,Bundled,O,KS,Municipal,SWPP,4180.6,41678,4599,4032.7,43783,957,12645.3,195809,95,.,.,.,20858.6,281270,5651
2017,3400,City of Chaska - (MN),A,Bundled,O,MN,Municipal,MISO,10310.3,78290,9177,12315.2,92860,938,15697.3,183825,116,.,.,.,38322.8,354975,10231
2017,3408,City of Chattanooga - (TN),A,Bundled,O,GA,Municipal,TVA,14644,134790,9547,5610,47706,1153,397,4356,1,0,0,0,20651,186852,10701
2017,3408,City of Chattanooga - (TN),A,Bundled,O,TN,Municipal,TVA,215695,1979891,145944,234340,2253967,23610,67563,1102529,61,0,0,0,517598,5336387,169614
2017,3413,PUD No 1 of Chelan County,A,Bundled,O,WA,Political Subdivision,CHPD,27943.9,880539,37968,17974.9,528774,10472,6928.1,316498,1500,.,.,.,52846.9,1725811,49940
2017,3420,City of Cheney - (WA),A,Bundled,O,WA,Municipal,AVA,4524.3,60188,5268,3830.6,68858,433,538.7,9542,7,0,0,0,8893.6,138588,5708
2017,3426,Cherokee Electric Coop,A,Bundled,O,AL,Cooperative,TVA,30123,223591,17396,16231,106017,6270,9320,150211,3,0,0,0,55674,479819,23668
2017,3435,"Cherry-Todd Electric Coop, Inc",A,Bundled,O,NE,Cooperative,SWPP,1212.8,9260,839,218.4,2693,17,2096.9,18987,235,.,.,.,3528.1,30940,1091
2017,3435,"Cherry-Todd Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,7312.5,62939,4366,2449,36643,362,982.9,9221,127,.,.,.,10744.4,108803,4855
2017,3436,Cherryland Electric Coop Inc,A,Bundled,O,MI,Cooperative,MISO,36890.9,264476,32300,12568.5,120027,2720,204.5,1491,125,.,.,.,49663.9,385994,35145
2017,3461,Cheyenne Light Fuel & Power Co,A,Bundled,O,WY,Investor Owned,WACM,39880,256629,37154,66927,536761,4971,50788,734693,5,0,0,0,157595,1528083,42130
2017,3470,Cherokee County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,30391,240005,18696,6356,51416,1685,3478,43630,2,.,.,.,40225,335051,20383
2017,3475,City of Chickamauga,A,Bundled,O,GA,Municipal,TVA,1122,10471,821,1615,14501,154,0,0,0,0,0,0,2737,24972,975
2017,3477,City of Chicopee - (MA),A,Bundled,O,MA,Municipal,ISNE,23459.1,187696,22974,17360,134842,2693,13623.8,127291,38,.,.,.,54442.9,449829,25705
2017,3478,Cimarron Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,17555,151147,13587,21720,219084,3144,1401,26144,5,.,.,.,40676,396375,16736
2017,3486,Chillicothe Municipal Utils,A,Bundled,O,MO,Municipal,SWPP,4526,39780,3790,4645.5,49830,792,745,8153,26,.,.,.,9916.5,97763,4608
2017,3495,Chimney Rock Public Power Dist,A,Bundled,O,NE,Political Subdivision,WACM,3206,22682,1975,1013,7776,304,2865,23498,935,.,.,.,7084,53956,3214
2017,3498,Chippewa Valley Electric Coop,A,Bundled,O,WI,Cooperative,MISO,12421.7,84643,6968,1526.6,14163,506,94.7,440,27,0,0,0,14043,99246,7501
2017,3502,"Choctawhatche Elec Coop, Inc",A,Bundled,O,FL,Cooperative,AEC,70863.8,611225,43945,19802.3,201016,6233,1284.3,18331,2,.,.,.,91950.4,830572,50180
2017,3503,"Choptank Electric Coop, Inc",A,Bundled,O,MD,Cooperative,PJM,89713.5,657403,48414,27866,218441,5385,8400.5,91441,26,.,.,.,125980,967285,53825
2017,3522,Chugach Electric Assn Inc,A,Bundled,O,AK,Cooperative,CEA,100609.3,505275,71305,89542.3,545614,9615,7927.7,54284,7,0,0,0,198079.3,1105173,80927
2017,3527,Choctaw Electric Coop Inc,A,Bundled,O,OK,Cooperative,SWPP,30475.2,233211,18637,2301.3,21461,187,9823.6,185117,8,.,.,.,42600.1,439789,18832
2017,3542,Duke Energy Ohio Inc,A,Bundled,O,OH,Investor Owned,PJM,370684.4,3193397,298767,97966.9,1031442,24811,10240,121218,517,.,.,.,478891.3,4346057,324095
2017,3542,Duke Energy Ohio Inc,C,Delivery,O,OH,Investor Owned,PJM,217661.6,3818304,335303,206900.2,6694153,51312,61374.8,4872224,1619,.,.,.,485936.6,15384681,388234
2017,3597,Citizens Electric Co - (PA),A,Bundled,O,PA,Investor Owned,PJM,8654.1,81405,5827,2729.6,24531,1075,1078.3,9148,12,0,0,0,12462,115084,6914
2017,3597,Citizens Electric Co - (PA),C,Delivery,O,PA,Investor Owned,PJM,6,224,9,145,6023,60,747,44949,25,0,0,0,898,51196,94
2017,3600,Citizens Electric Corporation - (MO),A,Bundled,O,MO,Cooperative,MISO,38932,276128,24372,13152,109532,2693,72012,1251023,106,.,.,.,124096,1636683,27171
2017,3634,City of Nixa - (MO),A,Bundled,O,MO,Municipal,SWPP,11990,86184,8845,3845,36918,911,3166,22862,39,.,.,.,19001,145964,9795
2017,3641,"Claiborne Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,26493.9,282120,21162,7175.8,77185,2357,19303.4,250110,104,.,.,.,52973.1,609415,23623
2017,3644,PUD No 1 of Clallam County,A,Bundled,O,WA,Political Subdivision,BPAT,43115.8,455667,28419,13762.8,175512,3375,1247.3,20228,2,.,.,.,58125.9,651407,31796
2017,3647,City of Claremore,A,Bundled,O,OK,Municipal,SWPP,14670,112265,10556,3812,28859,1422,10933,120091,147,.,.,.,29415,261215,12125
2017,3660,PUD No 1 of Clark County - (WA),A,Bundled,O,WA,Political Subdivision,BPAT,231661,2525438,186105,101901,1363736,17841,41692,749077,29,.,.,.,375254,4638251,203975
