|Utility Characteristics.Year|,|Utility Characteristics.State|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.BA_CODE|,|Number and Capacity (MW).Number of Generators|,|Number and Capacity (MW).Total Capacity|,|Number and Capacity (MW).Capacity Back-up Only|,|Number and Capacity (MW).Capacity Utility Owned|,|Photovoltaic.Type|,|Photovoltaic.Residential|,|Photovoltaic.Commercial|,|Photovoltaic.Industrial|,|Photovoltaic.Transportation|,|Photovoltaic.Direct Connected|,|Photovoltaic.Total|,|Storage.Residential|,|Storage.Commercial|,|Storage.Industrial|,|Storage.Transportation|,|Storage.Direct Connected|,|Storage.Total|,|Wind.Residential|,|Wind.Commercial|,|Wind.Industrial|,|Wind.Transportation|,|Wind.Direct Connected|,|Wind.Total|,|Hydroelectric.Residential|,|Hydroelectric.Commercial|,|Hydroelectric.Industrial|,|Hydroelectric.Transportation|,|Hydroelectric.Direct Connected|,|Hydroelectric.Total|,|Fuel Cells.Residential|,|Fuel Cells.Commercial|,|Fuel Cells.Industrial|,|Fuel Cells.Transportation|,|Fuel Cells.Direct Connected|,|Fuel Cells.Total|,|Internal Combustion.Residential|,|Internal Combustion.Commercial|,|Internal Combustion.Industrial|,|Internal Combustion.Transportation|,|Internal Combustion.Direct Connected|,|Internal Combustion.Total|,|Combustion Turbine.Residential|,|Combustion Turbine.Commercial|,|Combustion Turbine.Industrial|,|Combustion Turbine.Transportation|,|Combustion Turbine.Direct Connected|,|Combustion Turbine.Total|,|Steam.Residential|,|Steam.Commercial|,|Steam.Industrial|,|Steam.Transportation|,|Steam.Direct Connected|,|Steam.Total|,|Other.Residential|,|Other.Commercial|,|Other.Industrial|,|Other.Transportation|,|Other.Direct Connected|,|Other.Total|,|Total.Residential|,|Total.Commercial|,|Total.Industrial|,|Total.Transportation|,|Total.Direct Connected|,|.Total|
2022,OK,10012,Kay Electric Coop,SWPP,331,8.592,8.592,8.592,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,8.592,.,.,.,.,8.592,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,8.592,0.000,0.000,0.000,0.000,8.592
2022,HI,10071,Kauai Island Utility Cooperative,NA,30,6.671,0.000,0.000,AC,0.030,5.467,0.000,0.000,0.000,5.497,0.000,0.174,0.000,0.000,0.000,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,6.641,0.000,0.000,0.000,6.671
2022,KY,10171,Kentucky Utilities Co,LGEE,16,3.070,.,.,DC,.,2.082,0.988,.,.,3.070,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,2.082,0.988,0.000,0.000,3.070
2022,WA,10326,PUD No 1 of Kittitas County,BPAT,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,TN,10331,Kingsport Power Co,PJM,1,0.030,0.000,0.000,AC,0.000,0.000,0.030,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.030
2022,NM,10378,"Kit Carson Electric Coop, Inc",PNM,5,0.798,0.000,0.798,AC,.,.,.,.,0.798,0.798,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.798,0.798
2022,TN,10421,Knoxville Utilities Board,TVA,154,3.257,0.000,0.000,,0.855,2.402,0.000,0.000,0.000,3.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.855,2.402,0.000,0.000,0.000,3.257
2022,AK,10455,Kokhanok Village Council,NA,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,CO,10539,"La Plata Electric Assn, Inc",WACM,7,6.910,.,.,DC,.,0.990,.,.,.,0.990,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.120,.,.,.,0.120,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,5.800,.,.,5.800,0.000,1.110,5.800,0.000,0.000,6.910
2022,SD,10558,"LaCreek Electric Assn, Inc",WACM,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,TN,10579,City of LaFollette,TVA,17,0.598,0.000,0.000,,0.075,0.523,0.000,0.000,0.000,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.523,0.000,0.000,0.000,0.598
2022,TX,10625,"Lamb County Electric Coop, Inc",SWPP,4,0.045,.,.,,0.043,.,.,.,.,0.043,.,.,.,.,.,0.000,0.002,.,.,.,.,0.002,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.045,0.000,0.000,0.000,0.000,0.045
2022,TX,10649,Lamar County Elec Coop Assn,ERCO,60,0.604,.,.,,0.604,.,.,.,.,0.604,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.604,0.000,0.000,0.000,0.000,0.604
2022,AK,10716,City of Larsen Bay - (AK),AMPL,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,CA,10724,Lassen Municipal Utility District,CISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,KS,10728,"Lane-Scott Electric Coop, Inc",SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,TN,10799,City of Lawrenceburg,TVA,23,0.311,0.000,0.000,,0.206,0.106,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.206,0.106,0.000,0.000,0.000,0.311
2022,UT,10879,Lehi City Corporation,PACE,1,0.800,0.800,0.800,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.800,.,.,.,0.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.800,0.000,0.000,0.000,0.800
2022,TN,10906,City of Lenoir - (TN),TVA,76,1.555,0.000,0.000,,0.362,1.193,0.000,0.000,0.000,1.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.362,1.193,0.000,0.000,0.000,1.555
2022,IA,10908,City of Lenox - (IA),MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,TN,10960,City of Lewisburg - (TN),TVA,3,0.117,0.000,0.000,,0.000,0.117,0.000,0.000,0.000,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.117,0.000,0.000,0.000,0.117
2022,NC,10966,City of Lexington - (NC),DUK,6,1.568,1.568,0.000,,.,0.068,.,.,.,0.068,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.500,.,.,.,1.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.568,0.000,0.000,0.000,1.568
2022,TN,10968,City of Lexington - (TN),TVA,11,0.098,0.000,0.000,,0.045,0.053,0.000,0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.053,0.000,0.000,0.000,0.098
2022,NE,11018,Lincoln Electric System,SWPP,12,1.265,.,0.050,AC,0.050,0.487,0.002,.,.,0.539,.,.,.,.,.,0.000,.,0.001,.,.,.,0.001,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.725,.,.,.,0.725,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.050,1.213,0.002,0.000,0.000,1.265
2022,NV,11021,Lincoln County Power Dist No 1,NEVP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,SC,11118,Lockhart Power Co,DUK,3,1.650,0.000,1.650,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.650,1.650,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.650,1.650
2022,CA,11124,City of Lodi - (CA),CISO,"1,017",5.197,.,.,AC,4.306,0.681,.,.,.,4.987,0.210,.,.,.,.,0.210,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,4.516,0.681,0.000,0.000,0.000,5.197
2022,UT,11135,City of Logan - (UT),PACE,3,1.685,.,.,DC,.,.,.,.,0.060,0.060,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.625,1.625,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.685,1.685
2022,CA,11148,City of Lompoc - (CA),CISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,NY,11171,Long Island Power Authority,NYIS,158,49.214,.,.,AC,.,36.807,.,.,.,36.807,.,0.010,.,.,.,0.010,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,11.140,.,.,.,11.140,.,1.257,.,.,.,1.257,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,49.214,0.000,0.000,0.000,49.214
2022,CO,11187,City of Longmont,PSCO,2,0.500,.,0.500,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.500,0.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.500,0.500
2022,CA,11208,Los Angeles Department of Water & Power,LDWP,166,43.196,0.016,7.373,AC,.,35.650,.,.,7.020,42.670,0.016,0.510,0.000,0.000,0.000,0.526,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.016,36.160,0.000,0.000,7.020,43.196
2022,TN,11222,Loudon Utilities Board,TVA,10,0.382,0.000,0.000,,0.036,0.346,0.000,0.000,0.000,0.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.346,0.000,0.000,0.000,0.382
2022,LA,11241,Entergy Louisiana LLC,MISO,1,0.700,.,.,DC,.,0.700,.,.,.,0.700,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.700,0.000,0.000,0.000,0.700
2022,MS,11247,Louisville Electric System,TVA,1,0.058,0.000,0.000,,0.000,0.058,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.058
2022,KY,11249,Louisville Gas & Electric Co,LGEE,9,2.357,0.000,0.030,DC,.,2.172,.,.,0.030,2.202,.,0.155,.,.,.,0.155,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,2.327,0.000,0.000,0.030,2.357
2022,NC,11291,Lumbee River Elec Member Corp,CPLE,84,1.105,.,.,,0.535,0.570,.,.,.,1.105,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.535,0.570,0.000,0.000,0.000,1.105
2022,MN,11345,"Lyon Electric Cooperative, Inc.",SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,VT,11359,Village of Lyndonville - (VT),ISNE,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,WI,11479,Madison Gas & Electric Co,MISO,186,1.602,0.000,0.581,AC,0.428,0.593,.,.,0.571,1.592,.,.,.,.,.,0.000,.,.,.,.,0.010,0.010,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.428,0.593,0.000,0.000,0.581,1.602
2022,TX,11501,Magic Valley Electric Coop Inc,ERCO,6,5.955,.,.,AC,.,.,.,.,5.955,5.955,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,5.955,5.955
2022,NC,11515,Town of Maiden - (NC),DUK,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,WI,11571,Manitowoc Public Utilities,MISO,3,0.419,0.065,0.000,AC,.,.,0.291,.,.,0.291,.,.,.,.,.,0.000,.,.,0.063,.,.,0.063,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,0.065,.,.,0.065,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.419,0.000,0.000,0.419
2022,MI,11713,City of Marshall - (MI),MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,AL,11714,Marshall-De Kalb Electric Coop,TVA,11,0.510,0.000,0.000,,0.010,0.500,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.500,0.000,0.000,0.000,0.510
2022,MN,11731,City of Marshall - (MN),MISO,16,6.000,2.200,1.150,AC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.700,1.300,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.700,1.300,0.000,0.000,6.000
2022,WI,11740,City of Marshfield - (WI),MISO,3,0.207,0.000,0.000,AC,.,0.207,.,.,.,0.207,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.207,0.000,0.000,0.000,0.207
2022,IA,11788,Consumers Energy,MISO,37,0.744,.,.,AC,0.544,.,0.050,.,.,0.594,.,.,.,.,.,0.000,.,.,0.150,.,.,0.150,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.544,0.000,0.200,0.000,0.000,0.744
2022,TN,11789,Maryville Utilities,TVA,13,0.157,0.000,0.000,,0.062,0.094,0.000,0.000,0.000,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.094,0.000,0.000,0.000,0.157
2022,MA,11804,Massachusetts Electric Co,ISNE,"2,488",155.792,.,.,AC,22.444,106.568,1.955,.,.,130.967,.,0.500,.,.,.,0.500,.,0.803,.,.,.,0.803,.,1.539,.,.,.,1.539,.,3.135,.,.,.,3.135,.,.,.,.,.,0.000,0.005,17.973,0.600,.,.,18.578,.,.,.,.,.,0.000,.,0.270,.,.,.,0.270,22.449,130.788,2.555,0.000,0.000,155.792
2022,HI,11843,Maui Electric Co Ltd,NA,"1,326",30.566,.,.,AC,0.411,18.354,.,.,.,18.765,8.501,0.903,.,.,.,9.404,.,0.017,.,.,.,0.017,.,0.500,.,.,.,0.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.880,.,.,.,1.880,8.912,21.654,0.000,0.000,0.000,30.566
2022,KY,11871,City of Mayfield Plant Board,TVA,3,0.044,0.000,0.000,,0.000,0.044,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.044
2022,TN,12186,McMinnville Electric System,TVA,1,0.046,0.000,0.000,,0.000,0.046,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.046
2022,ND,12199,Montana-Dakota Utilities Co,MISO,25,0.464,.,.,,0.076,0.370,.,.,.,0.446,.,.,.,.,.,0.000,0.002,.,.,.,.,0.002,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.016,.,.,.,.,0.016,0.094,0.370,0.000,0.000,0.000,0.464
2022,SD,12199,Montana-Dakota Utilities Co,MISO,2,0.015,.,.,,0.011,.,.,.,.,0.011,.,.,.,.,.,0.000,0.004,.,.,.,.,0.004,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.015,0.000,0.000,0.000,0.000,0.015
2022,MN,12227,Meeker Coop Light & Power Assn,MISO,23,7.228,.,0.250,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,7.228,.,.,.,7.228,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,7.228,0.000,0.000,0.000,7.228
2022,KS,12242,City of Meade - (KS),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,TN,12330,Meriwether Lewis Electric Coop,TVA,40,0.692,0.000,0.000,,0.191,0.501,0.000,0.000,0.000,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.191,0.501,0.000,0.000,0.000,0.692
2022,IA,12341,MidAmerican Energy Co,MISO,20,2.398,0.900,0.088,AC,.,0.498,.,.,.,0.498,.,.,.,.,.,0.000,0.010,0.108,.,.,.,0.118,.,.,.,.,0.882,0.882,.,.,.,.,.,0.000,.,0.900,.,.,.,0.900,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.010,1.506,0.000,0.000,0.882,2.398
2022,IL,12341,MidAmerican Energy Co,MISO,4,0.316,0.000,0.000,AC,0.001,0.009,.,.,.,0.010,.,.,.,.,.,0.000,.,0.011,.,.,.,0.011,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,0.295,.,.,0.295,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.001,0.020,0.295,0.000,0.000,0.316
2022,MI,12377,Midwest Energy Cooperative,PJM,4,3.100,.,.,AC,.,3.100,.,.,.,3.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,3.100,0.000,0.000,0.000,3.100
2022,IL,12395,Menard Electric Coop,MISO,1,0.100,0.100,0.100,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.100,.,.,.,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.100,0.000,0.000,0.000,0.100
